,Grand Princess,forecast,interval_low,interval_high
2020-03-07,0.0,4.62732458114624,2.3685498237609863,7.416688919067383
2020-03-08,0.0,1.1795786619186401,0.6517027020454407,1.6233071088790894
2020-03-09,0.0,1.0109102725982666,0.5082423686981201,1.262378215789795
2020-03-10,0.0,1.4173048734664917,1.0848760604858398,1.6612402200698853
2020-03-11,0.0,2.2290239334106445,1.2834618091583252,3.2338595390319824
2020-03-12,0.0,3.476557970046997,1.6778864860534668,5.862948894500732
2020-03-13,0.0,3.3919055461883545,1.602705478668213,5.336239337921143
2020-03-14,0.0,4.62732458114624,2.3685498237609863,7.416688919067383
2020-03-15,0.0,1.1795786619186401,0.6517027020454407,1.6233071088790894
2020-03-16,20.0,1.0109102725982666,0.5082423686981201,1.262378215789795
2020-03-17,21.0,1.4173048734664917,1.0848760604858398,1.6612402200698853
2020-03-18,21.0,2.2290239334106445,1.2834618091583252,3.2338595390319824
2020-03-19,22.0,3.476557970046997,1.6778864860534668,5.862948894500732
2020-03-20,23.0,3.3919055461883545,1.602705478668213,5.336239337921143
2020-03-21,23.0,4.62732458114624,2.3685498237609863,7.416688919067383
2020-03-22,30.0,4.855605602264404,4.533689975738525,5.036600112915039
2020-03-23,28.0,8.705687522888184,8.206792831420898,9.08666706085205
2020-03-24,28.0,7.957003116607666,7.354318141937256,8.391718864440918
2020-03-25,28.0,7.986023426055908,6.983828067779541,8.844765663146973
2020-03-26,28.0,9.664555549621582,8.075433731079102,11.170862197875977
2020-03-27,28.0,11.5088472366333,9.580208778381348,13.336043357849121
2020-03-28,103.0,14.438035011291504,12.126198768615723,16.9288387298584
2020-03-29,103.0,52.30214309692383,48.603515625,55.735137939453125
2020-03-30,103.0,62.01511764526367,58.94377136230469,63.57271957397461
2020-03-31,103.0,70.07933807373047,67.15742492675781,72.1656494140625
2020-04-01,103.0,75.36790466308594,70.42283630371094,79.75501251220703
2020-04-02,103.0,78.02320098876953,67.56329345703125,85.57913970947266
2020-04-03,103.0,88.95819091796875,81.32927703857422,93.20451354980469
2020-04-04,103.0,93.1789321899414,84.45588684082031,97.56982421875
2020-04-05,103.0,97.75020599365234,86.35407257080078,106.97433471679688
2020-04-06,103.0,99.60802459716797,95.95397186279297,103.96623992919922
2020-04-07,103.0,101.7385482788086,96.75117492675781,107.17897033691406
2020-04-08,103.0,100.05083465576172,92.7371826171875,104.71221160888672
2020-04-09,103.0,105.58987426757812,95.87193298339844,111.88666534423828
2020-04-10,103.0,105.4015121459961,102.94805908203125,108.77635955810547
2020-04-11,103.0,109.07672119140625,103.46836853027344,113.04840087890625
2020-04-12,103.0,103.73212432861328,103.0860824584961,104.23426818847656
2020-04-13,103.0,103.34078216552734,102.45793151855469,104.23265838623047
2020-04-14,103.0,103.86641693115234,103.11954498291016,104.8773422241211
2020-04-15,103.0,103.93013763427734,102.9149169921875,104.8372802734375
2020-04-16,103.0,103.53634643554688,102.67416381835938,105.16839599609375
2020-04-17,103.0,103.02593231201172,101.98179626464844,103.90560150146484
2020-04-18,103.0,103.0621109008789,102.64796447753906,103.46723937988281
2020-04-19,103.0,103.73212432861328,103.0860824584961,104.23426818847656
2020-04-20,103.0,103.34078216552734,102.45793151855469,104.23265838623047
2020-04-21,103.0,103.86641693115234,103.11954498291016,104.8773422241211
2020-04-22,103.0,103.93013763427734,102.9149169921875,104.8372802734375
2020-04-23,103.0,103.53634643554688,102.67416381835938,105.16839599609375
2020-04-24,103.0,103.02593231201172,101.98179626464844,103.90560150146484
2020-04-25,103.0,103.0621109008789,102.64796447753906,103.46723937988281
2020-04-26,103.0,103.73212432861328,103.0860824584961,104.23426818847656
2020-04-27,103.0,103.34078216552734,102.45793151855469,104.23265838623047
2020-04-28,103.0,103.86641693115234,103.11954498291016,104.8773422241211
2020-04-29,103.0,103.93013763427734,102.9149169921875,104.8372802734375
2020-04-30,103.0,103.53634643554688,102.67416381835938,105.16839599609375
2020-05-01,103.0,103.02593231201172,101.98179626464844,103.90560150146484
2020-05-02,103.0,103.0621109008789,102.64796447753906,103.46723937988281
2020-05-03,103.0,103.73212432861328,103.0860824584961,104.23426818847656
2020-05-04,103.0,103.34078216552734,102.45793151855469,104.23265838623047
2020-05-05,103.0,103.86641693115234,103.11954498291016,104.8773422241211
2020-05-06,103.0,103.93013763427734,102.9149169921875,104.8372802734375
2020-05-07,103.0,103.53634643554688,102.67416381835938,105.16839599609375
2020-05-08,103.0,103.02593231201172,101.98179626464844,103.90560150146484
2020-05-09,103.0,103.0621109008789,102.64796447753906,103.46723937988281
2020-05-10,103.0,103.73212432861328,103.0860824584961,104.23426818847656
2020-05-11,103.0,103.34078216552734,102.45793151855469,104.23265838623047
2020-05-12,103.0,103.86641693115234,103.11954498291016,104.8773422241211
2020-05-13,103.0,103.93013763427734,102.9149169921875,104.8372802734375
2020-05-14,103.0,103.53634643554688,102.67416381835938,105.16839599609375
2020-05-15,103.0,103.02593231201172,101.98179626464844,103.90560150146484
2020-05-16,103.0,103.0621109008789,102.64796447753906,103.46723937988281
2020-05-17,103.0,103.73212432861328,103.0860824584961,104.23426818847656
2020-05-18,103.0,103.34078216552734,102.45793151855469,104.23265838623047
2020-05-19,103.0,103.86641693115234,103.11954498291016,104.8773422241211
2020-05-20,103.0,103.93013763427734,102.9149169921875,104.8372802734375
2020-05-21,103.0,103.53634643554688,102.67416381835938,105.16839599609375
2020-05-22,103.0,103.02593231201172,101.98179626464844,103.90560150146484
2020-05-23,103.0,103.0621109008789,102.64796447753906,103.46723937988281
2020-05-24,103.0,103.73212432861328,103.0860824584961,104.23426818847656
2020-05-25,103.0,103.34078216552734,102.45793151855469,104.23265838623047
2020-05-26,103.0,103.86641693115234,103.11954498291016,104.8773422241211
2020-05-27,103.0,103.93013763427734,102.9149169921875,104.8372802734375
2020-05-28,103.0,103.53634643554688,102.67416381835938,105.16839599609375
2020-05-29,103.0,103.02593231201172,101.98179626464844,103.90560150146484
2020-05-30,103.0,103.0621109008789,102.64796447753906,103.46723937988281
2020-05-31,103.0,103.73212432861328,103.0860824584961,104.23426818847656
2020-06-01,103.0,103.34078216552734,102.45793151855469,104.23265838623047
2020-06-02,103.0,103.86641693115234,103.11954498291016,104.8773422241211
2020-06-03,103.0,103.93013763427734,102.9149169921875,104.8372802734375
2020-06-04,103.0,103.53634643554688,102.67416381835938,105.16839599609375
2020-06-05,103.0,103.02593231201172,101.98179626464844,103.90560150146484
2020-06-06,103.0,103.0621109008789,102.64796447753906,103.46723937988281
2020-06-07,103.0,103.73212432861328,103.08609771728516,104.23426818847656
2020-06-08,103.0,103.34078216552734,102.45793151855469,104.232666015625
2020-06-09,103.0,103.86640167236328,103.1195297241211,104.87732696533203
2020-06-10,103.0,103.93013763427734,102.91490173339844,104.8372802734375
2020-06-11,103.0,103.5363540649414,102.67417907714844,105.16839599609375
2020-06-12,103.0,103.02591705322266,101.98179626464844,103.9056167602539
2020-06-13,103.0,103.0621109008789,102.64794921875,103.46723937988281
2020-06-14,103.0,103.73212432861328,103.0860824584961,104.23426818847656
2020-06-15,103.0,103.34078216552734,102.45793151855469,104.23265838623047
2020-06-16,103.0,103.86641693115234,103.11954498291016,104.8773422241211
2020-06-17,103.0,103.93013763427734,102.9149169921875,104.8372802734375
2020-06-18,103.0,103.53634643554688,102.67416381835938,105.16839599609375
2020-06-19,103.0,103.02593231201172,101.98179626464844,103.90560150146484
2020-06-20,103.0,103.0621109008789,102.64796447753906,103.46723937988281
2020-06-21,103.0,103.73212432861328,103.0860824584961,104.23426818847656
2020-06-22,103.0,103.34078216552734,102.45793151855469,104.23265838623047
2020-06-23,103.0,103.86641693115234,103.11954498291016,104.8773422241211
2020-06-24,103.0,103.93013763427734,102.9149169921875,104.8372802734375
2020-06-25,103.0,103.53634643554688,102.67416381835938,105.16839599609375
2020-06-26,103.0,103.02593231201172,101.98179626464844,103.90560150146484
2020-06-27,103.0,103.0621109008789,102.64796447753906,103.46723937988281
2020-06-28,103.0,103.73212432861328,103.0860824584961,104.23426818847656
2020-06-29,103.0,103.34078216552734,102.45793151855469,104.23265838623047
2020-06-30,103.0,103.86641693115234,103.11954498291016,104.8773422241211
2020-07-01,103.0,103.93013763427734,102.9149169921875,104.8372802734375
2020-07-02,103.0,103.53634643554688,102.67416381835938,105.16839599609375
2020-07-03,103.0,103.02593231201172,101.98179626464844,103.90560150146484
2020-07-04,103.0,103.0621109008789,102.64796447753906,103.46723937988281
2020-07-05,103.0,103.73212432861328,103.0860824584961,104.23426818847656
2020-07-06,103.0,103.34078216552734,102.45793151855469,104.23265838623047
2020-07-07,103.0,103.86641693115234,103.11954498291016,104.8773422241211
2020-07-08,103.0,103.93013763427734,102.9149169921875,104.8372802734375
2020-07-09,103.0,103.53634643554688,102.67416381835938,105.16839599609375
2020-07-10,103.0,103.02593231201172,101.98179626464844,103.90560150146484
2020-07-11,103.0,103.0621109008789,102.64796447753906,103.46723937988281
2020-07-12,103.0,103.73212432861328,103.0860824584961,104.23426818847656
2020-07-13,103.0,103.34078216552734,102.45793151855469,104.23265838623047
2020-07-14,103.0,103.86641693115234,103.11954498291016,104.8773422241211
2020-07-15,103.0,103.93013763427734,102.9149169921875,104.8372802734375
2020-07-16,103.0,103.53634643554688,102.67416381835938,105.16839599609375
2020-07-17,103.0,103.02593231201172,101.98179626464844,103.90560150146484
2020-07-18,103.0,103.0621109008789,102.64796447753906,103.46723937988281
2020-07-19,,103.73212432861328,103.0860824584961,104.23426818847656
2020-07-20,,103.34078216552734,102.45793151855469,104.23265838623047
2020-07-21,,103.86641693115234,103.11954498291016,104.8773422241211
2020-07-22,,103.93013763427734,102.9149169921875,104.8372802734375
2020-07-23,,103.53634643554688,102.67416381835938,105.16839599609375
2020-07-24,,103.02593231201172,101.98179626464844,103.90560150146484
2020-07-25,,103.0621109008789,102.64796447753906,103.46723937988281
