,Maine,forecast,interval_low,interval_high
2020-03-09,0.0,33.945430755615234,28.733125686645508,39.04224395751953
2020-03-10,0.0,32.606231689453125,24.668237686157227,39.07366943359375
2020-03-11,0.0,43.6461181640625,34.50788879394531,52.09158706665039
2020-03-12,1.0,49.92372131347656,43.57164001464844,56.57038116455078
2020-03-13,3.0,57.161834716796875,49.59543228149414,65.12252044677734
2020-03-14,3.0,59.0713996887207,51.95288848876953,65.69390106201172
2020-03-15,2.0,23.014604568481445,18.191532135009766,26.18594741821289
2020-03-16,17.0,33.945430755615234,28.733125686645508,39.04224395751953
2020-03-17,26.0,32.606231689453125,24.668237686157227,39.07366943359375
2020-03-18,35.0,43.6461181640625,34.50788879394531,52.09158706665039
2020-03-19,52.0,49.92372131347656,43.57164001464844,56.57038116455078
2020-03-20,56.0,57.161834716796875,49.59543228149414,65.12252044677734
2020-03-21,70.0,59.0713996887207,51.95288848876953,65.69390106201172
2020-03-22,89.0,29.530914306640625,25.341217041015625,32.13737487792969
2020-03-23,107.0,37.2857551574707,32.4747314453125,41.9925651550293
2020-03-24,118.0,39.27822494506836,32.25298309326172,44.949581146240234
2020-03-25,142.0,49.06435775756836,40.78102111816406,56.755550384521484
2020-03-26,155.0,56.469024658203125,50.88032531738281,62.416072845458984
2020-03-27,168.0,64.24364471435547,57.43821716308594,71.49215698242188
2020-03-28,211.0,66.67361450195312,60.450599670410156,72.52273559570312
2020-03-29,253.0,99.41714477539062,97.64807891845703,100.34479522705078
2020-03-30,275.0,102.58966064453125,101.5654067993164,103.59754180908203
2020-03-31,303.0,116.00836944580078,115.14883422851562,116.74201202392578
2020-04-01,303.0,123.052978515625,122.6432876586914,123.73390197753906
2020-04-02,376.0,135.00770568847656,134.1710968017578,135.6848602294922
2020-04-03,432.0,144.4950714111328,143.75686645507812,145.607421875
2020-04-04,456.0,152.76280212402344,151.9744110107422,153.754638671875
2020-04-05,470.0,246.24298095703125,237.03175354003906,255.5181121826172
2020-04-06,499.0,244.0816650390625,238.5290985107422,249.63648986816406
2020-04-07,519.0,275.5283508300781,263.7881774902344,288.8929443359375
2020-04-08,537.0,279.7618408203125,268.5218811035156,292.7374267578125
2020-04-09,560.0,299.5599365234375,289.72930908203125,310.7801818847656
2020-04-10,586.0,312.806396484375,303.30511474609375,323.2748107910156
2020-04-11,616.0,331.3323059082031,321.185791015625,343.9684143066406
2020-04-12,633.0,488.5953674316406,471.8632507324219,505.9435119628906
2020-04-13,698.0,495.56884765625,482.1882629394531,508.4461364746094
2020-04-14,735.0,536.5191040039062,514.0320434570312,561.4111328125
2020-04-15,770.0,544.8759155273438,521.1270751953125,570.6253051757812
2020-04-16,796.0,571.6694946289062,551.1586303710938,593.2614135742188
2020-04-17,827.0,589.5178833007812,568.6289672851562,610.7102661132812
2020-04-18,847.0,620.4695434570312,600.94580078125,643.4224853515625
2020-04-19,867.0,693.8228149414062,674.8942260742188,712.9943237304688
2020-04-20,875.0,707.3280639648438,691.2308349609375,721.9568481445312
2020-04-21,888.0,751.808349609375,726.3031005859375,778.8284301757812
2020-04-22,907.0,766.7788696289062,739.14453125,795.2382202148438
2020-04-23,937.0,796.7252807617188,772.4281005859375,821.00390625
2020-04-24,965.0,820.8368530273438,796.0175170898438,844.7103271484375
2020-04-25,965.0,857.6760864257812,836.1160888671875,882.1364135742188
2020-04-26,1015.0,937.7698364257812,919.8167114257812,954.758056640625
2020-04-27,1023.0,972.4329223632812,955.5810546875,986.2246704101562
2020-04-28,1040.0,1006.702392578125,982.296630859375,1030.3734130859375
2020-04-29,1056.0,1034.66015625,1007.5462036132812,1060.2598876953125
2020-04-30,1095.0,1063.2708740234375,1038.8338623046875,1085.71484375
2020-05-01,1123.0,1092.0030517578125,1067.272705078125,1113.810791015625
2020-05-02,1153.0,1133.2569580078125,1113.7767333984375,1154.041015625
2020-05-03,1185.0,1092.4405517578125,1075.1939697265625,1107.8763427734375
2020-05-04,1205.0,1129.7259521484375,1112.813232421875,1142.583251953125
2020-05-05,1226.0,1165.2020263671875,1141.8843994140625,1186.173583984375
2020-05-06,1254.0,1197.1029052734375,1171.3109130859375,1219.8131103515625
2020-05-07,1330.0,1227.7198486328125,1203.5009765625,1248.765625
2020-05-08,1374.0,1259.9534912109375,1235.822265625,1280.0635986328125
2020-05-09,1408.0,1302.3880615234375,1284.424072265625,1320.5770263671875
2020-05-10,1436.0,1278.9268798828125,1262.6524658203125,1292.292236328125
2020-05-11,1462.0,1316.8995361328125,1300.056884765625,1328.511962890625
2020-05-12,1477.0,1355.0086669921875,1333.309326171875,1372.32666015625
2020-05-13,1515.0,1389.9193115234375,1366.352783203125,1408.519287109375
2020-05-14,1565.0,1423.7275390625,1400.103759765625,1442.8153076171875
2020-05-15,1603.0,1459.21923828125,1436.288818359375,1476.9326171875
2020-05-16,1648.0,1502.1119384765625,1486.1793212890625,1516.9620361328125
2020-05-17,1687.0,1543.0223388671875,1528.7340087890625,1552.6680908203125
2020-05-18,1713.0,1582.3594970703125,1566.4287109375,1591.3729248046875
2020-05-19,1741.0,1621.8251953125,1603.349365234375,1632.969970703125
2020-05-20,1819.0,1660.6121826171875,1641.4923095703125,1672.1707763671875
2020-05-21,1877.0,1697.5657958984375,1675.941650390625,1712.791015625
2020-05-22,1948.0,1736.2952880859375,1716.3831787109375,1749.4625244140625
2020-05-23,2013.0,1778.265625,1766.081787109375,1787.560546875
2020-05-24,2055.0,1807.1212158203125,1795.556396484375,1813.702392578125
2020-05-25,2074.0,1848.1558837890625,1834.6934814453125,1856.8343505859375
2020-05-26,2109.0,1885.9862060546875,1871.8321533203125,1896.1925048828125
2020-05-27,2137.0,1929.14697265625,1915.822265625,1939.1280517578125
2020-05-28,2189.0,1966.1322021484375,1948.0074462890625,1976.082275390625
2020-05-29,2226.0,2007.9700927734375,1992.646728515625,2016.068603515625
2020-05-30,2282.0,2047.1744384765625,2039.8699951171875,2051.7021484375
2020-05-31,2325.0,2164.478271484375,2152.655029296875,2173.48974609375
2020-06-01,2349.0,2200.703857421875,2187.99462890625,2211.259765625
2020-06-02,2377.0,2241.353271484375,2228.9482421875,2254.60400390625
2020-06-03,2418.0,2283.018310546875,2273.55419921875,2295.333984375
2020-06-04,2446.0,2322.839599609375,2306.24072265625,2332.725341796875
2020-06-05,2482.0,2364.386474609375,2351.954833984375,2373.53466796875
2020-06-06,2524.0,2399.651611328125,2395.14697265625,2405.458984375
2020-06-07,2570.0,2449.016845703125,2436.45458984375,2460.232177734375
2020-06-08,2588.0,2489.858642578125,2478.677978515625,2501.9462890625
2020-06-09,2606.0,2522.483642578125,2511.052978515625,2537.7216796875
2020-06-10,2637.0,2566.847412109375,2559.651123046875,2580.546875
2020-06-11,2667.0,2600.51953125,2585.81201171875,2611.6728515625
2020-06-12,2721.0,2641.015625,2631.178466796875,2650.84130859375
2020-06-13,2757.0,2672.55419921875,2668.44677734375,2678.895263671875
2020-06-14,2793.0,2688.807861328125,2672.307373046875,2701.74658203125
2020-06-15,2810.0,2731.706787109375,2719.652099609375,2744.7412109375
2020-06-16,2819.0,2758.595947265625,2744.482421875,2774.84521484375
2020-06-17,2836.0,2802.181640625,2793.1181640625,2816.402587890625
2020-06-18,2878.0,2830.538818359375,2814.729736328125,2842.39306640625
2020-06-19,2913.0,2867.711181640625,2857.066650390625,2877.709716796875
2020-06-20,2938.0,2896.779052734375,2893.46240234375,2902.909423828125
2020-06-21,2957.0,2894.443359375,2870.873779296875,2908.607421875
2020-06-22,2971.0,2934.634765625,2919.090087890625,2948.06982421875
2020-06-23,2996.0,2960.788818359375,2940.48876953125,2977.257568359375
2020-06-24,3017.0,2998.828857421875,2984.12353515625,3012.89501953125
2020-06-25,3070.0,3025.37890625,3005.3408203125,3037.4521484375
2020-06-26,3102.0,3057.16015625,3042.400390625,3066.900634765625
2020-06-27,3154.0,3084.942626953125,3077.35009765625,3090.281005859375
2020-06-28,3191.0,3056.997802734375,3026.68798828125,3072.156982421875
2020-06-29,3219.0,3097.232421875,3078.48193359375,3110.903564453125
2020-06-30,3253.0,3120.321044921875,3093.973876953125,3136.702880859375
2020-07-01,3294.0,3154.443359375,3133.863037109375,3168.136962890625
2020-07-02,3328.0,3177.096923828125,3153.05517578125,3189.291259765625
2020-07-03,3373.0,3204.451904296875,3185.548828125,3213.90625
2020-07-04,3397.0,3231.309326171875,3219.52392578125,3238.63671875
2020-07-05,3415.0,3237.1416015625,3194.316162109375,3264.255615234375
2020-07-06,3423.0,3262.874755859375,3236.644775390625,3276.201904296875
2020-07-07,3440.0,3297.166259765625,3258.919189453125,3319.91015625
2020-07-08,3460.0,3315.302001953125,3283.27001953125,3334.709716796875
2020-07-09,3486.0,3344.734130859375,3311.146484375,3366.560302734375
2020-07-10,3499.0,3364.046630859375,3335.826416015625,3383.703857421875
2020-07-11,3520.0,3390.696533203125,3369.662353515625,3408.93994140625
2020-07-12,3539.0,3432.299560546875,3376.634521484375,3471.3330078125
2020-07-13,3558.0,3459.9150390625,3426.379638671875,3480.364501953125
2020-07-14,3566.0,3488.294677734375,3437.672119140625,3524.474853515625
2020-07-15,3578.0,3500.192626953125,3455.67138671875,3533.446044921875
2020-07-16,3598.0,3522.958984375,3480.85595703125,3553.536865234375
2020-07-17,3636.0,3533.495849609375,3496.229248046875,3562.999267578125
2020-07-18,3645.0,3560.568115234375,3530.54248046875,3589.722900390625
2020-07-19,,3539.090576171875,3474.88037109375,3586.280517578125
2020-07-20,,3564.65625,3526.185546875,3590.32666015625
2020-07-21,,3592.690673828125,3533.7783203125,3637.995849609375
2020-07-22,,3598.59765625,3545.7060546875,3641.180908203125
2020-07-23,,3619.385498046875,3571.267333984375,3656.22705078125
2020-07-24,,3624.79296875,3581.24609375,3661.158935546875
2020-07-25,,3652.1591796875,3615.96923828125,3688.763671875
