,Montana,forecast,interval_low,interval_high
2020-03-28,129.0,2362.5041070000348,,
2020-03-29,154.0,2366.0822942498557,,
2020-03-30,171.0,2364.5543547730344,,
2020-03-31,198.0,2374.8142811443327,,
2020-04-01,208.0,2367.0161064157373,,
2020-04-02,241.0,2378.6629930951967,,
2020-04-03,243.0,2363.095268244132,,
2020-04-04,265.0,2382.959345044753,,
2020-04-05,286.0,2367.3929262848114,,
2020-04-06,299.0,2365.5824031843335,,
2020-04-07,319.0,2375.996414689329,,
2020-04-08,332.0,2361.3538839342964,,
2020-04-09,354.0,2369.658371513851,,
2020-04-10,365.0,2364.198096854358,,
2020-04-11,377.0,2369.955473818114,,
2020-04-12,387.0,2368.7931243615303,,
2020-04-13,394.0,2368.0617746134503,,
2020-04-14,399.0,2371.820946926227,,
2020-04-15,404.0,2369.427819791578,,
2020-04-16,415.0,2367.837013495152,,
2020-04-17,422.0,2362.967901107898,,
2020-04-18,426.0,2364.942773026655,,
2020-04-19,433.0,2364.8072949221896,,
2020-04-20,433.0,2362.024229507636,,
2020-04-21,437.0,2369.044672816311,,
2020-04-22,439.0,2365.2085208504554,,
2020-04-23,442.0,2365.968132296765,,
2020-04-24,444.0,2365.768295463632,,
2020-04-25,445.0,2364.435263826514,,
2020-04-26,448.0,2365.479820490344,,
2020-04-27,449.0,2363.8350542862986,,
2020-04-28,451.0,2365.816806672987,,
2020-04-29,451.0,2364.864549857345,,
2020-04-30,453.0,2365.9748703386,,
2020-05-01,453.0,2365.153991444831,,
2020-05-02,455.0,2366.421459474171,,
2020-05-03,455.0,2365.192197228393,,
2020-05-04,457.0,2366.228447113949,,
2020-05-05,456.0,2365.2496933512343,,
2020-05-06,456.0,2366.9984743542004,,
2020-05-07,456.0,2366.457248734943,,
2020-05-08,458.0,2366.1858563217306,,
2020-05-09,458.0,2365.5749234321693,,
2020-05-10,458.0,2366.3628726383495,,
2020-05-11,459.0,2366.0391138633163,,
2020-05-12,461.0,2365.4714550993745,,
2020-05-13,462.0,2365.8819697359977,,
2020-05-14,462.0,2366.382996205252,,
2020-05-15,466.0,2366.673705025811,,
2020-05-16,468.0,2364.399998342359,,
2020-05-17,468.0,2366.8963689735165,,
2020-05-18,470.0,2367.68688928794,,
2020-05-19,471.0,2365.6415018330276,,
2020-05-20,478.0,2367.8353212143484,,
2020-05-21,479.0,2363.9442572481007,,
2020-05-22,479.0,2367.825905423374,,
2020-05-23,479.0,2367.7064889549015,,
2020-05-24,479.0,2367.18231525981,,
2020-05-25,479.0,2369.219246044237,,
2020-05-26,479.0,2367.925641670217,,
2020-05-27,481.0,2366.828101490613,,
2020-05-28,485.0,2365.078047172088,,
2020-05-29,493.0,2364.0391473452705,,
2020-05-30,505.0,2362.049048479889,,
2020-05-31,515.0,2360.587859812743,,
2020-06-01,519.0,2363.5836112808315,,
2020-06-02,523.0,2368.1882069921917,,
2020-06-03,525.0,2369.1287603343835,,
2020-06-04,539.0,2372.581620055284,,
2020-06-05,541.0,2365.1801947967874,,
2020-06-06,540.0,2372.2094105529113,,
2020-06-07,545.0,2370.548302877733,,
2020-06-08,548.0,2364.6459012548326,,
2020-06-09,554.0,2370.5494908197174,,
2020-06-10,561.0,2365.7473800245552,,
2020-06-11,563.0,2363.1822913985557,,
2020-06-12,573.0,2367.48842622199,,
2020-06-13,588.0,2361.6734921622974,,
2020-06-14,601.0,2361.293030804547,,
2020-06-15,609.0,2364.6495189269585,,
2020-06-16,614.0,2366.1025649482585,,
2020-06-17,630.0,2369.2751870829397,,
2020-06-18,655.0,2364.9919528350792,,
2020-06-19,666.0,2362.2304941190837,,
2020-06-20,698.0,2370.8101709584084,,
2020-06-21,717.0,2353.7334763175154,,
2020-06-22,734.0,2368.4040920010543,,
2020-06-23,743.0,2372.3365758379814,,
2020-06-24,766.0,2373.4594570524546,,
2020-06-25,803.0,2369.392614933495,,
2020-06-26,829.0,2361.2743215585415,,
2020-06-27,852.0,2368.61235329847,,
2020-06-28,863.0,2364.428254707685,,
2020-06-29,919.0,2373.9476756509553,,
2020-06-30,967.0,2351.322105763105,,
2020-07-01,1016.0,2363.537398412693,,
2020-07-02,1083.0,2360.5202683725183,,
2020-07-03,1128.0,2344.6306855387534,,
2020-07-04,1167.0,2375.513283124521,,
2020-07-05,1212.0,2379.1328517389256,,
2020-07-06,1249.0,2375.5703424466196,,
2020-07-07,1327.0,2387.86904953059,,
2020-07-08,1371.0,2355.991648233034,,
2020-07-09,1466.0,2378.111785513912,,
2020-07-10,1593.0,2340.865983421507,,
2020-07-11,1677.0,2327.6166283962357,,
2020-07-12,1758.0,2374.3488082836784,,
2020-07-13,1843.0,2363.003853737292,,
2020-07-14,1952.0,2375.0636738385024,,
2020-07-15,2096.0,2380.2137629620574,,
2020-07-16,2231.0,2355.916335219516,,
2020-07-17,2366.0,2362.138712033513,,
2020-07-18,2471.0,2358.849143768578,,
2020-07-19,,2593.9794394407686,2576.7717269600766,2611.1871519214606
2020-07-20,,2734.161786660844,2704.499966314117,2763.823607007571
2020-07-21,,2887.114710346997,2844.6404615717847,2929.5889591222094
2020-07-22,,3048.5659829458423,2993.6021017241746,3103.52986416751
2020-07-23,,3203.6245714162897,3136.5122785897443,3270.736864242835
2020-07-24,,3357.6312971334546,3275.2052332991616,3440.0573609677476
2020-07-25,,3515.895766551613,3414.8383903574263,3616.9531427458
