,Iowa,forecast,interval_low,interval_high
2020-01-22,0.0,1.272226095199585,-0.3978496789932251,6.958904266357422
2020-01-23,0.0,0.40402841567993164,-0.005991339683532715,0.7386341691017151
2020-01-24,0.0,0.027432460337877274,-0.14841759204864502,0.16984760761260986
2020-01-25,0.0,0.4209992289543152,-1.879460096359253,4.499264717102051
2020-01-26,0.0,3.1620452404022217,-0.1310511827468872,15.746707916259766
2020-01-27,0.0,0.09796172380447388,-0.21706092357635498,0.5485573410987854
2020-01-28,0.0,7.675083160400391,-4.74330997467041,40.45392608642578
2020-01-29,0.0,1.1244914531707764,-0.6230975389480591,5.851215839385986
2020-01-30,0.0,2.8143153190612793,-0.06437277793884277,10.995681762695312
2020-01-31,0.0,1.5256118774414062,-0.20496785640716553,7.301762580871582
2020-02-01,0.0,0.5388954281806946,-0.26471275091171265,2.6142466068267822
2020-02-02,0.0,0.02222064696252346,-0.07910072803497314,0.12176784873008728
2020-02-03,0.0,-1.8970950841903687,-9.2943115234375,0.09031790494918823
2020-02-04,0.0,0.33629080653190613,-0.029008209705352783,1.4779162406921387
2020-02-05,0.0,-0.21311044692993164,-0.6488404273986816,0.03832092881202698
2020-02-06,0.0,-0.9655923843383789,-2.982980966567993,0.8845269680023193
2020-02-07,0.0,-0.3051435351371765,-3.9118027687072754,1.1636570692062378
2020-02-08,0.0,0.26969027519226074,-1.3089977502822876,1.1506218910217285
2020-02-09,0.0,-0.11049909889698029,-0.40258097648620605,0.2832559049129486
2020-02-10,0.0,0.5590881705284119,0.28703850507736206,0.9425406455993652
2020-02-11,0.0,1.3112906217575073,-0.10069286823272705,4.913103103637695
2020-02-12,0.0,-0.6320838928222656,-1.460938811302185,-0.03510481119155884
2020-02-13,0.0,-0.4627479612827301,-2.620166778564453,0.46855705976486206
2020-02-14,0.0,0.5588623285293579,-0.2698964476585388,2.0175085067749023
2020-02-15,0.0,-0.9792271852493286,-4.5730743408203125,3.1085076332092285
2020-02-16,0.0,0.5048952698707581,0.13627535104751587,0.9829045534133911
2020-02-17,0.0,-0.15893301367759705,-1.0260549783706665,0.7939839363098145
2020-02-18,0.0,0.15432973206043243,-3.0766685009002686,5.182566165924072
2020-02-19,0.0,0.30359959602355957,-0.6607674360275269,0.8998090028762817
2020-02-20,0.0,0.1466350108385086,-1.2471598386764526,1.4514305591583252
2020-02-21,0.0,0.11901118606328964,-0.20059412717819214,0.5474341511726379
2020-02-22,0.0,0.17237508296966553,-0.3132246732711792,0.676348090171814
2020-02-23,0.0,0.42489251494407654,-0.36571115255355835,1.7268610000610352
2020-02-24,0.0,0.16206178069114685,-0.023804903030395508,0.3583725094795227
2020-02-25,0.0,3.40075421333313,-6.153685092926025,22.54825782775879
2020-02-26,0.0,0.8014653921127319,-1.2501235008239746,3.007563829421997
2020-02-27,0.0,0.7246330976486206,-0.7016301155090332,3.6910860538482666
2020-02-28,0.0,0.827885627746582,-0.41287821531295776,2.9558606147766113
2020-02-29,0.0,-2.0226759910583496,-10.896201133728027,1.4754416942596436
2020-03-01,0.0,-0.06635306775569916,-0.4001126289367676,0.16465944051742554
2020-03-02,0.0,0.15839846432209015,-0.2932724952697754,0.8481737375259399
2020-03-03,0.0,-0.5806602239608765,-2.829176664352417,0.3811897039413452
2020-03-04,0.0,-0.18904004991054535,-2.0353333950042725,0.593986988067627
2020-03-05,0.0,-1.0554986000061035,-2.5245141983032227,0.0014404654502868652
2020-03-06,0.0,0.2454354465007782,-0.3391008973121643,0.6829867362976074
2020-03-07,0.0,-0.09043870121240616,-0.5805436372756958,0.3711357116699219
2020-03-08,0.0,1.2459533214569092,-0.8656963109970093,6.952925205230713
2020-03-09,3.0,2.9467506408691406,2.4919333457946777,3.1282286643981934
2020-03-10,8.0,8.501707077026367,7.467043876647949,9.477521896362305
2020-03-11,13.0,11.25422191619873,3.2816579341888428,13.763216018676758
2020-03-12,14.0,11.972439765930176,4.178519248962402,14.058672904968262
2020-03-13,17.0,16.80820083618164,16.087055206298828,17.940988540649414
2020-03-14,17.0,17.626859664916992,15.684041976928711,22.028038024902344
2020-03-15,18.0,20.374658584594727,17.3443546295166,24.603809356689453
2020-03-16,23.0,22.614511489868164,20.85025978088379,23.235605239868164
2020-03-17,23.0,27.675945281982422,22.403440475463867,37.03510665893555
2020-03-18,38.0,38.22907257080078,37.15207290649414,39.16222381591797
2020-03-19,44.0,44.49029541015625,43.555946350097656,46.49782180786133
2020-03-20,45.0,50.1679573059082,44.926025390625,68.52210235595703
2020-03-21,69.0,68.8297119140625,68.1811752319336,69.53978729248047
2020-03-22,90.0,85.97533416748047,70.5217514038086,90.71875
