,Maryland,forecast,interval_low,interval_high
2020-03-30,1413.0,76313.9566774868,,
2020-03-31,1660.0,76390.02213137821,,
2020-04-01,1986.0,76340.85140920464,,
2020-04-02,2331.0,76319.51895171989,,
2020-04-03,2758.0,76332.13956711083,,
2020-04-04,3125.0,76279.7948858151,,
2020-04-05,3617.0,76354.97960208189,,
2020-04-06,4045.0,76267.11331761748,,
2020-04-07,4371.0,76357.97419684396,,
2020-04-08,5529.0,76441.27008513332,,
2020-04-09,6185.0,75861.51211498179,,
2020-04-10,6968.0,76424.98911832551,,
2020-04-11,7694.0,76221.86528907598,,
2020-04-12,8225.0,76338.1629146844,,
2020-04-13,8936.0,76545.91832480252,,
2020-04-14,9472.0,76339.65448963073,,
2020-04-15,10032.0,76552.60607764273,,
2020-04-16,10784.0,76476.7474691205,,
2020-04-17,11572.0,76300.48134831553,,
2020-04-18,12326.0,76284.27577734411,,
2020-04-19,12847.0,76268.29119016888,,
2020-04-20,13684.0,76454.34794820672,,
2020-04-21,14193.0,76248.33586777821,,
2020-04-22,14775.0,76586.80517147266,,
2020-04-23,15737.0,76462.71832748438,,
2020-04-24,16616.0,76189.26819856788,,
2020-04-25,17766.0,76313.70376502023,,
2020-04-26,18581.0,76039.904370874,,
2020-04-27,19487.0,76380.35183174475,,
2020-04-28,20113.0,76325.26815175556,,
2020-04-29,20849.0,76597.00467122224,,
2020-04-30,21742.0,76514.28513387445,,
2020-05-01,23472.0,76391.27312625166,,
2020-05-02,24473.0,75806.28308152391,,
2020-05-03,25462.0,76422.03227590567,,
2020-05-04,26408.0,76273.7117822173,,
2020-05-05,27117.0,76392.62430100131,,
2020-05-06,28163.0,76670.18498101507,,
2020-05-07,29374.0,76362.48064604084,,
2020-05-08,30485.0,76363.61686030166,,
2020-05-09,31534.0,76395.16184280514,,
2020-05-10,32587.0,76304.45760547844,,
2020-05-11,33373.0,76270.88160004957,,
2020-05-12,34061.0,76482.98289377784,,
2020-05-13,34812.0,76567.43686790191,,
2020-05-14,35903.0,76586.82936783729,,
2020-05-15,36986.0,76359.18402758699,,
2020-05-16,37968.0,76322.27891887531,,
2020-05-17,38804.0,76276.28132359439,,
2020-05-18,39762.0,76319.26630053937,,
2020-05-19,41546.0,76267.8741058185,,
2020-05-20,42323.0,75816.68638154144,,
2020-05-21,43531.0,76796.8340959145,,
2020-05-22,44424.0,76307.78467168633,,
2020-05-23,45495.0,76632.2543823604,,
2020-05-24,46313.0,76382.71108121396,,
2020-05-25,47152.0,76449.06057763753,,
2020-05-26,47687.0,76455.49497974123,,
2020-05-27,48423.0,76678.39035777628,,
2020-05-28,49709.0,76491.19294923151,,
2020-05-29,50988.0,76086.69087249612,,
2020-05-30,52015.0,76148.65975505498,,
2020-05-31,52778.0,76262.11154811058,,
2020-06-01,53327.0,76456.25815734053,,
2020-06-02,54175.0,76653.37376184872,,
2020-06-03,54982.0,76442.191422352,,
2020-06-04,55858.0,76541.71289663161,,
2020-06-05,56770.0,76425.1236648543,,
2020-06-06,57482.0,76319.11427998483,,
2020-06-07,57973.0,76396.95207367883,,
2020-06-08,58404.0,76459.99915330134,,
2020-06-09,58904.0,76514.91995166992,,
2020-06-10,59465.0,76535.74832787861,,
2020-06-11,60197.0,76520.90519645507,,
2020-06-12,60613.0,76351.060953039,,
2020-06-13,61305.0,76502.398764529,,
2020-06-14,61701.0,76152.60966237097,,
2020-06-15,62032.0,76414.3606129456,,
2020-06-16,62409.0,76462.86814515588,,
2020-06-17,62969.0,76491.15990789013,,
2020-06-18,63229.0,76442.51130377478,,
2020-06-19,63548.0,76607.28828215833,,
2020-06-20,63956.0,76402.27539897381,,
2020-06-21,64306.0,76283.18971021597,,
2020-06-22,64603.0,76327.17623737697,,
2020-06-23,65007.0,76372.2900602693,,
2020-06-24,65337.0,76381.09769500948,,
2020-06-25,65777.0,76495.53425964863,,
2020-06-26,66115.0,76362.70285101855,,
2020-06-27,66450.0,76399.74062711246,,
2020-06-28,66777.0,76344.05315840659,,
2020-06-29,67254.0,76346.31930409782,,
2020-06-30,67559.0,76291.35857543022,,
2020-07-01,67918.0,76478.6747536883,,
2020-07-02,68423.0,76421.42377101495,,
2020-07-03,68961.0,76315.99909797641,,
2020-07-04,69341.0,76292.91897013136,,
2020-07-05,69632.0,76370.24005647642,,
2020-07-06,69904.0,76429.01213481036,,
2020-07-07,70396.0,76473.51014493614,,
2020-07-08,70861.0,76337.76873446848,,
2020-07-09,71447.0,76389.0012563447,,
2020-07-10,71910.0,76269.54137901783,,
2020-07-11,72467.0,76357.52328561137,,
2020-07-12,73109.0,76267.38990181703,,
2020-07-13,73527.0,76247.35633419627,,
2020-07-14,74260.0,76481.4843966452,,
2020-07-15,75016.0,76252.58125519875,,
2020-07-16,75664.0,76341.96260106194,,
2020-07-17,76371.0,76397.26362354917,,
2020-07-18,77206.0,76291.56022077386,,
2020-07-19,,77915.42594100666,77597.24307491745,78233.60880709586
2020-07-20,,78626.92914358027,78102.3815081257,79151.47677903484
2020-07-21,,79348.00748882028,78606.01389390124,80090.00108373932
2020-07-22,,80126.98999388948,79176.05551221412,81077.92447556484
2020-07-23,,80936.08348472202,79765.26092463647,82106.90604480758
2020-07-24,,81725.61022821821,80305.9241004219,83145.29635601453
2020-07-25,,82489.34055605906,80798.99409717073,84179.6870149474
