,Utah,forecast,interval_low,interval_high
2020-03-26,56.0,722.2908949864496,,
2020-03-27,76.0,699.8265252325261,,
2020-03-28,130.0,693.1330461245882,,
2020-03-29,118.0,650.2278172761985,,
2020-03-30,78.0,716.835190852944,,
2020-03-31,90.0,762.1015488585825,,
2020-04-01,0.0,698.4445540986901,,
2020-04-02,198.0,879.4664502640518,,
2020-04-03,162.0,466.3524144169961,,
2020-04-04,180.0,768.074516675597,,
2020-04-05,173.0,670.2888913385309,,
2020-04-06,77.0,697.6904540196213,,
2020-04-07,61.0,812.0879509382642,,
2020-04-08,109.0,802.8542341127256,,
2020-04-09,8.0,719.1974510357906,,
2020-04-10,247.0,963.9850695652908,,
2020-04-11,104.0,437.6087742371335,,
2020-04-12,96.0,920.8290096994514,,
2020-04-13,60.0,734.458505145626,,
2020-04-14,54.0,800.2888070170168,,
2020-04-15,131.0,733.0612034646447,,
2020-04-16,135.0,691.3833634528523,,
2020-04-17,110.0,744.7691319113067,,
2020-04-18,124.0,772.8011337479286,,
2020-04-19,152.0,695.0184214859092,,
2020-04-20,144.0,654.1374590032497,,
2020-04-21,84.0,731.6603983415066,,
2020-04-22,148.0,835.803270359872,,
2020-04-23,167.0,649.4657080034015,,
2020-04-24,170.0,699.2507475644583,,
2020-04-25,166.0,728.7422403453911,,
2020-04-26,175.0,737.1077708152877,,
2020-04-27,113.0,689.2506121141017,,
2020-04-28,109.0,825.1742220884594,,
2020-04-29,152.0,775.2768009826987,,
2020-04-30,175.0,707.6663525648853,,
2020-05-01,156.0,721.6457353736247,,
2020-05-02,157.0,782.9285531154829,,
2020-05-03,190.0,729.5745889284285,,
2020-05-04,142.0,663.0780994271994,,
2020-05-05,132.0,799.5195195619514,,
2020-05-06,146.0,774.9117294284756,,
2020-05-07,129.0,738.2565396114732,,
2020-05-08,195.0,785.431800841944,,
2020-05-09,184.0,667.3237750868882,,
2020-05-10,148.0,746.9431276724213,,
2020-05-11,111.0,781.8242794664366,,
2020-05-12,70.0,804.1508767395453,,
2020-05-13,188.0,827.1024239780646,,
2020-05-14,129.0,608.9475180026466,,
2020-05-15,164.0,856.0539371673547,,
2020-05-16,155.0,707.6229188430079,,
2020-05-17,170.0,740.9382378837029,,
2020-05-18,146.0,678.0258328795852,,
2020-05-19,134.0,779.865697379679,,
2020-05-20,192.0,761.0418399160233,,
2020-05-21,164.0,660.7310604742843,,
2020-05-22,183.0,777.8681865523415,,
2020-05-23,203.0,716.7077001241365,,
2020-05-24,132.0,695.6898618816118,,
2020-05-25,129.0,831.663163460212,,
2020-05-26,99.0,775.8157515651892,,
2020-05-27,86.0,823.1124692786854,,
2020-05-28,215.0,820.661794909631,,
2020-05-29,343.0,598.8066700255556,,
2020-05-30,269.0,503.43886700959257,,
2020-05-31,264.0,759.6367759072256,,
2020-06-01,202.0,651.4551599023052,,
2020-06-02,203.0,738.4040018837371,,
2020-06-03,295.0,721.2756417440756,,
2020-06-04,316.0,646.6754812378033,,
2020-06-05,439.0,714.2419473968596,,
2020-06-06,546.0,517.9724244692412,,
2020-06-07,268.0,442.5715046130584,,
2020-06-08,256.0,1023.2423040106075,,
2020-06-09,237.0,747.4175038949436,,
2020-06-10,305.0,801.8919882824898,,
2020-06-11,388.0,738.7381168935735,,
2020-06-12,325.0,750.0332045582188,,
2020-06-13,404.0,850.9505161520893,,
2020-06-14,332.0,593.1784911191735,,
2020-06-15,295.0,784.9396976243709,,
2020-06-16,329.0,784.2240021352657,,
2020-06-17,407.0,730.3764360823484,,
2020-06-18,495.0,628.9871067324556,,
2020-06-19,586.0,599.5928679953028,,
2020-06-20,643.0,518.2259655651407,,
2020-06-21,394.0,492.4416188340423,,
2020-06-22,444.0,981.6450492808752,,
2020-06-23,394.0,636.9770997802619,,
2020-06-24,484.0,846.836702081481,,
2020-06-25,590.0,701.5519539848991,,
2020-06-26,676.0,674.2293107424484,,
2020-06-27,578.0,550.3762863877178,,
2020-06-28,472.0,795.8039447627433,,
2020-06-29,564.0,826.7142805846878,,
2020-06-30,553.0,579.2039170037904,,
2020-07-01,499.0,773.8780980514568,,
2020-07-02,554.0,912.7641750045756,,
2020-07-03,596.0,730.9746897932815,,
2020-07-04,676.0,670.0916443731072,,
2020-07-05,410.0,601.6553863343729,,
2020-07-06,517.0,1148.4501034445545,,
2020-07-07,564.0,626.3792594842448,,
2020-07-08,722.0,699.696406717989,,
2020-07-09,601.0,511.75272434036106,,
2020-07-10,867.0,941.4007261067593,,
2020-07-11,632.0,228.71316243081998,,
2020-07-12,629.0,951.194173153164,,
2020-07-13,546.0,696.0531549483223,,
2020-07-14,448.0,919.9502154475651,,
2020-07-15,413.0,974.5312145728115,,
2020-07-16,954.0,1038.7176498579327,,
2020-07-17,727.0,14.653671347455088,,
2020-07-18,760.0,1011.9873233463252,,
2020-07-19,,679.2617923491393,560.3148903222171,798.2086943760615
2020-07-20,,592.8118881372853,469.31177071108164,716.312005563489
2020-07-21,,521.2987221193256,394.7732784783111,647.8241657603401
2020-07-22,,722.6229756080546,596.0143678047743,849.2315834113349
2020-07-23,,758.4267675801617,631.7971447326058,885.0563904277176
2020-07-24,,816.9126760842549,690.193346232011,943.6320059364989
2020-07-25,,796.2592794873204,660.2877626355421,932.2307963390988
