,Oklahoma,forecast,interval_low,interval_high
2020-01-22,0.0,-4.12251615524292,-20.864089965820312,0.3268525004386902
2020-01-23,0.0,-0.5699447989463806,-3.1361725330352783,0.26427215337753296
2020-01-24,0.0,-3.3324623107910156,-15.8817138671875,-0.00510251522064209
2020-01-25,0.0,0.036331307142972946,-0.16391748189926147,0.2965935468673706
2020-01-26,0.0,0.07838300615549088,-0.13406336307525635,0.551717221736908
2020-01-27,0.0,2.0022220611572266,-0.39610815048217773,10.531502723693848
2020-01-28,0.0,0.052527714520692825,-0.2154484987258911,0.3684779405593872
2020-01-29,0.0,-3.2881741523742676,-29.0958251953125,12.702994346618652
2020-01-30,0.0,0.9914739727973938,-0.18543684482574463,4.736901760101318
2020-01-31,0.0,-1.0646473169326782,-13.292113304138184,7.9295196533203125
2020-02-01,0.0,0.03496956080198288,-0.15890830755233765,0.19006237387657166
2020-02-02,0.0,-0.008788615465164185,-0.14350372552871704,0.1369924247264862
2020-02-03,0.0,1.165489673614502,-0.06012117862701416,5.446704387664795
2020-02-04,0.0,-0.893379807472229,-3.471975326538086,-0.0017629265785217285
2020-02-05,0.0,-0.06828963756561279,-1.4420607089996338,1.1595797538757324
2020-02-06,0.0,-0.0527726411819458,-1.1377588510513306,0.7732460498809814
2020-02-07,0.0,0.12726613879203796,-0.2857084274291992,0.46099331974983215
2020-02-08,0.0,-0.10729950666427612,-0.5700094699859619,0.3303443193435669
2020-02-09,0.0,0.40612730383872986,-0.37594568729400635,1.603122591972351
2020-02-10,0.0,1.1277246475219727,-0.2561507225036621,5.130613327026367
2020-02-11,0.0,0.41412192583084106,0.05600735545158386,1.0116286277770996
2020-02-12,0.0,-0.4195536673069,-0.8676666021347046,0.06776010990142822
2020-02-13,0.0,0.14337298274040222,-0.3607863187789917,0.5574045777320862
2020-02-14,0.0,0.4281218647956848,-0.28728336095809937,2.4320967197418213
2020-02-15,0.0,0.35010355710983276,-0.0899198055267334,1.2636239528656006
2020-02-16,0.0,-0.19070199131965637,-1.0563818216323853,0.8854881525039673
2020-02-17,0.0,0.42271727323532104,-0.25245940685272217,1.5948808193206787
2020-02-18,0.0,1.3006633520126343,-0.07994753122329712,6.201356410980225
2020-02-19,0.0,-0.20501825213432312,-0.8067777156829834,0.11693868041038513
2020-02-20,0.0,0.1243920773267746,-0.5012071132659912,1.316026210784912
2020-02-21,0.0,-0.4158930778503418,-1.4205551147460938,0.7137165069580078
2020-02-22,0.0,0.1739151030778885,-0.027790725231170654,0.4140753746032715
2020-02-23,0.0,3.259162187576294,-0.2603762149810791,16.652130126953125
2020-02-24,0.0,-0.20885570347309113,-0.45094358921051025,0.00947389006614685
2020-02-25,0.0,1.1395227909088135,-0.3203796148300171,5.945202827453613
2020-02-26,0.0,0.2032596319913864,-0.659675121307373,1.2400197982788086
2020-02-27,0.0,0.10934512317180634,-0.21470868587493896,0.48010849952697754
2020-02-28,0.0,-2.9871644973754883,-13.529176712036133,-0.03596210479736328
2020-02-29,0.0,0.11672274768352509,-0.1176074743270874,0.5898134112358093
2020-03-01,0.0,0.22753210365772247,0.02966165542602539,0.5856086015701294
2020-03-02,0.0,-0.0078057171776890755,-0.17829906940460205,0.2322171926498413
2020-03-03,0.0,0.43107956647872925,-0.24413686990737915,2.4578909873962402
2020-03-04,0.0,0.02915065363049507,-0.480979323387146,0.5270589590072632
2020-03-05,0.0,0.23946276307106018,-0.27598142623901367,0.9390837550163269
2020-03-06,0.0,-0.48680704832077026,-7.467726230621338,5.2931742668151855
2020-03-07,1.0,1.0467627048492432,0.6080061793327332,1.8075571060180664
2020-03-08,1.0,0.769157886505127,-0.037481725215911865,1.4716825485229492
2020-03-09,1.0,7.49164342880249,0.09399804472923279,15.067995071411133
2020-03-10,2.0,1.875305414199829,0.9467863440513611,2.7838523387908936
2020-03-11,2.0,1.6489406824111938,-0.4196261167526245,2.6423871517181396
2020-03-12,3.0,3.741678237915039,2.0635151863098145,7.386921405792236
2020-03-13,3.0,4.284107208251953,1.8152893781661987,10.854629516601562
2020-03-14,4.0,4.209151744842529,3.379917860031128,5.906150817871094
2020-03-15,4.0,5.755857467651367,3.7723307609558105,8.7282075881958
2020-03-16,10.0,11.002409934997559,9.084391593933105,15.755025863647461
2020-03-17,17.0,17.551301956176758,16.867990493774414,18.804174423217773
2020-03-18,17.0,16.750398635864258,16.101438522338867,17.558208465576172
2020-03-19,44.0,47.310035705566406,42.30669021606445,53.32003402709961
2020-03-20,49.0,49.055667877197266,47.60790252685547,51.30757141113281
2020-03-21,53.0,53.15940475463867,52.56937789916992,53.93685531616211
2020-03-22,67.0,65.19281005859375,49.01373291015625,76.25851440429688
2020-03-23,81.0,85.94285583496094,80.66098022460938,104.8394775390625
2020-03-24,106.0,118.42298889160156,106.00366973876953,167.75259399414062
2020-03-25,164.0,180.3863525390625,163.6610565185547,246.20010375976562
2020-03-26,248.0,231.6123504638672,166.9893341064453,248.2896270751953
2020-03-27,322.0,344.1815185546875,321.83624267578125,379.40667724609375
2020-03-28,377.0,366.1845397949219,323.2354431152344,377.0131530761719
2020-03-29,429.0,439.00396728515625,428.5462951660156,479.3735656738281
2020-03-30,481.0,481.01092529296875,480.8278503417969,481.32275390625
2020-03-31,568.0,551.7327880859375,486.1112365722656,568.584228515625
2020-04-01,721.0,750.5726318359375,719.6635131835938,869.8914184570312
2020-04-02,881.0,904.2550659179688,880.2738037109375,996.2758178710938
2020-04-03,990.0,1022.3397216796875,989.6032104492188,1151.9512939453125
