,Maine,forecast,interval_low,interval_high
2020-04-04,456.0,454.779296875,435.716552734375,470.11993408203125
2020-04-05,470.0,486.40509033203125,469.8675537109375,519.3128051757812
2020-04-06,499.0,506.62628173828125,498.8282470703125,520.7540283203125
2020-04-07,519.0,519.1129150390625,518.9822387695312,519.2874755859375
2020-04-08,537.0,531.4478759765625,523.1421508789062,537.0259399414062
2020-04-09,560.0,569.98876953125,559.8021850585938,586.7545776367188
2020-04-10,586.0,596.52392578125,585.897705078125,613.324462890625
2020-04-11,616.0,615.9557495117188,615.8062133789062,616.099365234375
2020-04-12,633.0,630.3884887695312,619.8132934570312,633.1923217773438
2020-04-13,698.0,706.9363403320312,698.0225219726562,742.40625
2020-04-14,735.0,734.8258056640625,734.6777954101562,734.9652099609375
