,Virginia,forecast,interval_low,interval_high
2020-04-12,197.0,96.5980624947075,96.5980624947075,96.5980624947075
2020-04-13,473.0,599.5834195445714,599.5834195445714,599.5834195445714
2020-04-14,435.0,480.13077601563634,480.13077601563634,480.13077601563634
2020-04-15,318.0,239.89794670689403,239.89794670689403,239.89794670689403
2020-04-16,389.0,510.7288073651623,510.7288073651623,510.7288073651623
2020-04-17,602.0,610.9241240921607,610.9241240921607,610.9241240921607
2020-04-18,562.0,468.4498022765666,468.4498022765666,468.4498022765666
2020-04-19,489.0,373.269095370663,373.269095370663,373.269095370663
2020-04-20,448.0,515.5313244295419,515.5313244295419,515.5313244295419
2020-04-21,640.0,656.3718241648285,656.3718241648285,656.3718241648285
2020-04-22,636.0,544.7439961052067,544.7439961052067,544.7439961052067
2020-04-23,732.0,726.1619911349309,726.1619911349309,726.1619911349309
2020-04-24,596.0,522.6640427987455,522.6640427987455,522.6640427987455
2020-04-25,772.0,744.7229171195561,744.7229171195561,744.7229171195561
2020-04-26,604.0,584.7921810736145,584.7921810736145,584.7921810736145
2020-04-27,568.0,575.2579601188386,575.2579601188386,575.2579601188386
2020-04-28,801.0,909.589852634382,909.589852634382,909.589852634382
2020-04-29,623.0,539.4178497373103,539.4178497373103,539.4178497373103
2020-04-30,885.0,933.2958892878578,933.2958892878578,933.2958892878578
2020-05-01,1055.0,937.3698848407716,937.3698848407716,937.3698848407716
2020-05-02,836.0,676.0891787871927,676.0891787871927,676.0891787871927
2020-05-03,934.0,914.7679105451967,914.7679105451967,914.7679105451967
2020-05-04,821.0,758.3861727174539,758.3861727174539,758.3861727174539
2020-05-05,764.0,880.3703426782388,880.3703426782388,880.3703426782388
2020-05-06,728.0,755.5711372613061,755.5711372613061,755.5711372613061
2020-05-07,585.0,691.1133610742897,691.1133610742897,691.1133610742897
2020-05-08,772.0,985.5299426719931,985.5299426719931,985.5299426719931
2020-05-09,854.0,760.1278324501823,760.1278324501823,760.1278324501823
2020-05-10,885.0,891.716116742321,891.716116742321,891.716116742321
2020-05-11,989.0,933.6470850545974,933.6470850545974,933.6470850545974
2020-05-12,730.0,554.6080546428456,554.6080546428456,554.6080546428456
2020-05-13,946.0,1086.0773355084586,1086.0773355084586,1086.0773355084586
2020-05-14,1067.0,998.4304521565451,998.4304521565451,998.4304521565451
2020-05-15,859.0,751.9898854825227,751.9898854825227,751.9898854825227
2020-05-16,1011.0,1114.482653311425,1114.482653311425,1114.482653311425
2020-05-17,705.0,613.8218043069651,613.8218043069651,613.8218043069651
2020-05-18,752.0,931.1304101752158,931.1304101752158,931.1304101752158
2020-05-19,1005.0,1098.6618135647132,1098.6618135647132,1098.6618135647132
2020-05-20,763.0,681.528758511934,681.528758511934,681.528758511934
2020-05-21,1229.0,1358.5905993568026,1358.5905993568026,1358.5905993568026
2020-05-22,813.0,544.3018799521587,544.3018799521587,544.3018799521587
2020-05-23,799.0,897.1544362917174,897.1544362917174,897.1544362917174
2020-05-24,495.0,598.8097673123045,598.8097673123045,598.8097673123045
2020-05-25,1483.0,1639.5739037642475,1639.5739037642475,1639.5739037642475
2020-05-26,1615.0,1436.846727687512,1436.846727687512,1436.846727687512
2020-05-27,907.0,351.2299108633189,351.2299108633189,351.2299108633189
2020-05-28,1152.0,1382.9542848301303,1382.9542848301303,1382.9542848301303
2020-05-29,1132.0,1075.9351857955992,1075.9351857955992,1075.9351857955992
2020-05-30,1078.0,1092.0043197638925,1092.0043197638925,1092.0043197638925
2020-05-31,996.0,1078.3796524377542,1078.3796524377542,1078.3796524377542
2020-06-01,791.0,951.070584180874,951.070584180874,951.070584180874
2020-06-02,841.0,1032.2498939034613,1032.2498939034613,1032.2498939034613
2020-06-03,666.0,652.1064434255808,652.1064434255808,652.1064434255808
2020-06-04,951.0,1255.2447345429234,1255.2447345429234,1255.2447345429234
2020-06-05,676.0,621.1870364028315,621.1870364028315,621.1870364028315
2020-06-06,865.0,875.6077782173029,875.6077782173029,875.6077782173029
2020-06-07,1284.0,1398.4074033771053,1398.4074033771053,1398.4074033771053
2020-06-08,570.0,207.99633382551895,207.99633382551895,207.99633382551895
2020-06-09,487.0,700.4253757024824,700.4253757024824,700.4253757024824
2020-06-10,439.0,698.3188781322535,698.3188781322535,698.3188781322535
2020-06-11,470.0,661.8251816659371,661.8251816659371,661.8251816659371
2020-06-12,564.0,711.3234720493117,711.3234720493117,711.3234720493117
2020-06-13,658.0,671.2904751168297,671.2904751168297,671.2904751168297
2020-06-14,637.0,677.7702667087704,677.7702667087704,677.7702667087704
