,Grand Princess,forecast,interval_low,interval_high
2020-05-03,0.0,0.6142496457982549,0.6142496457982549,0.6142496457982549
2020-05-04,0.0,0.6142496457982549,0.6142496457982549,0.6142496457982549
2020-05-05,0.0,0.6142496457982549,0.6142496457982549,0.6142496457982549
2020-05-06,0.0,0.6142496457982549,0.6142496457982549,0.6142496457982549
2020-05-07,0.0,0.6142496457982549,0.6142496457982549,0.6142496457982549
2020-05-08,0.0,0.6142496457982549,0.6142496457982549,0.6142496457982549
2020-05-09,0.0,0.6142496457982549,0.6142496457982549,0.6142496457982549
2020-05-10,0.0,0.6142496457982549,0.6142496457982549,0.6142496457982549
2020-05-11,0.0,0.6142496457982549,0.6142496457982549,0.6142496457982549
2020-05-12,0.0,0.6142496457982549,0.6142496457982549,0.6142496457982549
2020-05-13,0.0,0.6142496457982549,0.6142496457982549,0.6142496457982549
2020-05-14,0.0,0.6142496457982549,0.6142496457982549,0.6142496457982549
2020-05-15,0.0,0.6142496457982549,0.6142496457982549,0.6142496457982549
2020-05-16,0.0,0.6142496457982549,0.6142496457982549,0.6142496457982549
2020-05-17,0.0,0.6142496457982549,0.6142496457982549,0.6142496457982549
2020-05-18,0.0,0.6142496457982549,0.6142496457982549,0.6142496457982549
2020-05-19,0.0,0.6142496457982549,0.6142496457982549,0.6142496457982549
2020-05-20,0.0,0.6142496457982549,0.6142496457982549,0.6142496457982549
2020-05-21,0.0,0.6142496457982549,0.6142496457982549,0.6142496457982549
2020-05-22,0.0,0.6142496457982549,0.6142496457982549,0.6142496457982549
2020-05-23,0.0,0.6142496457982549,0.6142496457982549,0.6142496457982549
2020-05-24,0.0,0.6142496457982549,0.6142496457982549,0.6142496457982549
2020-05-25,0.0,0.6142496457982549,0.6142496457982549,0.6142496457982549
2020-05-26,0.0,0.6142496457982549,0.6142496457982549,0.6142496457982549
2020-05-27,0.0,0.6142496457982549,0.6142496457982549,0.6142496457982549
2020-05-28,0.0,0.6142496457982549,0.6142496457982549,0.6142496457982549
2020-05-29,0.0,0.6142496457982549,0.6142496457982549,0.6142496457982549
2020-05-30,0.0,0.6142496457982549,0.6142496457982549,0.6142496457982549
2020-05-31,0.0,0.6142496457982549,0.6142496457982549,0.6142496457982549
2020-06-01,0.0,0.6142496457982549,0.6142496457982549,0.6142496457982549
2020-06-02,0.0,0.6142496457982549,0.6142496457982549,0.6142496457982549
2020-06-03,0.0,0.6142496457982549,0.6142496457982549,0.6142496457982549
2020-06-04,0.0,0.6142496457982549,0.6142496457982549,0.6142496457982549
2020-06-05,0.0,0.6142496457982549,0.6142496457982549,0.6142496457982549
2020-06-06,0.0,0.6142496457982549,0.6142496457982549,0.6142496457982549
2020-06-07,0.0,0.6142496457982549,0.6142496457982549,0.6142496457982549
2020-06-08,0.0,0.6142496457982549,0.6142496457982549,0.6142496457982549
2020-06-09,0.0,0.6142496457982549,0.6142496457982549,0.6142496457982549
2020-06-10,0.0,0.6142496457982549,0.6142496457982549,0.6142496457982549
2020-06-11,0.0,0.6142496457982549,0.6142496457982549,0.6142496457982549
2020-06-12,0.0,0.6142496457982549,0.6142496457982549,0.6142496457982549
2020-06-13,0.0,0.6142496457982549,0.6142496457982549,0.6142496457982549
2020-06-14,0.0,0.6142496457982549,0.6142496457982549,0.6142496457982549
2020-06-15,0.0,0.6142496457982549,0.6142496457982549,0.6142496457982549
2020-06-16,0.0,0.6142496457982549,0.6142496457982549,0.6142496457982549
2020-06-17,0.0,0.6142496457982549,0.6142496457982549,0.6142496457982549
2020-06-18,0.0,0.6142496457982549,0.6142496457982549,0.6142496457982549
2020-06-19,0.0,0.6142496457982549,0.6142496457982549,0.6142496457982549
2020-06-20,0.0,0.6142496457982549,0.6142496457982549,0.6142496457982549
2020-06-21,0.0,0.6142496457982549,0.6142496457982549,0.6142496457982549
2020-06-22,0.0,0.6142496457982549,0.6142496457982549,0.6142496457982549
2020-06-23,0.0,0.6142496457982549,0.6142496457982549,0.6142496457982549
2020-06-24,0.0,0.6142496457982549,0.6142496457982549,0.6142496457982549
2020-06-25,0.0,0.6142496457982549,0.6142496457982549,0.6142496457982549
2020-06-26,0.0,0.6142496457982549,0.6142496457982549,0.6142496457982549
2020-06-27,0.0,0.6142496457982549,0.6142496457982549,0.6142496457982549
2020-06-28,0.0,0.6142496457982549,0.6142496457982549,0.6142496457982549
2020-06-29,0.0,0.6142496457982549,0.6142496457982549,0.6142496457982549
2020-06-30,0.0,0.6142496457982549,0.6142496457982549,0.6142496457982549
2020-07-01,0.0,0.6142496457982549,0.6142496457982549,0.6142496457982549
2020-07-02,0.0,0.6142496457982549,0.6142496457982549,0.6142496457982549
2020-07-03,0.0,0.6142496457982549,0.6142496457982549,0.6142496457982549
2020-07-04,0.0,0.6142496457982549,0.6142496457982549,0.6142496457982549
2020-07-05,0.0,0.6142496457982549,0.6142496457982549,0.6142496457982549
2020-07-06,0.0,0.6142496457982549,0.6142496457982549,0.6142496457982549
2020-07-07,0.0,0.6142496457982549,0.6142496457982549,0.6142496457982549
2020-07-08,0.0,0.6142496457982549,0.6142496457982549,0.6142496457982549
2020-07-09,0.0,0.6142496457982549,0.6142496457982549,0.6142496457982549
2020-07-10,0.0,0.6142496457982549,0.6142496457982549,0.6142496457982549
2020-07-11,0.0,0.6142496457982549,0.6142496457982549,0.6142496457982549
2020-07-12,0.0,0.6142496457982549,0.6142496457982549,0.6142496457982549
2020-07-13,0.0,0.6142496457982549,0.6142496457982549,0.6142496457982549
2020-07-14,0.0,0.6142496457982549,0.6142496457982549,0.6142496457982549
2020-07-15,0.0,0.6142496457982549,0.6142496457982549,0.6142496457982549
2020-07-16,0.0,0.6142496457982549,0.6142496457982549,0.6142496457982549
2020-07-17,0.0,0.6142496457982549,0.6142496457982549,0.6142496457982549
2020-07-18,0.0,0.6142496457982549,0.6142496457982549,0.6142496457982549
2020-07-19,0.0,0.6142496457982549,0.6142496457982549,0.6142496457982549
2020-07-20,,0.6142496457982549,-10.745732947271254,11.974232238867764
2020-07-21,,0.6086547724960861,-10.751799046683095,11.969108591675267
2020-07-22,,0.6032194399733203,-10.7576790960332,11.964117975979843
2020-07-23,,0.5995569414227311,-10.761543512050636,11.9606573948961
2020-07-24,,0.5951190758415862,-10.766277831914088,11.95651598359726
2020-07-25,,0.5748731255204459,-10.792692035996028,11.94243828703692
2020-07-26,,0.5753456580458304,-10.792222862636171,11.94291417872783
