,Washington,forecast,interval_low,interval_high
2020-04-02,37.0,9.78780746459961,8.943455696105957,10.613595008850098
2020-04-03,20.0,10.295431137084961,9.157465934753418,11.179758071899414
2020-04-04,24.0,9.903804779052734,9.06026840209961,10.75724983215332
2020-04-05,21.0,13.817914009094238,12.819025993347168,14.682092666625977
2020-04-06,45.0,13.149208068847656,12.558568000793457,13.49553394317627
2020-04-07,19.0,14.164095878601074,13.079890251159668,15.233335494995117
2020-04-08,26.0,13.651037216186523,13.098960876464844,14.655251502990723
2020-04-09,30.0,13.670557022094727,13.000517845153809,14.716790199279785
2020-04-10,27.0,13.815977096557617,12.756381034851074,14.422586441040039
2020-04-11,12.0,13.188639640808105,12.6353120803833,14.457818984985352
2020-04-12,11.0,24.375804901123047,22.94337272644043,25.58540153503418
2020-04-13,7.0,23.861652374267578,23.243080139160156,24.25554847717285
2020-04-14,17.0,24.031776428222656,22.54387664794922,25.599164962768555
2020-04-15,22.0,23.326946258544922,22.513084411621094,24.257179260253906
2020-04-16,27.0,23.398937225341797,22.57648468017578,24.702939987182617
2020-04-17,24.0,23.41143035888672,22.232873916625977,23.98229217529297
2020-04-18,10.0,22.580120086669922,22.013782501220703,24.066621780395508
2020-04-19,23.0,16.84971809387207,15.571008682250977,17.739315032958984
2020-04-20,7.0,16.302082061767578,15.867515563964844,16.876489639282227
2020-04-21,21.0,16.535934448242188,15.343805313110352,17.751359939575195
2020-04-22,22.0,15.728019714355469,15.073293685913086,16.50209617614746
2020-04-23,25.0,15.755989074707031,15.17137622833252,16.986207962036133
2020-04-24,11.0,16.107452392578125,15.069623947143555,16.637834548950195
2020-04-25,15.0,15.840802192687988,15.321855545043945,17.028881072998047
2020-04-26,12.0,17.74014663696289,16.388776779174805,18.678302764892578
2020-04-27,15.0,17.31957244873047,16.891233444213867,17.73637580871582
2020-04-28,22.0,17.51385498046875,16.299436569213867,18.760953903198242
2020-04-29,15.0,16.843835830688477,16.210546493530273,17.58553123474121
2020-04-30,13.0,16.912599563598633,16.207326889038086,18.07179069519043
2020-05-01,10.0,17.237598419189453,16.11195182800293,17.86096954345703
2020-05-02,6.0,16.77970314025879,16.1715087890625,17.95771598815918
2020-05-03,4.0,15.3858060836792,14.15421199798584,16.28326416015625
2020-05-04,7.0,14.9989013671875,14.542939186096191,15.272719383239746
