,Northern Mariana Islands,forecast,interval_low,interval_high
2020-06-17,0.0,-0.03398299132017865,,
2020-06-18,0.0,0.25590282373325196,,
2020-06-19,0.0,0.04633600268014326,,
2020-06-20,0.0,0.19783790517306396,,
2020-06-21,0.0,0.08831280790989696,,
2020-06-22,0.0,0.16749166133100643,,
2020-06-23,0.0,0.11025098329702411,,
2020-06-24,0.0,0.15163192126494496,,
2020-06-25,0.0,0.12171644706164644,,
2020-06-26,0.0,0.14334320664602285,,
2020-06-27,0.0,0.1277085980504203,,
2020-06-28,0.0,0.13901130777833895,,
2020-06-29,0.0,0.13084025274920835,,
2020-06-30,0.0,0.13674734422517207,,
2020-07-01,0.0,0.13247693733389504,,
2020-07-02,1.0,0.13556413770844,,
2020-07-03,0.0,0.31317812586451127,,
2020-07-04,0.0,0.16373792273557627,,
2020-07-05,0.0,0.25960675695250873,,
2020-07-06,0.0,-0.01917748633438529,,
2020-07-07,0.0,0.4426665457817651,,
2020-07-08,0.0,-0.08868088150420098,,
2020-07-09,0.0,0.29544550698619,,
2020-07-10,0.0,0.01774945585755791,,
2020-07-11,2.0,0.2185039448045336,,
2020-07-12,0.0,0.4330643602829441,,
2020-07-13,0.0,0.23587659305188025,,
2020-07-14,3.0,0.35409771814808266,,
2020-07-15,0.0,0.38921390543562484,,
2020-07-16,1.0,0.8213193387558216,,
2020-07-17,0.0,0.2573521650202017,,
2020-07-18,0.0,0.015588694408688958,,
2020-07-19,,0.959109255864968,-0.19744007996062074,2.115658591690557
2020-07-20,,-0.3523762434065618,-1.5274807485421558,0.8227282617290321
2020-07-21,,0.7724862660856903,-0.404743601123038,1.9497161332944186
2020-07-22,,-0.10350299707653923,-1.292133272690116,1.0851272785370374
2020-07-23,,0.29828358047632636,-0.8964021122887362,1.492969273241389
2020-07-24,,0.3777190109543616,-0.8583087298783669,1.61374675178709
2020-07-25,,-0.059727857314086225,-1.3026280686508864,1.183172354022714
