,Virginia,forecast,interval_low,interval_high
2020-01-23,0.0,-0.0039067803882062435,-0.01478034257888794,0.005131453275680542
2020-01-24,0.0,0.18266192078590393,0.008834481239318848,0.4503249228000641
2020-01-25,0.0,-0.1134195327758789,-0.5522879362106323,0.005629897117614746
2020-01-26,0.0,0.0012792289489880204,-0.006714463233947754,0.009538650512695312
2020-01-27,0.0,-0.010087656788527966,-0.01619589328765869,-0.0038077831268310547
2020-01-28,0.0,-0.09637060016393661,-0.5139904022216797,0.020976275205612183
2020-01-29,0.0,-0.019759243354201317,-0.08870148658752441,0.017514556646347046
2020-01-30,0.0,0.0003909707011189312,-0.0033138394355773926,0.004195272922515869
2020-01-31,0.0,-0.0024045645259320736,-0.004425108432769775,6.118416786193848e-05
2020-02-01,0.0,-0.0012661635410040617,-0.0047248005867004395,0.003914535045623779
2020-02-02,0.0,0.001092422055080533,-0.00426793098449707,0.006238192319869995
2020-02-03,0.0,0.11772425472736359,0.005589604377746582,0.2986404299736023
2020-02-04,0.0,-0.01422093529254198,-0.0677909255027771,0.017323940992355347
2020-02-05,0.0,-0.006462669465690851,-0.02131187915802002,0.0017868280410766602
2020-02-06,0.0,-0.020270049571990967,-0.132756769657135,0.014752030372619629
2020-02-07,0.0,-0.02615419588983059,-0.1488683819770813,0.04126459360122681
2020-02-08,0.0,-0.13258112967014313,-0.6920653581619263,0.029166221618652344
2020-02-09,0.0,0.0059764087200164795,-0.015333116054534912,0.0669507086277008
2020-02-10,0.0,0.012168973684310913,-0.002521812915802002,0.031360477209091187
2020-02-11,0.0,-0.20658692717552185,-0.9965454339981079,0.0026623010635375977
2020-02-12,0.0,0.26184606552124023,-0.005624175071716309,0.747538685798645
2020-02-13,0.0,-0.006675255484879017,-0.02193993330001831,-2.7418136596679688e-06
2020-02-14,0.0,-0.00489692110568285,-0.02062404155731201,0.007005035877227783
2020-02-15,0.0,-0.08861224353313446,-0.44293123483657837,0.008251875638961792
2020-02-16,0.0,4.925131725030951e-05,-0.013792634010314941,0.01763424277305603
2020-02-17,0.0,-0.005086976103484631,-0.017834603786468506,0.010136932134628296
2020-02-18,0.0,-0.07563802599906921,-0.25133228302001953,0.012790977954864502
2020-02-19,0.0,-0.017991691827774048,-0.11309003829956055,0.057831138372421265
2020-02-20,0.0,-0.10293278843164444,-0.49147188663482666,-0.004638612270355225
2020-02-21,0.0,0.005555152893066406,0.0010561048984527588,0.011165440082550049
2020-02-22,0.0,0.03865102678537369,-0.02333897352218628,0.20085585117340088
2020-02-23,0.0,-0.0020603120792657137,-0.013628900051116943,0.0038290023803710938
2020-02-24,0.0,0.1613486260175705,-0.0005955696105957031,0.7631543874740601
2020-02-25,0.0,-0.005298596806824207,-0.022437095642089844,0.01332506537437439
2020-02-26,0.0,-0.02857733890414238,-0.2304885983467102,0.0687171220779419
2020-02-27,0.0,0.7036851644515991,-0.0018620491027832031,3.4899754524230957
2020-02-28,0.0,0.0016903042560443282,-0.0011388659477233887,0.006505787372589111
2020-02-29,0.0,0.0031640648376196623,5.552172660827637e-05,0.009765714406967163
2020-03-01,0.0,-0.00536922225728631,-0.03071427345275879,0.009146898984909058
2020-03-02,0.0,0.09970688074827194,-0.0012626051902770996,0.46260717511177063
2020-03-03,0.0,-0.00718314666301012,-0.03471076488494873,0.006090313196182251
2020-03-04,0.0,0.007002735044807196,-0.0006482601165771484,0.024430423974990845
2020-03-05,0.0,0.014090013690292835,-0.008409380912780762,0.06807407736778259
2020-03-06,0.0,0.002576208207756281,-0.10936713218688965,0.14228251576423645
2020-03-07,0.0,-0.003737801220268011,-0.019944429397583008,0.013795793056488037
2020-03-08,0.0,0.02852335013449192,-0.033468008041381836,0.14377549290657043
2020-03-09,0.0,0.02103494480252266,-0.08270430564880371,0.1800953447818756
2020-03-10,0.0,0.002317070960998535,-0.005315184593200684,0.020857006311416626
2020-03-11,0.0,-0.42833274602890015,-1.8041596412658691,-0.0001195669174194336
2020-03-12,0.0,0.11427126079797745,0.01056787371635437,0.4210455119609833
2020-03-13,0.0,0.14301171898841858,-0.00707322359085083,0.7126692533493042
2020-03-14,1.0,0.7706071138381958,-0.038946688175201416,0.9852572679519653
2020-03-15,0.0,0.012123269028961658,0.0007061362266540527,0.038083940744400024
2020-03-16,1.0,0.7229131460189819,-0.3386054039001465,0.999285101890564
2020-03-17,0.0,0.02359890379011631,-5.84721565246582e-05,0.05230838060379028
2020-03-18,0.0,-0.01301589049398899,-0.03401821851730347,0.012658864259719849
2020-03-19,0.0,-0.0002291023702127859,-0.022195041179656982,0.021185338497161865
2020-03-20,0.0,0.019694168120622635,0.0002612769603729248,0.03665253520011902
2020-03-21,1.0,1.2205631732940674,-0.06314611434936523,3.18155574798584
2020-03-22,3.0,1.4749082326889038,-0.06000131368637085,2.9909756183624268
2020-03-23,0.0,0.9284381866455078,0.0006063580513000488,3.2426950931549072
2020-03-24,3.0,2.97410249710083,2.947719097137451,2.996699094772339
2020-03-25,0.0,0.025600945577025414,0.015926092863082886,0.05052623152732849
2020-03-26,1.0,0.9738422632217407,0.9551132321357727,1.0062906742095947
2020-03-27,0.0,0.9664057493209839,0.025065332651138306,4.714915752410889
2020-03-28,3.0,2.9974608421325684,2.989771604537964,3.0031585693359375
2020-03-29,7.0,5.003726005554199,-2.9494857788085938,6.997861862182617
2020-03-30,-5.0,-2.6306533813476562,-5.000877380371094,6.819479942321777
2020-03-31,12.0,7.7049150466918945,-4.215633869171143,11.994672775268555
2020-04-01,7.0,6.558147430419922,4.843688488006592,6.998272895812988
