,Montana,forecast,interval_low,interval_high
2020-03-30,4.0,2.514735221862793,0.26373952627182007,3.9993460178375244
2020-03-31,0.0,0.0008827984565868974,0.00010669231414794922,0.0016292929649353027
2020-04-01,1.0,0.7988408803939819,0.00022602081298828125,1.0001342296600342
2020-04-02,0.0,0.20118172466754913,-0.0006338953971862793,1.0029075145721436
2020-04-03,-1.0,-0.19051210582256317,-0.9971128702163696,1.0410301685333252
2020-04-04,1.0,0.9966551661491394,0.9948957562446594,0.9973269701004028
2020-04-05,0.0,0.01558010559529066,0.00015118718147277832,0.07330405712127686
2020-04-06,0.0,0.07538644224405289,-0.0005565881729125977,0.37063759565353394
2020-04-07,0.0,0.001235711621120572,-0.0003542304039001465,0.005841642618179321
2020-04-08,0.0,2.041459083557129e-05,-0.0013101696968078613,0.001100778579711914
