,Guam,forecast,interval_low,interval_high
2020-05-29,172.0,168.6599884033203,165.40347290039062,171.86207580566406
2020-05-30,172.0,171.062255859375,167.68492126464844,174.1695098876953
2020-05-31,172.0,171.7559051513672,170.51901245117188,173.35440063476562
2020-06-01,175.0,173.8839111328125,172.04843139648438,176.64405822753906
2020-06-02,175.0,176.131591796875,174.74591064453125,178.41976928710938
2020-06-03,177.0,177.68365478515625,176.3833465576172,180.13607788085938
2020-06-04,179.0,180.1928253173828,178.00433349609375,182.78880310058594
2020-06-05,179.0,181.66357421875,179.64901733398438,184.0067901611328
2020-06-06,179.0,183.9477081298828,181.6896209716797,186.31228637695312
2020-06-07,179.0,179.70330810546875,178.07667541503906,182.61770629882812
2020-06-08,179.0,182.02561950683594,179.8387908935547,186.0900421142578
2020-06-09,180.0,183.9286651611328,181.0652313232422,187.6817626953125
2020-06-10,180.0,185.44677734375,182.59884643554688,189.4585418701172
2020-06-11,183.0,187.9260711669922,184.22068786621094,191.99696350097656
2020-06-12,183.0,189.42750549316406,185.8012237548828,193.33731079101562
2020-06-13,183.0,192.06268310546875,188.1497344970703,196.043701171875
2020-06-14,183.0,186.21864318847656,183.82850646972656,189.9602508544922
2020-06-15,185.0,188.6292266845703,185.6266326904297,193.5438232421875
2020-06-16,186.0,190.2810516357422,186.43231201171875,195.02308654785156
2020-06-17,188.0,191.79148864746094,187.8633270263672,196.8864288330078
2020-06-18,192.0,194.2487335205078,189.48617553710938,199.3412628173828
2020-06-19,200.0,195.6295623779297,190.79942321777344,200.69313049316406
2020-06-20,222.0,198.69091796875,193.61489868164062,203.7971649169922
2020-06-21,222.0,191.1513671875,189.02833557128906,194.75933837890625
2020-06-22,222.0,193.6068115234375,190.96157836914062,198.31304931640625
2020-06-23,225.0,195.40367126464844,191.94915771484375,199.8907470703125
2020-06-24,226.0,196.97796630859375,193.52195739746094,201.781005859375
2020-06-25,231.0,199.4384002685547,195.16322326660156,204.19754028320312
2020-06-26,247.0,200.9558563232422,196.63084411621094,205.69091796875
2020-06-27,247.0,203.9261016845703,199.26211547851562,208.7919158935547
2020-06-28,247.0,225.18748474121094,222.25218200683594,229.6798553466797
2020-06-29,253.0,227.47265625,223.7772216796875,232.30892944335938
2020-06-30,257.0,231.9237823486328,229.18104553222656,237.06495666503906
2020-07-01,267.0,234.26043701171875,230.8102569580078,240.3890838623047
2020-07-02,280.0,236.95997619628906,233.95779418945312,242.4026336669922
2020-07-03,280.0,239.62672424316406,236.4330596923828,245.45596313476562
2020-07-04,280.0,240.8823699951172,238.56155395507812,245.40841674804688
2020-07-05,280.0,258.27899169921875,254.9351806640625,260.828125
2020-07-06,301.0,261.0203857421875,257.19793701171875,263.6265563964844
2020-07-07,303.0,264.3966979980469,261.4761047363281,266.59857177734375
2020-07-08,307.0,267.2593078613281,263.63909912109375,269.6790466308594
2020-07-09,309.0,269.5083312988281,267.1225280761719,271.01177978515625
2020-07-10,310.0,271.8857116699219,269.2682800292969,273.96405029296875
2020-07-11,310.0,275.0796813964844,272.7341613769531,278.31591796875
2020-07-12,310.0,298.67828369140625,294.3198547363281,302.6229553222656
2020-07-13,312.0,301.7071228027344,297.1745300292969,304.7943115234375
2020-07-14,312.0,305.4013671875,301.42010498046875,308.5022277832031
2020-07-15,313.0,309.6197204589844,304.86260986328125,313.24127197265625
2020-07-16,314.0,311.2583312988281,307.96746826171875,313.0423889160156
2020-07-17,314.0,313.9760437011719,310.1927490234375,316.9817810058594
2020-07-18,314.0,317.9855041503906,314.5250549316406,322.9254150390625
2020-07-19,,321.3623046875,316.6729736328125,329.5052795410156
2020-07-20,,324.3005065917969,320.0487060546875,331.5156555175781
2020-07-21,,326.6692810058594,322.4717102050781,334.9323425292969
2020-07-22,,331.5736999511719,326.27734375,341.3713073730469
2020-07-23,,332.8341369628906,328.4964904785156,340.1650695800781
2020-07-24,,333.8304748535156,327.76904296875,343.4017639160156
2020-07-25,,341.0040588378906,332.9298095703125,352.29229736328125
