,Maine,forecast,interval_low,interval_high
2020-05-10,0.0,1.2511904178329507,1.2511904178329507,1.2511904178329507
2020-05-11,1.0,2.3885203861001676,2.3885203861001676,2.3885203861001676
2020-05-12,0.0,1.2775666595006692,1.2775666595006692,1.2775666595006692
2020-05-13,1.0,1.750122414859522,1.750122414859522,1.750122414859522
2020-05-14,3.0,3.757834721237493,3.757834721237493,3.757834721237493
2020-05-15,0.0,0.4573985619597898,0.4573985619597898,0.4573985619597898
2020-05-16,1.0,1.2519536573926657,1.2519536573926657,1.2519536573926657
2020-05-17,0.0,0.7460772596738867,0.7460772596738867,0.7460772596738867
2020-05-18,1.0,1.3594599553122007,1.3594599553122007,1.3594599553122007
2020-05-19,2.0,3.001810648859264,3.001810648859264,3.001810648859264
2020-05-20,0.0,1.0322164729926344,1.0322164729926344,1.0322164729926344
2020-05-21,0.0,1.045344419621221,1.045344419621221,1.045344419621221
2020-05-22,2.0,3.1402104346743487,3.1402104346743487,3.1402104346743487
2020-05-23,2.0,2.8487962564589857,2.8487962564589857,2.8487962564589857
2020-05-24,1.0,1.7530775298564136,1.7530775298564136,1.7530775298564136
2020-05-25,0.0,0.882422328271502,0.882422328271502,0.882422328271502
2020-05-26,1.0,1.7535489565263829,1.7535489565263829,1.7535489565263829
2020-05-27,2.0,2.8193284716634803,2.8193284716634803,2.8193284716634803
2020-05-28,3.0,3.9001294017589814,3.9001294017589814,3.9001294017589814
2020-05-29,1.0,2.1988655190098356,2.1988655190098356,2.1988655190098356
2020-05-30,4.0,5.145881683417937,5.145881683417937,5.145881683417937
2020-05-31,0.0,1.585106690619146,1.585106690619146,1.585106690619146
2020-06-01,0.0,1.0338592947179366,1.0338592947179366,1.0338592947179366
2020-06-02,5.0,6.907406796628527,6.907406796628527,6.907406796628527
2020-06-03,1.0,2.7488646853511534,2.7488646853511534,2.7488646853511534
2020-06-04,0.0,1.4762790295212347,1.4762790295212347,1.4762790295212347
2020-06-05,3.0,5.167788141850218,5.167788141850218,5.167788141850218
2020-06-06,0.0,1.5025866956605702,1.5025866956605702,1.5025866956605702
2020-06-07,1.0,2.0998828970062506,2.0998828970062506,2.0998828970062506
2020-06-08,0.0,1.6577516621409554,1.6577516621409554,1.6577516621409554
2020-06-09,1.0,1.8602090319915505,1.8602090319915505,1.8602090319915505
