,Rhode Island,forecast,interval_low,interval_high
2020-03-07,0.0,0.4934723973274231,0.08888255059719086,0.7733856439590454
2020-03-08,0.0,0.06543872505426407,0.0,0.49572476744651794
2020-03-09,0.0,0.05721317604184151,0.0,0.3644886314868927
2020-03-10,0.0,0.20168963074684143,0.0,0.4517257809638977
2020-03-11,0.0,0.32053038477897644,0.025046516209840775,0.613883376121521
2020-03-12,0.0,0.25227224826812744,0.0,0.6307710409164429
2020-03-13,0.0,0.3142560124397278,0.0,0.5968186259269714
2020-03-14,0.0,0.4934723973274231,0.08888255059719086,0.7733856439590454
2020-03-15,0.0,0.06543872505426407,0.0,0.49572476744651794
2020-03-16,0.0,0.05721317604184151,0.0,0.3644886314868927
2020-03-17,0.0,0.20168963074684143,0.0,0.4517257809638977
2020-03-18,0.0,0.32053038477897644,0.025046516209840775,0.613883376121521
2020-03-19,0.0,0.25227224826812744,0.0,0.6307710409164429
2020-03-20,0.0,0.3142560124397278,0.0,0.5968186259269714
2020-03-21,0.0,0.4934723973274231,0.08888255059719086,0.7733856439590454
2020-03-22,0.0,0.06543872505426407,0.0,0.49572476744651794
2020-03-23,0.0,0.05721317604184151,0.0,0.3644886314868927
2020-03-24,0.0,0.20168963074684143,0.0,0.4517257809638977
2020-03-25,0.0,0.32053038477897644,0.025046516209840775,0.613883376121521
2020-03-26,0.0,0.25227224826812744,0.0,0.6307710409164429
2020-03-27,0.0,0.3142560124397278,0.0,0.5968186259269714
2020-03-28,2.0,0.4934723973274231,0.08888255059719086,0.7733856439590454
2020-03-29,1.0,0.06543872505426407,0.0,0.49572476744651794
2020-03-30,1.0,0.05721317604184151,0.0,0.3644886314868927
2020-03-31,4.0,0.20168963074684143,0.0,0.4517257809638977
2020-04-01,2.0,0.32053038477897644,0.025046516209840775,0.613883376121521
2020-04-02,2.0,0.25227224826812744,0.0,0.6307710409164429
2020-04-03,2.0,0.3142560124397278,0.0,0.5968186259269714
2020-04-04,3.0,0.4934723973274231,0.08888255059719086,0.7733856439590454
2020-04-05,8.0,1.6531057357788086,1.0407006740570068,1.999925136566162
2020-04-06,2.0,1.896402359008789,1.3160923719406128,2.305708646774292
2020-04-07,3.0,2.5369603633880615,2.210545063018799,2.979001045227051
2020-04-08,5.0,2.658663272857666,2.251187324523926,3.16393780708313
2020-04-09,8.0,2.9444210529327393,1.9633578062057495,3.5696544647216797
2020-04-10,0.0,3.0882296562194824,2.6480374336242676,3.6454052925109863
2020-04-11,13.0,2.714399814605713,2.3053829669952393,3.2281265258789062
2020-04-12,7.0,4.739059925079346,3.756706953048706,5.242519855499268
2020-04-13,0.0,4.986701011657715,4.269143581390381,5.548871040344238
2020-04-14,17.0,5.35158634185791,4.924378871917725,5.927558422088623
2020-04-15,0.0,5.793557643890381,5.162591934204102,6.395367622375488
2020-04-16,7.0,6.0525031089782715,4.72163200378418,6.828312873840332
2020-04-17,31.0,5.921635150909424,5.399011135101318,6.480806827545166
2020-04-18,19.0,5.351134777069092,4.742873668670654,5.805232524871826
2020-04-19,13.0,7.777839660644531,6.5760345458984375,8.601574897766113
2020-04-20,5.0,8.613310813903809,7.52528715133667,9.545795440673828
2020-04-21,16.0,7.6570305824279785,6.749977111816406,8.229022979736328
2020-04-22,10.0,8.213457107543945,7.725110054016113,8.624878883361816
2020-04-23,8.0,9.201745986938477,7.255047798156738,10.545000076293945
2020-04-24,13.0,8.380668640136719,7.655796527862549,8.936689376831055
2020-04-25,13.0,7.367430686950684,7.091994762420654,7.825880527496338
2020-04-26,11.0,12.702723503112793,11.390742301940918,13.489989280700684
2020-04-27,7.0,12.324687957763672,10.82807445526123,13.122904777526855
2020-04-28,6.0,11.554058074951172,9.462809562683105,12.63947868347168
2020-04-29,12.0,11.225431442260742,9.58282470703125,12.70975399017334
2020-04-30,15.0,10.468981742858887,8.66561222076416,11.942808151245117
2020-05-01,13.0,10.233593940734863,9.362374305725098,10.638507843017578
2020-05-02,17.0,11.397965431213379,9.31539249420166,12.413301467895508
2020-05-03,24.0,11.101097106933594,9.202719688415527,13.421937942504883
2020-05-04,21.0,10.671618461608887,9.801010131835938,11.545333862304688
2020-05-05,14.0,10.791322708129883,9.796947479248047,12.175299644470215
2020-05-06,15.0,11.018269538879395,9.93174934387207,13.187127113342285
2020-05-07,18.0,10.180856704711914,8.167180061340332,12.196358680725098
2020-05-08,11.0,10.209897994995117,9.685649871826172,11.315637588500977
2020-05-09,19.0,10.922691345214844,9.498187065124512,12.030112266540527
2020-05-10,4.0,13.896967887878418,12.37588119506836,15.268342971801758
2020-05-11,8.0,13.860270500183105,13.131913185119629,14.361693382263184
2020-05-12,14.0,14.185546875,13.631366729736328,14.779282569885254
2020-05-13,18.0,14.141802787780762,13.177877426147461,15.535578727722168
2020-05-14,6.0,13.772320747375488,10.780534744262695,15.90909194946289
2020-05-15,11.0,12.759943008422852,12.549238204956055,13.018956184387207
2020-05-16,10.0,12.618693351745605,11.676820755004883,13.952975273132324
2020-05-17,10.0,12.95408821105957,10.932092666625977,14.263408660888672
2020-05-18,7.0,11.68940544128418,11.034209251403809,11.972692489624023
2020-05-19,26.0,11.895920753479004,11.282002449035645,12.337417602539062
2020-05-20,6.0,11.104467391967773,10.681746482849121,12.237833023071289
2020-05-21,18.0,10.395380020141602,8.674993515014648,11.829330444335938
2020-05-22,23.0,12.039785385131836,11.320942878723145,13.374857902526855
2020-05-23,18.0,13.822565078735352,11.34005069732666,15.169534683227539
