,Grand Princess,forecast,interval_low,interval_high
2020-01-23,0.0,0.017184659706356534,0.017184659706356534,0.017184659706356534
2020-01-24,0.0,0.01728284117987097,0.01728284117987097,0.01728284117987097
2020-01-25,0.0,0.01726232384053212,0.01726232384053212,0.01726232384053212
2020-01-26,0.0,0.017198544998242478,0.017198544998242478,0.017198544998242478
2020-01-27,0.0,0.017190406531274585,0.017190406531274585,0.017190406531274585
2020-01-28,0.0,0.019210467542501185,0.019210467542501185,0.019210467542501185
2020-01-29,0.0,0.020130830260884372,0.020130830260884372,0.020130830260884372
2020-01-30,0.0,0.018856788476581093,0.018856788476581093,0.018856788476581093
2020-01-31,0.0,0.01699619594965199,0.01699619594965199,0.01699619594965199
2020-02-01,0.0,0.016483917834573317,0.016483917834573317,0.016483917834573317
2020-02-02,0.0,0.017525163554992375,0.017525163554992375,0.017525163554992375
2020-02-03,0.0,0.018987245773782992,0.018987245773782992,0.018987245773782992
2020-02-04,0.0,0.019297543553921086,0.019297543553921086,0.019297543553921086
2020-02-05,0.0,0.018095668994359087,0.018095668994359087,0.018095668994359087
2020-02-06,0.0,0.016819083620053497,0.016819083620053497,0.016819083620053497
2020-02-07,0.0,0.01672920835030738,0.01672920835030738,0.01672920835030738
2020-02-08,0.0,0.017745566653793697,0.017745566653793697,0.017745566653793697
2020-02-09,0.0,0.018798356762579717,0.018798356762579717,0.018798356762579717
2020-02-10,0.0,0.018731494321679205,0.018731494321679205,0.018731494321679205
2020-02-11,0.0,0.01763232600954968,0.01763232600954968,0.01763232600954968
2020-02-12,0.0,0.016762144922341096,0.016762144922341096,0.016762144922341096
2020-02-13,0.0,0.016943261852142198,0.016943261852142198,0.016943261852142198
2020-02-14,0.0,0.017894455416292115,0.017894455416292115,0.017894455416292115
2020-02-15,0.0,0.01861669193819007,0.01861669193819007,0.01861669193819007
2020-02-16,0.0,0.01830579411316881,0.01830579411316881,0.01830579411316881
2020-02-17,0.0,0.017331918026119816,0.017331918026119816,0.017331918026119816
2020-02-18,0.0,0.016773999245777348,0.016773999245777348,0.016773999245777348
2020-02-19,0.0,0.017133814522713238,0.017133814522713238,0.017133814522713238
2020-02-20,0.0,0.017989180682173655,0.017989180682173655,0.017989180682173655
2020-02-21,0.0,0.018434100297903506,0.018434100297903506,0.018434100297903506
2020-02-22,0.0,0.017969357387797535,0.017969357387797535,0.017969357387797535
2020-02-23,0.0,0.01713623857136697,0.01713623857136697,0.01713623857136697
2020-02-24,0.0,0.016829189221693172,0.016829189221693172,0.016829189221693172
2020-02-25,0.0,0.017302058565019898,0.017302058565019898,0.017302058565019898
2020-02-26,0.0,0.018038708950114744,0.018038708950114744,0.018038708950114744
2020-02-27,0.0,0.01824977481832063,0.01824977481832063,0.01824977481832063
2020-02-28,0.0,0.01769852350103109,0.01769852350103109,0.01769852350103109
2020-02-29,0.0,0.01701515046634471,0.01701515046634471,0.01701515046634471
2020-03-01,0.0,0.01691221313412341,0.01691221313412341,0.01691221313412341
2020-03-02,0.0,0.01744684964388627,0.01744684964388627,0.01744684964388627
2020-03-03,0.0,0.01804913149635979,0.01804913149635979,0.01804913149635979
2020-03-04,0.0,0.018066176514209102,0.018066176514209102,0.018066176514209102
2020-03-05,0.0,0.017481095259166714,0.017481095259166714,0.017481095259166714
2020-03-06,0.0,0.016950523077942214,0.016950523077942214,0.016950523077942214
2020-03-07,0.0,0.017012058206964796,0.017012058206964796,0.017012058206964796
2020-03-08,0.0,0.01756640769572586,0.01756640769572586,0.01756640769572586
2020-03-09,0.0,0.018025751849022272,0.018025751849022272,0.018025751849022272
2020-03-10,0.0,0.01788721043546786,0.01788721043546786,0.01788721043546786
2020-03-11,0.0,0.017310002872653822,0.017310002872653822,0.017310002872653822
2020-03-12,0.0,0.016929892834359268,0.016929892834359268,0.016929892834359268
2020-03-13,0.0,0.01712005233820379,0.01712005233820379,0.01712005233820379
2020-03-14,0.0,0.017659151969265905,0.017659151969265905,0.017659151969265905
2020-03-15,0.0,0.017973903222449936,0.017973903222449936,0.017973903222449936
2020-03-16,0.0,0.017717243040574777,0.017717243040574777,0.017717243040574777
2020-03-17,0.0,0.0171804641881452,0.0171804641881452,0.0171804641881452
2020-03-18,0.0,0.016943658464084497,0.016943658464084497,0.016943658464084497
2020-03-19,1.0,1.0172289719525456,1.0172289719525456,1.0172289719525456
2020-03-20,0.0,0.0,0.0,0.0
2020-03-21,0.0,0.07049900683908641,0.07049900683908641,0.07049900683908641
2020-03-22,0.0,0.10841893258502049,0.10841893258502049,0.10841893258502049
2020-03-23,0.0,0.04648334911817778,0.04648334911817778,0.04648334911817778
2020-03-24,0.0,0.0,0.0,0.0
2020-03-25,0.0,0.0,0.0,0.0
2020-03-26,0.0,0.06685973757743796,0.06685973757743796,0.06685973757743796
2020-03-27,2.0,2.1926890410228803,2.1926890410228803,2.1926890410228803
2020-03-28,0.0,0.033731246186143524,0.033731246186143524,0.033731246186143524
2020-03-29,0.0,0.057910825655440895,0.057910825655440895,0.057910825655440895
2020-03-30,0.0,0.03359095356064983,0.03359095356064983,0.03359095356064983
2020-03-31,0.0,0.0,0.0,0.0
2020-04-01,0.0,0.0,0.0,0.0
2020-04-02,0.0,0.0,0.0,0.0
2020-04-03,0.0,0.18331074155554133,0.18331074155554133,0.18331074155554133
2020-04-04,0.0,0.2748416784802214,0.2748416784802214,0.2748416784802214
2020-04-05,0.0,0.0908470317456438,0.0908470317456438,0.0908470317456438
2020-04-06,0.0,0.0,0.0,0.0
