,Minnesota,forecast,interval_low,interval_high
2020-04-10,96.0,121.14437757219586,108.55313110351562,140.47271728515625
2020-04-11,91.0,125.83602796282086,115.5694351196289,147.09127807617188
2020-04-12,194.0,130.41811588832311,122.4286117553711,148.57855224609375
2020-04-13,0.0,137.03519766671317,133.9403839111328,143.9110565185547
2020-04-14,74.0,145.7657427106585,137.761962890625,156.94386291503906
2020-04-15,114.0,152.95416695731026,143.3159637451172,157.86167907714844
2020-04-16,0.0,160.316654750279,144.4855194091797,172.75070190429688
2020-04-17,261.0,164.54381452287947,134.2305145263672,184.1680145263672
2020-04-18,139.0,167.96638924734933,146.20376586914062,187.7691650390625
2020-04-19,147.0,174.5600869315011,147.93382263183594,211.16612243652344
2020-04-20,114.0,174.7075914655413,150.89686584472656,207.8681182861328
2020-04-21,97.0,180.6121586390904,167.50796508789062,205.2199249267578
2020-04-22,155.0,188.82701764787947,169.4618377685547,208.83358764648438
2020-04-23,220.0,196.57477024623327,187.81515502929688,206.42579650878906
2020-04-24,243.0,212.02133178710938,200.204833984375,223.81185913085938
2020-04-25,261.0,223.22928510393416,203.75558471679688,244.5526580810547
2020-04-26,156.0,235.1231951032366,225.11911010742188,242.8900146484375
2020-04-27,209.0,250.00634547642298,239.99635314941406,262.765869140625
2020-04-28,370.0,263.2429874965123,246.2357635498047,272.0464782714844
2020-04-29,463.0,281.4382803780692,268.8708190917969,306.3120422363281
2020-04-30,492.0,304.98739188058033,277.1501770019531,347.32073974609375
2020-05-01,594.0,329.6587219238281,303.6343688964844,389.8228454589844
2020-05-02,502.0,361.32423618861606,314.49383544921875,443.44720458984375
2020-05-03,431.0,393.8806806291853,329.1007385253906,481.1947937011719
2020-05-04,571.0,429.42970057896207,352.80145263671875,506.01336669921875
2020-05-05,617.0,467.9944632393973,391.73089599609375,530.2196044921875
2020-05-06,728.0,503.0565708705357,439.91912841796875,547.99853515625
2020-05-07,786.0,531.7593209402902,484.856689453125,575.9791870117188
2020-05-08,723.0,555.1781529017857,536.0740356445312,608.165771484375
2020-05-09,702.0,571.430437360491,540.8289184570312,627.1956176757812
2020-05-10,481.0,584.4821864536831,546.3195190429688,639.9893188476562
2020-05-11,528.0,596.408918108259,549.5797119140625,626.5291137695312
2020-05-12,695.0,606.6436680385044,560.6641235351562,631.0570678710938
2020-05-13,423.0,613.7779192243304,588.2930908203125,646.7088623046875
2020-05-14,518.0,609.1316528320312,569.86328125,649.09423828125
2020-05-15,805.0,596.0933140345982,557.1695556640625,633.7669067382812
2020-05-16,729.0,583.9179164341518,560.0181884765625,620.6647338867188
2020-05-17,699.0,572.9897722516741,548.36181640625,602.1240234375
2020-05-18,704.0,571.5286778041294,544.7491455078125,619.3412475585938
2020-05-19,657.0,580.1766880580357,544.4257202148438,631.166259765625
2020-05-20,641.0,589.4584524972098,527.6301879882812,632.5116577148438
2020-05-21,530.0,602.2638026646206,529.2401733398438,629.8729248046875
2020-05-22,805.0,613.675763811384,579.3119506835938,629.8014526367188
2020-05-23,840.0,619.8460344587054,608.0044555664062,634.0660400390625
2020-05-24,728.0,620.1715436662946,593.273193359375,644.3275146484375
2020-05-25,742.0,618.3061610630581,589.3423461914062,650.44189453125
2020-05-26,645.0,617.6443132672991,582.7581176757812,657.51904296875
2020-05-27,504.0,617.9553745814732,576.8662109375,649.3472290039062
2020-05-28,483.0,618.3262067522321,550.6276245117188,641.0863037109375
2020-05-29,584.0,621.0535539899554,584.5848999023438,646.0230102539062
2020-05-30,659.0,617.6212594168527,578.9468994140625,651.6317749023438
2020-05-31,660.0,606.3040422712054,577.4677734375,637.5750122070312
2020-06-01,358.0,592.989972795759,564.3483276367188,624.7158813476562
2020-06-02,300.0,574.9324776785714,557.44580078125,599.5443725585938
2020-06-03,362.0,557.5830601283482,524.4993286132812,575.84228515625
2020-06-04,403.0,544.5203813825335,499.2683410644531,580.2778930664062
2020-06-05,707.0,535.9538225446429,480.0389404296875,583.9606323242188
2020-06-06,521.0,529.8878784179688,496.6515197753906,575.4236450195312
2020-06-07,385.0,520.3517586844308,477.8064270019531,571.0372924804688
2020-06-08,338.0,506.6555655343192,475.223876953125,540.2469482421875
2020-06-09,299.0,498.54537091936385,472.5085754394531,511.9577941894531
2020-06-10,346.0,497.6545846121652,476.5418395996094,525.7119750976562
2020-06-11,447.0,498.9457266671317,459.3360900878906,536.4517211914062
2020-06-12,479.0,502.1102294921875,453.9331359863281,537.9276733398438
2020-06-13,377.0,495.39156232561385,452.29296875,545.0700073242188
2020-06-14,299.0,482.30553763253346,449.04815673828125,540.6752319335938
2020-06-15,222.0,469.46351405552457,442.42144775390625,515.57568359375
2020-06-16,189.0,459.6772678920201,424.9184265136719,482.0501403808594
2020-06-17,414.0,453.47308349609375,400.2345275878906,480.7539367675781
2020-06-18,379.0,450.5173819405692,397.77593994140625,486.71185302734375
2020-06-19,356.0,445.87061854771207,393.9447021484375,497.6192626953125
2020-06-20,436.0,435.27799333844865,391.5212707519531,501.143310546875
2020-06-21,453.0,426.26099068777904,404.8195495605469,486.1738586425781
2020-06-22,307.0,423.9671194893973,405.7032165527344,457.00384521484375
2020-06-23,242.0,427.89854649135043,421.3258056640625,441.6507263183594
2020-06-24,294.0,438.7940979003906,427.7213134765625,451.9779968261719
2020-06-25,360.0,447.1901419503348,416.6492004394531,466.7742004394531
2020-06-26,493.0,450.80191911969865,410.2654113769531,484.5276794433594
2020-06-27,417.0,452.7108415876116,424.1947021484375,482.9691162109375
2020-06-28,516.0,451.2706778390067,418.49810791015625,504.4723815917969
2020-06-29,312.0,448.9733145577567,425.7809143066406,491.9467468261719
2020-06-30,442.0,448.621102469308,433.65728759765625,461.211669921875
2020-07-01,413.0,457.2327444893973,438.4895935058594,470.4060363769531
2020-07-02,494.0,469.3210754394531,450.9369812011719,484.97845458984375
2020-07-03,414.0,483.23370361328125,471.0084533691406,502.9144287109375
2020-07-04,0.0,490.38436453683033,479.025146484375,499.1284484863281
2020-07-05,512.0,487.8193620954241,428.9388732910156,521.9717407226562
2020-07-06,433.0,480.6527361188616,430.87689208984375,507.22637939453125
2020-07-07,564.0,474.5413033621652,435.2482604980469,508.6434020996094
2020-07-08,456.0,470.13427734375,435.8168640136719,503.74322509765625
2020-07-09,574.0,468.1870422363281,438.12506103515625,511.223876953125
2020-07-10,604.0,471.24764578683033,447.08343505859375,511.07080078125
2020-07-11,804.0,475.8670131138393,437.54278564453125,522.9918212890625
2020-07-12,710.0,503.19799368722096,460.3978576660156,583.7909545898438
2020-07-13,491.0,530.5792061941964,475.697998046875,606.900146484375
2020-07-14,398.0,555.5916268484933,506.0934753417969,599.0835571289062
2020-07-15,572.0,571.3745640345982,524.2582397460938,600.85595703125
2020-07-16,605.0,583.4725167410714,554.7355346679688,614.8849487304688
2020-07-17,666.0,588.2859758649554,565.9583129882812,630.7833251953125
2020-07-18,457.0,586.2474714006696,558.4122314453125,615.6207275390625
2020-07-19,734.0,576.5122157505581,555.5770263671875,617.6068115234375
2020-07-20,903.0,566.8285086495536,553.901611328125,582.2792358398438
2020-07-21,350.0,567.3095354352679,543.2539672851562,625.2970581054688
2020-07-22,504.0,565.9921264648438,534.4642333984375,610.0880126953125
2020-07-23,760.0,572.2730224609375,540.110595703125,613.3981323242188
2020-07-24,767.0,584.7057647705078,557.470947265625,626.4728393554688
2020-07-25,803.0,594.5048217773438,550.15380859375,645.5553588867188
2020-07-26,862.0,608.3310852050781,588.584716796875,628.0774536132812
2020-07-27,650.0,633.2978515625,633.2978515625,633.2978515625
2020-07-28,,657.216064453125,657.216064453125,657.216064453125
2020-07-29,,639.951904296875,639.951904296875,639.951904296875
2020-07-30,,646.4564819335938,646.4564819335938,646.4564819335938
2020-07-31,,656.2413330078125,656.2413330078125,656.2413330078125
2020-08-01,,669.8521118164062,669.8521118164062,669.8521118164062
2020-08-02,,651.6571655273438,651.6571655273438,651.6571655273438
2020-08-03,,633.2841796875,633.2841796875,633.2841796875
