,Florida,forecast,interval_low,interval_high
2020-04-04,25.0,25.224010467529297,24.971126556396484,26.154706954956055
2020-04-05,26.0,24.020221710205078,16.14211654663086,26.002626419067383
2020-04-06,15.0,18.76401138305664,14.97590446472168,33.7740364074707
2020-04-07,47.0,44.07379913330078,32.47963333129883,47.005149841308594
2020-04-08,26.0,32.19709777832031,25.975261688232422,42.67241668701172
2020-04-09,45.0,47.162391662597656,44.98176574707031,55.6227912902832
2020-04-10,36.0,42.11785125732422,35.964351654052734,66.56698608398438
2020-04-11,48.0,44.59470748901367,31.147212982177734,47.98554992675781
2020-04-12,23.0,24.8775691986084,22.982437133789062,32.364166259765625
2020-04-13,38.0,38.01966857910156,37.9805793762207,38.05207824707031
2020-04-14,72.0,63.26282501220703,28.7947940826416,71.96772766113281
2020-04-15,25.0,33.660499572753906,25.01464080810547,67.9329833984375
2020-04-16,72.0,71.94068145751953,71.81684112548828,72.01750946044922
2020-04-17,57.0,52.95347213745117,36.84159469604492,57.00218200683594
2020-04-18,23.0,27.88814353942871,23.039085388183594,46.9613151550293
2020-04-19,26.0,24.401803970336914,18.058794021606445,26.04900360107422
2020-04-20,48.0,47.95016860961914,47.927677154541016,47.996482849121094
2020-04-21,45.0,45.06751251220703,44.9991569519043,45.09897232055664
2020-04-22,26.0,45.800132751464844,25.996084213256836,77.78276062011719
2020-04-23,94.0,86.76525115966797,58.25426483154297,93.96206665039062
2020-04-24,59.0,53.03882598876953,29.262039184570312,59.002655029296875
2020-04-25,9.0,9.052345275878906,9.018427848815918,9.13493824005127
2020-04-26,20.0,13.137334823608398,-4.137270927429199,19.982242584228516
2020-04-27,13.0,13.039621353149414,13.006461143493652,13.069765090942383
2020-04-28,83.0,82.94227600097656,82.90007019042969,82.97332763671875
2020-04-29,47.0,49.86370849609375,47.01015090942383,61.23045349121094
2020-04-30,50.0,50.124267578125,49.99222183227539,50.498897552490234
2020-05-01,46.0,46.01457595825195,45.997440338134766,46.03423309326172
2020-05-02,50.0,49.97062301635742,49.92726516723633,49.99317932128906
2020-05-03,15.0,15.306286811828613,15.014183044433594,16.429733276367188
2020-05-04,20.0,20.011760711669922,19.998144149780273,20.048885345458984
2020-05-05,72.0,72.00177001953125,71.94407653808594,72.0400161743164
2020-05-06,68.0,64.12879943847656,48.71488571166992,68.00313568115234
2020-05-07,61.0,65.97693634033203,61.04121398925781,72.16433715820312
2020-05-08,69.0,68.90711212158203,68.84090423583984,68.95716094970703
2020-05-09,46.0,43.689697265625,34.43156433105469,46.02092361450195
2020-05-10,6.0,10.516369819641113,5.998823642730713,18.599863052368164
2020-05-11,14.0,13.986213684082031,13.976109504699707,13.994829177856445
2020-05-12,44.0,44.04315948486328,44.02682113647461,44.08795928955078
2020-05-13,48.0,45.15720748901367,35.32696533203125,47.97795104980469
2020-05-14,48.0,47.5422477722168,45.61504364013672,48.057106018066406
2020-05-15,42.0,44.920475006103516,42.01294708251953,53.43630599975586
2020-05-16,47.0,45.587432861328125,40.258846282958984,46.96706771850586
2020-05-17,9.0,11.357583045959473,8.899589538574219,20.868661880493164
2020-05-18,24.0,20.886398315429688,11.297510147094727,24.291250228881836
2020-05-19,55.0,54.4333381652832,51.22298049926758,56.15538024902344
2020-05-20,44.0,46.31394577026367,44.015804290771484,55.319400787353516
2020-05-21,48.0,47.978904724121094,47.886207580566406,48.03239822387695
2020-05-22,46.0,46.98124313354492,45.99955368041992,49.34314727783203
2020-05-23,43.0,40.44536590576172,30.190414428710938,43.0391960144043
2020-05-24,4.0,11.196550369262695,3.973381996154785,21.39341163635254
2020-05-25,15.0,15.499876022338867,14.968561172485352,17.510847091674805
2020-05-26,7.0,42.14867401123047,7.033814907073975,65.79708862304688
2020-05-27,60.0,59.93782424926758,59.88588333129883,59.97446823120117
2020-05-28,45.0,49.82109069824219,45.04397201538086,56.453556060791016
2020-05-29,49.0,47.961788177490234,43.83125686645508,49.00110626220703
2020-05-30,34.0,32.438331604003906,26.288808822631836,34.00513458251953
2020-05-31,4.0,5.514086723327637,3.9960861206054688,11.524018287658691
2020-06-01,9.0,10.620293617248535,8.995195388793945,17.07823944091797
2020-06-02,70.0,65.17639923095703,45.90066146850586,70.00973510742188
2020-06-03,36.0,36.00480270385742,35.98387908935547,36.054412841796875
2020-06-04,41.0,41.92836380004883,40.90643310546875,45.5850715637207
2020-06-05,53.0,48.05695343017578,37.558475494384766,52.97189712524414
2020-06-06,28.0,28.057336807250977,28.010452270507812,28.085105895996094
2020-06-07,12.0,11.96895980834961,11.9417724609375,11.993410110473633
2020-06-08,12.0,11.671431541442871,10.278755187988281,12.030414581298828
2020-06-09,53.0,49.55470275878906,40.01899337768555,53.010581970214844
2020-06-10,36.0,35.99671173095703,35.94627380371094,36.045841217041016
2020-06-11,47.0,44.48119354248047,34.585262298583984,46.99886703491211
2020-06-12,29.0,29.036752700805664,29.006498336791992,29.06853675842285
2020-06-13,48.0,36.765628814697266,18.45081329345703,47.9853630065918
2020-06-14,6.0,6.681327819824219,6.009340763092041,9.283535957336426
2020-06-15,7.0,10.276432037353516,6.995946407318115,23.37026023864746
2020-06-16,55.0,54.981773376464844,54.954803466796875,54.99966049194336
2020-06-17,25.0,25.064605712890625,25.023597717285156,25.110820770263672
2020-06-18,43.0,40.442562103271484,31.8847713470459,42.98860168457031
2020-06-19,43.0,42.976463317871094,42.8091926574707,43.07361602783203
2020-06-20,40.0,39.961734771728516,39.91956329345703,40.01879119873047
2020-06-21,17.0,16.996097564697266,16.9495792388916,17.034252166748047
2020-06-22,12.0,12.961596488952637,11.976587295532227,16.782833099365234
2020-06-23,65.0,64.13786315917969,60.748252868652344,64.99934387207031
2020-06-24,43.0,45.75180435180664,43.00165557861328,54.97468948364258
2020-06-25,46.0,45.975914001464844,45.90018844604492,46.00762176513672
2020-06-26,39.0,40.733299255371094,38.97367477416992,47.6611213684082
2020-06-27,24.0,24.035863876342773,24.006174087524414,24.07936668395996
2020-06-28,29.0,28.988245010375977,28.975391387939453,28.998634338378906
2020-06-29,28.0,26.411169052124023,20.0472354888916,28.00690269470215
2020-06-30,58.0,58.70581817626953,57.996742248535156,61.50924301147461
2020-07-01,45.0,44.9887809753418,44.97423553466797,45.006587982177734
2020-07-02,67.0,69.35313415527344,67.00958251953125,78.63716125488281
2020-07-03,67.0,66.97825622558594,66.94953155517578,67.00410461425781
2020-07-04,18.0,23.331707000732422,17.985004425048828,44.63528060913086
2020-07-05,29.0,25.906606674194336,13.522927284240723,29.030075073242188
2020-07-06,47.0,37.04636764526367,21.075923919677734,46.99287414550781
2020-07-07,63.0,64.85362243652344,61.18415069580078,74.07488250732422
2020-07-08,48.0,57.457069396972656,47.99609375,95.20980072021484
2020-07-09,120.0,101.39196014404297,52.30324172973633,120.0132827758789
2020-07-10,93.0,94.54544830322266,93.0050277709961,100.65043640136719
2020-07-11,95.0,94.36756896972656,91.83729553222656,95.0147705078125
2020-07-12,45.0,71.68990325927734,44.986328125,92.66417694091797
2020-07-13,35.0,53.91352081298828,34.99227523803711,129.5722198486328
2020-07-14,132.0,128.5175323486328,114.57060241699219,132.0182342529297
2020-07-15,112.0,126.0693359375,111.96188354492188,150.98146057128906
2020-07-16,156.0,156.012451171875,155.99856567382812,156.02621459960938
2020-07-17,128.0,127.981201171875,127.97200775146484,127.99560546875
2020-07-18,90.0,104.40482330322266,89.99842071533203,127.92748260498047
2020-07-19,,96.48628234863281,78.18655395507812,128.27239990234375
2020-07-20,,90.4347915649414,64.4560775756836,131.2132568359375
2020-07-21,,128.172607421875,98.51551818847656,143.78585815429688
2020-07-22,,128.2830810546875,113.74164581298828,142.0901336669922
2020-07-23,,147.3427734375,117.86673736572266,159.34165954589844
2020-07-24,,120.29603576660156,93.7020034790039,128.2784423828125
2020-07-25,,102.91950988769531,86.41505432128906,127.75924682617188
