,Virgin Islands,forecast,interval_low,interval_high
2020-05-31,69.0,68.99915313720703,68.9940414428711,69.0009994506836
2020-06-01,70.0,69.98527526855469,69.92922973632812,70.00076293945312
2020-06-02,70.0,70.00157165527344,69.99980926513672,70.00437927246094
2020-06-03,70.0,70.31950378417969,69.9953842163086,71.60649108886719
2020-06-04,71.0,71.03117370605469,70.99980926513672,71.1306381225586
2020-06-05,71.0,71.03120422363281,70.9975357055664,71.158447265625
2020-06-06,71.0,71.02661895751953,70.99884033203125,71.13421630859375
2020-06-07,71.0,70.99696350097656,70.95880889892578,71.02473449707031
2020-06-08,71.0,70.84486389160156,70.21903991699219,71.00310516357422
2020-06-09,71.0,71.0003890991211,70.99717712402344,71.00194549560547
2020-06-10,72.0,71.83699035644531,71.21961212158203,71.99964141845703
2020-06-11,72.0,71.97764587402344,71.8934097290039,72.00170135498047
2020-06-12,72.0,71.99771881103516,71.9936294555664,72.00345611572266
2020-06-13,72.0,71.99954986572266,71.9977798461914,72.00102996826172
2020-06-14,72.0,71.92156219482422,71.5994644165039,72.00714874267578
2020-06-15,72.0,72.00160217285156,71.99689483642578,72.00498962402344
2020-06-16,72.0,72.00035858154297,71.99834442138672,72.00245666503906
2020-06-17,73.0,73.00045013427734,72.995361328125,73.0039291381836
2020-06-18,73.0,72.99725341796875,72.98800659179688,73.00432586669922
2020-06-19,73.0,72.99951934814453,72.99687957763672,73.00410461425781
2020-06-20,73.0,73.00074768066406,72.99838256835938,73.00249481201172
2020-06-21,76.0,75.99934387207031,75.99652099609375,76.00170135498047
2020-06-22,76.0,76.02313995361328,75.9997787475586,76.11494445800781
2020-06-23,76.0,76.00666809082031,75.99847412109375,76.0323715209961
2020-06-24,76.0,76.80064392089844,75.99638366699219,80.00579071044922
2020-06-25,80.0,80.00175476074219,79.9964370727539,80.00431060791016
2020-06-26,81.0,80.9990463256836,80.99532318115234,81.00357055664062
2020-06-27,81.0,81.00067901611328,80.99951171875,81.00210571289062
2020-06-28,81.0,80.9991683959961,80.998046875,80.99998474121094
2020-06-29,81.0,80.9996109008789,80.99922943115234,80.9999771118164
2020-06-30,81.0,81.000244140625,81.0000228881836,81.00065612792969
2020-07-01,90.0,92.11370086669922,89.99848937988281,98.55155944824219
2020-07-02,92.0,93.1739273071289,91.99820709228516,97.86805725097656
2020-07-03,98.0,100.45179748535156,97.99909210205078,110.2552490234375
2020-07-04,111.0,110.99906158447266,110.99763488769531,111.00032806396484
2020-07-05,111.0,111.20111083984375,110.99898529052734,112.00602722167969
2020-07-06,112.0,110.47895812988281,104.39225006103516,112.00109100341797
2020-07-07,116.0,117.91386413574219,115.99809265136719,125.57176971435547
