,Michigan,forecast,interval_low,interval_high
2020-03-29,5753.0,80473.53573101213,,
2020-03-30,6803.0,80612.32839878812,,
2020-03-31,7951.0,80509.24340392016,,
2020-04-01,9717.0,80547.53168768392,,
2020-04-02,11230.0,80296.4186790153,,
2020-04-03,13221.0,80654.5314323332,,
2020-04-04,14735.0,80326.21021482555,,
2020-04-05,16268.0,80771.84257864852,,
2020-04-06,17820.0,80596.55566962644,,
2020-04-07,19644.0,80824.6919774542,,
2020-04-08,21076.0,80604.54334280064,,
2020-04-09,22297.0,80904.58664428054,,
2020-04-10,23279.0,80763.1624550507,,
2020-04-11,24500.0,80783.12314618437,,
2020-04-12,25183.0,80519.65182870535,,
2020-04-13,26622.0,80871.27512843719,,
2020-04-14,28042.0,80300.79992428709,,
2020-04-15,29144.0,80489.4320644997,,
2020-04-16,29966.0,80450.28136864868,,
2020-04-17,31225.0,80688.4815101076,,
2020-04-18,32031.0,80376.73132114876,,
2020-04-19,32688.0,80839.78455785834,,
2020-04-20,33324.0,80838.9266672355,,
2020-04-21,34048.0,80841.16411335736,,
2020-04-22,35404.0,80589.80632606514,,
2020-04-23,36845.0,80313.10176682408,,
2020-04-24,38330.0,80330.84113999114,,
2020-04-25,38789.0,80256.6469634935,,
2020-04-26,39540.0,80849.13081749136,,
2020-04-27,40034.0,80556.14558821752,,
2020-04-28,41166.0,81021.36304567798,,
2020-04-29,42379.0,80606.94274722903,,
2020-04-30,43478.0,80776.5682180314,,
2020-05-01,44524.0,80450.64982085506,,
2020-05-02,45424.0,80413.9938998999,,
2020-05-03,46047.0,80409.86867898902,,
2020-05-04,46348.0,80678.7700432995,,
2020-05-05,46914.0,80934.63353024168,,
2020-05-06,47738.0,80778.53023269569,,
2020-05-07,48412.0,80661.53712816538,,
2020-05-08,49170.0,80630.65922580674,,
2020-05-09,49676.0,80442.3293620922,,
2020-05-10,50086.0,80491.83312757204,,
2020-05-11,50631.0,80499.60786397202,,
2020-05-12,51263.0,80592.46325027227,,
2020-05-13,51819.0,80622.83351376731,,
2020-05-14,53167.0,80704.91200115129,,
2020-05-15,53810.0,80270.83825213043,,
2020-05-16,54315.0,80726.49793765285,,
2020-05-17,54963.0,80568.19412989217,,
2020-05-18,55855.0,80658.90159675809,,
2020-05-19,56465.0,80488.45053838636,,
2020-05-20,57322.0,80846.0640885225,,
2020-05-21,57988.0,80580.66193425254,,
2020-05-22,58543.0,80653.03124415055,,
2020-05-23,59046.0,80565.93655687135,,
2020-05-24,59395.0,80669.19406007857,,
2020-05-25,59621.0,80683.10662570638,,
2020-05-26,59974.0,80742.14501630233,,
2020-05-27,60592.0,80634.27118364203,,
2020-05-28,61116.0,80478.63221512792,,
2020-05-29,61833.0,80526.70318494139,,
2020-05-30,62225.0,80381.5799440608,,
2020-05-31,62711.0,80599.71741176237,,
2020-06-01,62928.0,80506.2315546722,,
2020-06-02,63240.0,80816.0064788467,,
2020-06-03,63657.0,80690.19285211114,,
2020-06-04,63979.0,80728.73517821004,,
2020-06-05,64821.0,80657.35724017321,,
2020-06-06,64914.0,80348.7015007223,,
2020-06-07,64969.0,80750.84376440816,,
2020-06-08,65104.0,80548.40019714304,,
2020-06-09,65167.0,80676.05682800495,,
2020-06-10,65182.0,80644.99158760153,,
2020-06-11,65449.0,80783.65681914301,,
2020-06-12,65672.0,80543.93137743876,,
2020-06-13,65836.0,80513.60430761665,,
2020-06-14,66054.0,80488.99724690572,,
2020-06-15,66085.0,80493.31016825583,,
2020-06-16,66269.0,80611.25436548972,,
2020-06-17,66497.0,80580.28332490074,,
2020-06-18,66798.0,80658.24718627613,,
2020-06-19,67097.0,80590.13330796867,,
2020-06-20,67545.0,80616.35418014252,,
2020-06-21,67711.0,80482.66476323416,,
2020-06-22,67957.0,80660.94811465844,,
2020-06-23,68197.0,80570.10269181947,,
2020-06-24,68555.0,80662.79134749588,,
2020-06-25,68989.0,80573.73366292668,,
2020-06-26,69329.0,80611.4583428167,,
2020-06-27,69679.0,80600.58985261686,,
2020-06-28,69946.0,80562.63764838252,,
2020-06-29,70223.0,80611.26324831937,,
2020-06-30,70728.0,80606.41733422209,,
2020-07-01,71089.0,80550.23269776064,,
2020-07-02,71678.0,80651.8664875211,,
2020-07-03,72175.0,80489.84137447645,,
2020-07-04,72581.0,80596.34130770402,,
2020-07-05,72941.0,80570.99623302388,,
2020-07-06,73267.0,80666.86733683317,,
2020-07-07,73900.0,80659.34664173266,,
2020-07-08,74551.0,80541.63257067066,,
2020-07-09,75063.0,80589.83990293552,,
2020-07-10,75685.0,80594.9499791547,,
2020-07-11,76370.0,80516.91731672968,,
2020-07-12,76776.0,80502.56326884682,,
2020-07-13,77198.0,80701.00433602987,,
2020-07-14,77864.0,80694.93505601039,,
2020-07-15,78913.0,80588.49625711032,,
2020-07-16,79839.0,80421.23305274967,,
2020-07-17,80593.0,80561.5956742445,,
2020-07-18,81338.0,80557.13053674725,,
2020-07-19,,82043.94932243986,81663.66674468083,82424.2319001989
2020-07-20,,82779.02430988551,82082.44992355072,83475.5986962203
2020-07-21,,83633.1771939588,82584.28992913551,84682.0644587821
2020-07-22,,84584.11508111222,83185.14568294573,85983.08447927871
2020-07-23,,85537.63142929073,83754.62895006241,87320.63390851906
2020-07-24,,86443.6276950029,84255.89476323652,88631.36062676928
2020-07-25,,87286.20033217921,84619.62630289765,89952.77436146078
