,Wyoming,forecast,interval_low,interval_high
2020-04-09,9.0,17.598396429004968,17.598396429004968,17.598396429004968
2020-04-10,9.0,13.473191734329246,13.473191734329246,13.473191734329246
2020-04-11,22.0,25.26687664535215,25.26687664535215,25.26687664535215
2020-04-12,9.0,0.03155084545428899,0.03155084545428899,0.03155084545428899
2020-04-13,5.0,8.613063108960223,8.613063108960223,8.613063108960223
2020-04-14,7.0,15.194739013678255,15.194739013678255,15.194739013678255
2020-04-15,5.0,11.083897812656312,11.083897812656312,11.083897812656312
2020-04-16,9.0,15.216195144554607,15.216195144554607,15.216195144554607
2020-04-17,9.0,11.282162185033137,11.282162185033137,11.282162185033137
2020-04-18,4.0,5.922536954023247,5.922536954023247,5.922536954023247
2020-04-19,4.0,10.37294948239941,10.37294948239941,10.37294948239941
2020-04-20,4.0,10.291387780529476,10.291387780529476,10.291387780529476
2020-04-21,126.0,131.39344610807512,131.39344610807512,131.39344610807512
2020-04-22,4.0,0.0,0.0,0.0
2020-04-23,6.0,15.733482930807916,15.733482930807916,15.733482930807916
2020-04-24,20.0,39.05665452152253,39.05665452152253,39.05665452152253
2020-04-25,18.0,24.807649948188438,24.807649948188438,24.807649948188438
2020-04-26,11.0,9.829923390924936,9.829923390924936,9.829923390924936
2020-04-27,18.0,28.427637733942614,28.427637733942614,28.427637733942614
2020-04-28,16.0,19.463936280130383,19.463936280130383,19.463936280130383
2020-04-29,9.0,12.729782651333405,12.729782651333405,12.729782651333405
2020-04-30,14.0,23.969601351210112,23.969601351210112,23.969601351210112
2020-05-01,7.0,12.111312650559098,12.111312650559098,12.111312650559098
2020-05-02,13.0,23.251056849039024,23.251056849039024,23.251056849039024
2020-05-03,7.0,10.832526976254655,10.832526976254655,10.832526976254655
2020-05-04,10.0,18.819804033675517,18.819804033675517,18.819804033675517
2020-05-05,8.0,13.066972420309128,13.066972420309128,13.066972420309128
2020-05-06,27.0,33.46162846280603,33.46162846280603,33.46162846280603
2020-05-07,4.0,0.0,0.0,0.0
2020-05-08,9.0,18.706228568330452,18.706228568330452,18.706228568330452
2020-05-09,9.0,14.91498874337887,14.91498874337887,14.91498874337887
2020-05-10,9.0,14.352519537088845,14.352519537088845,14.352519537088845
2020-05-11,7.0,10.42525860467795,10.42525860467795,10.42525860467795
2020-05-12,6.0,11.937808990051408,11.937808990051408,11.937808990051408
2020-05-13,13.0,19.17663052568031,19.17663052568031,19.17663052568031
2020-05-14,13.0,11.991035859515025,11.991035859515025,11.991035859515025
2020-05-15,15.0,13.59613018171219,13.59613018171219,13.59613018171219
2020-05-16,25.0,22.208254736044687,22.208254736044687,22.208254736044687
2020-05-17,13.0,1.5723620095921191,1.5723620095921191,1.5723620095921191
2020-05-18,12.0,12.560189660272696,12.560189660272696,12.560189660272696
2020-05-19,10.0,12.958359045210878,12.958359045210878,12.958359045210878
2020-05-20,11.0,15.970894052711657,15.970894052711657,15.970894052711657
2020-05-21,14.0,17.041043511355394,17.041043511355394,17.041043511355394
2020-05-22,2.0,2.307169512259337,2.307169512259337,2.307169512259337
2020-05-23,10.0,21.366991435750535,21.366991435750535,21.366991435750535
2020-05-24,25.0,28.660934502466244,28.660934502466244,28.660934502466244
2020-05-25,5.0,0.0,0.0,0.0
2020-05-26,7.0,14.254857009301716,14.254857009301716,14.254857009301716
2020-05-27,10.0,17.16342939381807,17.16342939381807,17.16342939381807
2020-05-28,16.0,19.437562437709378,19.437562437709378,19.437562437709378
2020-05-29,15.0,11.135113755134032,11.135113755134032,11.135113755134032
2020-05-30,7.0,5.05541515391076,5.05541515391076,5.05541515391076
2020-05-31,5.0,11.169036625998462,11.169036625998462,11.169036625998462
2020-06-01,7.0,15.198518984119671,15.198518984119671,15.198518984119671
2020-06-02,2.0,7.265500038777393,7.265500038777393,7.265500038777393
2020-06-03,3.0,11.951069232108523,11.951069232108523,11.951069232108523
2020-06-04,6.0,13.562240608332262,13.562240608332262,13.562240608332262
2020-06-05,12.0,15.805132679899605,15.805132679899605,15.805132679899605
2020-06-06,6.0,3.2848280741938893,3.2848280741938893,3.2848280741938893
2020-06-07,8.0,11.111514503326958,11.111514503326958,11.111514503326958
2020-06-08,13.0,14.633318065998507,14.633318065998507,14.633318065998507
2020-06-09,10.0,6.809695499225336,6.809695499225336,6.809695499225336
2020-06-10,10.0,9.463884949693039,9.463884949693039,9.463884949693039
2020-06-11,29.0,29.369235995056147,29.369235995056147,29.369235995056147
2020-06-12,18.0,0.8894392303132435,0.8894392303132435,0.8894392303132435
2020-06-13,23.0,16.90727683783676,16.90727683783676,16.90727683783676
2020-06-14,10.0,1.6855519075609333,1.6855519075609333,1.6855519075609333
2020-06-15,19.0,24.468805127006156,24.468805127006156,24.468805127006156
2020-06-16,10.0,6.853940613396436,6.853940613396436,6.853940613396436
2020-06-17,25.0,30.673265202214143,30.673265202214143,30.673265202214143
2020-06-18,30.0,21.402171019961624,21.402171019961624,21.402171019961624
2020-06-19,29.0,16.520739782235466,16.520739782235466,16.520739782235466
2020-06-20,6.0,0.0,0.0,0.0
2020-06-21,18.0,31.808926510608117,31.808926510608117,31.808926510608117
2020-06-22,33.0,35.69523304239577,35.69523304239577,35.69523304239577
2020-06-23,24.0,11.142663851927376,11.142663851927376,11.142663851927376
2020-06-24,28.0,23.663097690374354,23.663097690374354,23.663097690374354
2020-06-25,44.0,38.91184486673285,38.91184486673285,38.91184486673285
2020-06-26,42.0,22.626958017336214,22.626958017336214,22.626958017336214
2020-06-27,24.0,7.407157068586216,7.407157068586216,7.407157068586216
2020-06-28,25.0,28.761880145011187,28.761880145011187,28.761880145011187
2020-06-29,33.0,37.71953518910667,37.71953518910667,37.71953518910667
2020-06-30,37.0,33.12574155510135,33.12574155510135,33.12574155510135
2020-07-01,27.0,19.033547378304245,19.033547378304245,19.033547378304245
2020-07-02,36.0,39.12944368405952,39.12944368405952,39.12944368405952
2020-07-03,32.0,27.693197835043744,27.693197835043744,27.693197835043744
2020-07-04,24.0,23.29227601469909,23.29227601469909,23.29227601469909
2020-07-05,28.0,35.12282159472151,35.12282159472151,35.12282159472151
2020-07-06,41.0,44.96097528707044,44.96097528707044,44.96097528707044
2020-07-07,34.0,24.610257949084655,24.610257949084655,24.610257949084655
2020-07-08,31.0,28.444608489475513,28.444608489475513,28.444608489475513
2020-07-09,29.0,30.988299939886645,30.988299939886645,30.988299939886645
2020-07-10,21.0,25.342076004765566,25.342076004765566,25.342076004765566
2020-07-11,49.0,59.95192638877812,59.95192638877812,59.95192638877812
2020-07-12,23.0,7.316689297971394,7.316689297971394,7.316689297971394
2020-07-13,41.0,49.48824765515272,49.48824765515272,49.48824765515272
2020-07-14,47.0,40.053146645121316,40.053146645121316,40.053146645121316
2020-07-15,35.0,23.0469256855052,23.0469256855052,23.0469256855052
2020-07-16,41.0,40.03976268279547,40.03976268279547,40.03976268279547
2020-07-17,43.0,39.52173121440387,39.52173121440387,39.52173121440387
2020-07-18,39.0,33.412476106136324,33.412476106136324,33.412476106136324
2020-07-19,18.0,16.557752166901665,16.557752166901665,16.557752166901665
2020-07-20,,37.68322052613567,16.29248581492295,59.073955237348386
2020-07-21,,38.15317341872693,16.716034624368536,59.590312213085326
2020-07-22,,36.178036056206665,14.715364668783621,57.64070744362971
2020-07-23,,36.05479367247403,14.365298809445214,57.74428853550284
2020-07-24,,37.78012956116708,15.786653670381188,59.773605451952974
2020-07-25,,37.185415048231775,15.091759527174936,59.27907056928861
2020-07-26,,37.24649454533118,14.962880824756073,59.53010826590629
