,Mississippi,forecast,interval_low,interval_high
2020-06-26,6.0,14.680621147155762,13.22477912902832,15.475912094116211
2020-06-27,13.0,15.951884269714355,13.886882781982422,16.750524520874023
2020-06-28,4.0,5.7396039962768555,4.786375999450684,7.430061340332031
2020-06-29,20.0,5.4102253913879395,4.815012454986572,6.733417987823486
2020-06-30,14.0,8.646769523620605,6.565836429595947,10.73530387878418
2020-07-01,9.0,11.886528968811035,10.961864471435547,12.643582344055176
2020-07-02,10.0,16.431583404541016,13.871216773986816,17.723848342895508
2020-07-03,11.0,15.533811569213867,13.670364379882812,17.31239128112793
2020-07-04,4.0,14.488845825195312,12.326751708984375,16.065494537353516
2020-07-05,4.0,9.282602310180664,8.277181625366211,10.415083885192871
2020-07-06,3.0,10.380212783813477,9.991340637207031,11.332064628601074
2020-07-07,44.0,12.361635208129883,10.545984268188477,13.47062873840332
2020-07-08,30.0,14.333346366882324,12.850698471069336,15.461141586303711
2020-07-09,16.0,13.94249153137207,12.379868507385254,14.718350410461426
2020-07-10,11.0,14.082773208618164,12.760918617248535,14.935776710510254
2020-07-11,15.0,12.889215469360352,12.245797157287598,13.77342414855957
2020-07-12,19.0,13.499407768249512,12.281362533569336,14.94552993774414
2020-07-13,1.0,8.681571006774902,8.230834007263184,9.16401481628418
2020-07-14,22.0,7.951133728027344,7.107882499694824,10.056577682495117
2020-07-15,18.0,12.04152774810791,10.762166976928711,14.157377243041992
2020-07-16,18.0,15.697036743164062,15.023090362548828,16.126882553100586
2020-07-17,24.0,18.291900634765625,17.014305114746094,18.9713134765625
2020-07-18,14.0,19.745624542236328,17.57966423034668,20.760814666748047
2020-07-19,,14.141298294067383,13.783411979675293,14.777444839477539
2020-07-20,,13.158058166503906,12.384354591369629,13.911890983581543
2020-07-21,,12.241628646850586,11.648730278015137,13.25576400756836
2020-07-22,,13.564122200012207,12.604496002197266,14.299352645874023
2020-07-23,,12.9051513671875,12.029794692993164,13.677762985229492
2020-07-24,,13.666933059692383,12.89071273803711,14.531625747680664
2020-07-25,,14.763232231140137,14.342985153198242,15.302596092224121
