,Oregon,forecast,interval_low,interval_high
2020-01-23,0.0,0.029482435435056686,-0.04432117938995361,0.09320148825645447
2020-01-24,0.0,-1.6824089288711548,-8.175052642822266,0.009131938219070435
2020-01-25,0.0,0.08966625481843948,0.05471694469451904,0.11685571074485779
2020-01-26,0.0,-0.29376012086868286,-1.331391453742981,-0.01212531328201294
2020-01-27,0.0,0.011830305680632591,-0.009577453136444092,0.02833351492881775
2020-01-28,0.0,-0.02335084043443203,-0.06799793243408203,0.009684473276138306
2020-01-29,0.0,0.41678953170776367,-0.0006120204925537109,2.0391645431518555
2020-01-30,0.0,0.04907463118433952,-0.04838383197784424,0.3085688054561615
2020-01-31,0.0,4.388324737548828,0.041213810443878174,11.724645614624023
2020-02-01,0.0,-0.6716987490653992,-2.3696906566619873,-0.013469398021697998
2020-02-02,0.0,-0.008208435960114002,-0.06102299690246582,0.059636861085891724
2020-02-03,0.0,0.37172192335128784,0.00636214017868042,1.777336597442627
2020-02-04,0.0,0.04242883250117302,-0.018848955631256104,0.16161999106407166
2020-02-05,0.0,0.13605442643165588,-1.073306679725647,2.7303409576416016
2020-02-06,0.0,0.3037335276603699,-0.22381740808486938,1.2275179624557495
2020-02-07,0.0,-0.5829870104789734,-1.7431106567382812,0.17653954029083252
2020-02-08,0.0,-0.019340354949235916,-0.07231956720352173,0.021773338317871094
2020-02-09,0.0,1.0011656284332275,0.05717575550079346,4.418878555297852
2020-02-10,0.0,-1.1259156465530396,-3.3579323291778564,-0.004005491733551025
2020-02-11,0.0,-0.05454466864466667,-0.2588018774986267,0.12302109599113464
2020-02-12,0.0,-0.021785706281661987,-0.08123224973678589,0.05871722102165222
2020-02-13,0.0,0.2389950007200241,-0.012283384799957275,0.6620266437530518
2020-02-14,0.0,-0.1966056525707245,-0.829920768737793,0.028120219707489014
2020-02-15,0.0,-0.6734338402748108,-2.0891406536102295,-0.010804891586303711
2020-02-16,0.0,0.9212695956230164,-0.05227738618850708,4.601885795593262
2020-02-17,0.0,-0.005040806718170643,-0.03591454029083252,0.01570284366607666
2020-02-18,0.0,0.1701456904411316,0.018682807683944702,0.5063808560371399
2020-02-19,0.0,-0.1600014865398407,-0.5562894344329834,0.05203133821487427
2020-02-20,0.0,0.015791261568665504,-0.06362062692642212,0.06328102946281433
2020-02-21,0.0,-0.46460574865341187,-2.3998594284057617,0.14369255304336548
2020-02-22,0.0,0.1508321315050125,-0.18266618251800537,0.886413037776947
2020-02-23,0.0,0.012490135617554188,-0.09017437696456909,0.16005033254623413
2020-02-24,0.0,-0.058840811252593994,-0.420138418674469,0.2765693664550781
2020-02-25,0.0,-0.027702759951353073,-0.11939364671707153,0.06426465511322021
2020-02-26,0.0,-0.22816629707813263,-1.2995927333831787,0.08607542514801025
2020-02-27,0.0,1.3401846885681152,-0.01935744285583496,6.669083595275879
2020-02-28,0.0,0.020998472347855568,0.004082292318344116,0.03570985794067383
2020-02-29,1.0,0.9833024144172668,0.9718594551086426,0.9958590269088745
2020-03-01,0.0,0.014794522896409035,-0.0848395824432373,0.09565255045890808
2020-03-02,2.0,1.5738837718963623,-0.057191431522369385,2.0118021965026855
2020-03-03,0.0,0.19469620287418365,-0.03872114419937134,0.506604790687561
2020-03-04,0.0,-0.8362933993339539,-2.8642454147338867,-0.05113488435745239
2020-03-05,0.0,1.774937629699707,0.04355740547180176,5.357721328735352
2020-03-06,0.0,0.20624986290931702,-0.07515078783035278,1.0431588888168335
2020-03-07,3.0,2.9955382347106934,2.888887882232666,3.0706210136413574
2020-03-08,8.0,6.2495317459106445,3.274632215499878,7.977612018585205
2020-03-09,0.0,-0.046163540333509445,-0.35408854484558105,0.07235053181648254
2020-03-10,0.0,1.2359144687652588,0.009668678045272827,3.380892753601074
2020-03-11,5.0,5.0846662521362305,4.750434875488281,5.962596416473389
2020-03-12,5.0,6.8711442947387695,5.159361362457275,9.580998420715332
2020-03-13,6.0,5.6974592208862305,4.69645357131958,6.029164791107178
2020-03-14,6.0,5.967488765716553,5.917038917541504,6.002287864685059
2020-03-15,0.0,1.3012900352478027,-0.014353513717651367,6.383999824523926
2020-03-16,3.0,9.636499404907227,3.009310722351074,35.80086898803711
2020-03-17,27.0,21.88957977294922,2.1780624389648438,26.893327713012695
2020-03-18,9.0,12.782865524291992,8.995485305786133,27.45463752746582
2020-03-19,13.0,23.77939796447754,13.067299842834473,28.575607299804688
2020-03-20,26.0,25.9853572845459,25.857675552368164,26.072731018066406
2020-03-21,23.0,23.901081085205078,22.89837074279785,27.540987014770508
2020-03-22,24.0,23.99757957458496,23.948427200317383,24.03701400756836
2020-03-23,30.0,27.943981170654297,20.06886863708496,30.040321350097656
2020-03-24,19.0,19.13376235961914,19.00493812561035,19.313257217407227
2020-03-25,56.0,55.944236755371094,55.788414001464844,56.17276382446289
2020-03-26,50.0,63.1177864074707,50.105342864990234,85.6982650756836
2020-03-27,100.0,99.84706115722656,99.73169708251953,99.92704010009766
2020-03-28,63.0,63.0682258605957,63.00215148925781,63.12799072265625
2020-03-29,69.0,71.30738830566406,68.987060546875,80.48731994628906
2020-03-30,58.0,60.71583938598633,57.98747634887695,66.69913482666016
2020-03-31,84.0,76.9002685546875,48.71708297729492,83.97017669677734
2020-04-01,46.0,46.05466079711914,45.99436569213867,46.11328887939453
2020-04-02,90.0,85.4440689086914,67.6941146850586,89.93230438232422
2020-04-03,73.0,64.09281921386719,39.523963928222656,73.03873443603516
2020-04-04,0.0,22.089752197265625,0.00656542181968689,73.5592041015625
