,Indiana,forecast,interval_low,interval_high
2020-03-06,0.0,6.137531280517578,5.453442096710205,6.929839134216309
2020-03-07,0.0,4.562469005584717,1.1121282577514648,9.056679725646973
2020-03-08,0.0,4.935605525970459,4.225262641906738,5.644671440124512
2020-03-09,0.0,5.458120822906494,2.8566176891326904,7.815144062042236
2020-03-10,0.0,4.003742218017578,2.363356351852417,5.517751216888428
2020-03-11,0.0,4.087851047515869,2.6777074337005615,4.860444068908691
2020-03-12,0.0,4.691086292266846,3.6962969303131104,5.976689338684082
2020-03-13,0.0,6.137531280517578,5.453442096710205,6.929839134216309
2020-03-14,0.0,4.562469005584717,1.1121282577514648,9.056679725646973
2020-03-15,0.0,4.935605525970459,4.225262641906738,5.644671440124512
2020-03-16,1.0,5.458120822906494,2.8566176891326904,7.815144062042236
2020-03-17,1.0,4.003742218017578,2.363356351852417,5.517751216888428
2020-03-18,0.0,4.087851047515869,2.6777074337005615,4.860444068908691
2020-03-19,0.0,4.691086292266846,3.6962969303131104,5.976689338684082
2020-03-20,1.0,6.137531280517578,5.453442096710205,6.929839134216309
2020-03-21,1.0,4.562469005584717,1.1121282577514648,9.056679725646973
2020-03-22,2.0,4.935605525970459,4.225262641906738,5.644671440124512
2020-03-23,1.0,5.649213790893555,3.0822579860687256,8.029340744018555
2020-03-24,5.0,4.190979480743408,2.5449137687683105,5.717062950134277
2020-03-25,2.0,4.28545618057251,2.8921871185302734,5.058227062225342
2020-03-26,3.0,4.886386394500732,3.895096778869629,6.176438808441162
2020-03-27,8.0,6.370403289794922,5.670764446258545,7.14477014541626
2020-03-28,6.0,4.802338600158691,1.3724889755249023,9.290840148925781
2020-03-29,1.0,5.117392063140869,4.39996337890625,5.819183826446533
2020-03-30,3.0,6.57716178894043,4.1205620765686035,9.105147361755371
2020-03-31,14.0,5.093430042266846,3.4089279174804688,6.667726993560791
2020-04-01,16.0,5.226728916168213,3.8973398208618164,5.9935479164123535
2020-04-02,13.0,5.7980732917785645,4.828586101531982,7.11540412902832
2020-04-03,24.0,7.487490177154541,6.694951057434082,8.216825485229492
2020-04-04,14.0,5.952536106109619,2.6475937366485596,10.396982192993164
2020-04-05,11.0,6.003054141998291,5.228455543518066,6.675297737121582
2020-04-06,16.0,10.042197227478027,7.853784561157227,13.245108604431152
2020-04-07,30.0,8.398040771484375,6.480794906616211,10.162909507751465
2020-04-08,30.0,8.664010047912598,7.4862446784973145,9.39155387878418
2020-04-09,42.0,9.0404052734375,8.187931060791016,10.517045974731445
2020-04-10,55.0,11.68688678741455,10.465723037719727,12.402405738830566
2020-04-11,30.0,10.303650856018066,7.6379714012146,14.466021537780762
2020-04-12,13.0,9.328133583068848,8.244393348693848,9.935585975646973
2020-04-13,7.0,18.673940658569336,15.82327651977539,23.10969352722168
2020-04-14,37.0,17.143522262573242,15.436062812805176,19.005172729492188
2020-04-15,49.0,17.555328369140625,17.308496475219727,18.00890350341797
2020-04-16,41.0,18.045339584350586,17.070194244384766,19.518033981323242
2020-04-17,45.0,21.37825584411621,19.433013916015625,23.195775985717773
2020-04-18,23.0,19.979124069213867,17.55064582824707,24.45628547668457
2020-04-19,17.0,17.552248001098633,16.0404109954834,19.041044235229492
2020-04-20,15.0,28.5084285736084,24.319215774536133,34.56602096557617
2020-04-21,58.0,27.479951858520508,26.594099044799805,29.060930252075195
2020-04-22,31.0,27.713340759277344,26.815582275390625,28.83103370666504
2020-04-23,40.0,28.597152709960938,27.078920364379883,29.871646881103516
2020-04-24,35.0,31.557809829711914,28.690675735473633,34.76736068725586
2020-04-25,45.0,29.78014373779297,26.889535903930664,35.2803840637207
2020-04-26,27.0,26.884567260742188,24.765127182006836,29.923185348510742
2020-04-27,31.0,28.383283615112305,24.03761863708496,34.132041931152344
2020-04-28,57.0,27.444028854370117,26.604087829589844,29.12060546875
2020-04-29,63.0,27.78841209411621,26.695505142211914,29.018787384033203
2020-04-30,150.0,28.837404251098633,27.27436637878418,30.012409210205078
2020-05-01,61.0,31.60256004333496,28.834367752075195,35.06068801879883
2020-05-02,-60.0,29.793304443359375,26.69105339050293,35.42787170410156
2020-05-03,17.0,26.737428665161133,24.87131690979004,29.565776824951172
2020-05-04,19.0,34.771636962890625,28.437393188476562,41.5938606262207
2020-05-05,60.0,33.30349349975586,31.986492156982422,35.2219123840332
2020-05-06,166.0,34.059207916259766,32.65260314941406,35.63532638549805
2020-05-07,37.0,34.7796630859375,33.57276916503906,36.22007369995117
2020-05-08,33.0,39.60145950317383,36.242515563964844,43.88001251220703
2020-05-09,43.0,38.220245361328125,34.97609329223633,43.37380599975586
2020-05-10,18.0,32.96901321411133,30.587080001831055,36.578453063964844
2020-05-11,32.0,42.17805099487305,33.759605407714844,52.15325927734375
2020-05-12,38.0,38.924442291259766,35.45515060424805,41.743648529052734
2020-05-13,41.0,39.84245681762695,39.21387481689453,40.18324661254883
2020-05-14,27.0,39.0169563293457,36.002872467041016,42.227230072021484
2020-05-15,45.0,49.522369384765625,43.91943359375,53.86225509643555
2020-05-16,50.0,49.340728759765625,44.12704849243164,52.08331298828125
2020-05-17,10.0,40.44198226928711,35.583560943603516,45.95201873779297
2020-05-18,14.0,29.766511917114258,25.063596725463867,35.66053771972656
2020-05-19,59.0,28.77933692932129,27.954870223999023,30.388704299926758
2020-05-20,40.0,29.181961059570312,27.912296295166016,30.60342025756836
2020-05-21,49.0,30.216400146484375,28.703533172607422,31.367475509643555
2020-05-22,28.0,33.166019439697266,30.416736602783203,36.7519645690918
2020-05-23,23.0,31.418848037719727,28.33610725402832,37.11419677734375
2020-05-24,12.0,28.081838607788086,26.15797996520996,31.091663360595703
2020-05-25,8.0,29.854583740234375,24.97861671447754,35.847740173339844
2020-05-26,20.0,28.766298294067383,27.796926498413086,30.472936630249023
2020-05-27,26.0,29.227996826171875,28.02802276611328,30.53517723083496
2020-05-28,38.0,30.17163848876953,28.749656677246094,31.388456344604492
2020-05-29,42.0,33.50699996948242,30.642410278320312,37.14980697631836
2020-05-30,15.0,31.833786010742188,29.044124603271484,37.32681655883789
2020-05-31,9.0,28.180099487304688,26.21712303161621,31.178098678588867
2020-06-01,9.0,22.170305252075195,19.679533004760742,27.069215774536133
2020-06-02,54.0,21.40720558166504,20.65715217590332,22.79715919494629
2020-06-03,10.0,21.388809204101562,20.801847457885742,22.049957275390625
2020-06-04,24.0,22.48792839050293,20.816200256347656,23.577695846557617
2020-06-05,27.0,23.935890197753906,21.773283004760742,26.258922576904297
2020-06-06,34.0,21.925811767578125,18.137332916259766,27.668752670288086
2020-06-07,11.0,20.769060134887695,19.15477752685547,22.982677459716797
2020-06-08,13.0,23.367523193359375,20.396629333496094,28.2270450592041
2020-06-09,23.0,22.674591064453125,21.772232055664062,24.19144058227539
2020-06-10,16.0,22.7899227142334,21.952133178710938,23.668367385864258
2020-06-11,25.0,24.030052185058594,22.327486038208008,25.049121856689453
2020-06-12,16.0,25.54136085510254,23.298538208007812,28.32335090637207
2020-06-13,17.0,23.526853561401367,19.691131591796875,29.38433265686035
2020-06-14,9.0,21.888574600219727,20.417926788330078,24.085857391357422
2020-06-15,11.0,20.64739990234375,18.23609161376953,25.07891273498535
2020-06-16,14.0,19.857099533081055,19.141002655029297,21.246816635131836
2020-06-17,28.0,19.930147171020508,19.251625061035156,20.507579803466797
2020-06-18,16.0,21.074892044067383,19.50531768798828,22.081262588500977
2020-06-19,25.0,22.42409324645996,20.57659149169922,24.6473331451416
2020-06-20,20.0,20.476667404174805,16.539047241210938,26.211673736572266
2020-06-21,4.0,19.317399978637695,17.978391647338867,21.19898796081543
2020-06-22,13.0,17.065534591674805,14.942673683166504,21.286144256591797
2020-06-23,16.0,15.737174987792969,14.29666805267334,17.400117874145508
2020-06-24,9.0,15.939338684082031,15.653108596801758,16.307924270629883
2020-06-25,8.0,16.566852569580078,15.416072845458984,17.935165405273438
2020-06-26,9.0,19.072776794433594,17.292150497436523,20.5764217376709
2020-06-27,21.0,17.479753494262695,14.547929763793945,22.24555015563965
2020-06-28,3.0,15.98757266998291,14.54399585723877,17.404401779174805
2020-06-29,5.0,16.014434814453125,13.784271240234375,19.78113555908203
2020-06-30,16.0,15.067456245422363,14.134562492370605,16.494041442871094
2020-07-01,10.0,15.114399909973145,14.836962699890137,15.42144775390625
2020-07-02,12.0,16.129907608032227,14.706964492797852,17.21047019958496
2020-07-03,19.0,17.37040901184082,15.897425651550293,18.880306243896484
2020-07-04,6.0,15.50241470336914,11.625445365905762,20.902862548828125
2020-07-05,6.0,14.916884422302246,13.786770820617676,16.202442169189453
2020-07-06,5.0,12.597119331359863,10.417013168334961,15.969036102294922
2020-07-07,19.0,11.311491966247559,9.901613235473633,12.890494346618652
2020-07-08,15.0,11.46718978881836,10.838563919067383,12.012685775756836
2020-07-09,7.0,12.186943054199219,11.054289817810059,13.443323135375977
2020-07-10,9.0,14.034401893615723,12.76660442352295,14.995256423950195
2020-07-11,8.0,12.402785301208496,9.053171157836914,17.209009170532227
2020-07-12,4.0,11.709782600402832,10.662172317504883,12.521801948547363
2020-07-13,2.0,13.352204322814941,11.169281959533691,16.944108963012695
2020-07-14,13.0,11.982579231262207,10.442291259765625,13.648574829101562
2020-07-15,10.0,12.172589302062988,11.51176643371582,12.701769828796387
2020-07-16,10.0,12.793957710266113,11.704571723937988,14.139788627624512
2020-07-17,8.0,15.003067016601562,13.568755149841309,16.036848068237305
2020-07-18,17.0,13.427103996276855,10.358678817749023,18.072370529174805
2020-07-19,2.0,12.44233226776123,11.266532897949219,13.351540565490723
2020-07-20,,10.537968635559082,8.238957405090332,13.688630104064941
2020-07-21,,9.120479583740234,7.515981197357178,10.747563362121582
2020-07-22,,9.284749031066895,8.339064598083496,9.918471336364746
2020-07-23,,9.879871368408203,8.845783233642578,11.214200019836426
2020-07-24,,11.876583099365234,10.714068412780762,12.498477935791016
2020-07-25,,10.319624900817871,7.156119346618652,14.874720573425293
2020-07-26,,9.76630687713623,8.757125854492188,10.3347749710083
