,Montana,forecast,interval_low,interval_high
2020-03-09,0.0,25.5766658782959,17.590681076049805,31.026933670043945
2020-03-10,0.0,27.903350830078125,21.820985794067383,32.69884490966797
2020-03-11,0.0,31.595115661621094,23.36981964111328,36.65550994873047
2020-03-12,0.0,35.851951599121094,27.887746810913086,42.52717971801758
2020-03-13,1.0,39.95938491821289,32.14496612548828,46.54086685180664
2020-03-14,5.0,43.61158752441406,36.77061080932617,49.69886016845703
2020-03-15,6.0,22.637191772460938,13.621724128723145,27.821792602539062
2020-03-16,6.0,25.5766658782959,17.590681076049805,31.026933670043945
2020-03-17,8.0,27.903350830078125,21.820985794067383,32.69884490966797
2020-03-18,10.0,31.595115661621094,23.36981964111328,36.65550994873047
2020-03-19,11.0,35.851951599121094,27.887746810913086,42.52717971801758
2020-03-20,20.0,39.95938491821289,32.14496612548828,46.54086685180664
2020-03-21,27.0,43.61158752441406,36.77061080932617,49.69886016845703
2020-03-22,34.0,26.03554344177246,18.046236038208008,31.07143211364746
2020-03-23,34.0,29.419546127319336,22.42416000366211,34.72999954223633
2020-03-24,51.0,31.64300537109375,26.42059326171875,36.302738189697266
2020-03-25,65.0,35.272518157958984,28.105894088745117,40.167701721191406
2020-03-26,90.0,40.404232025146484,33.662288665771484,46.883506774902344
2020-03-27,109.0,44.71563720703125,38.29100799560547,51.06747055053711
2020-03-28,129.0,46.97647476196289,41.15083312988281,52.87736511230469
2020-03-29,154.0,46.499576568603516,42.11833572387695,51.12689971923828
2020-03-30,171.0,51.286861419677734,47.576412200927734,56.243309020996094
2020-03-31,198.0,53.264556884765625,50.847965240478516,57.523494720458984
2020-04-01,208.0,56.53150939941406,52.91487121582031,60.95621109008789
2020-04-02,241.0,64.6200942993164,61.4996223449707,70.49290466308594
2020-04-03,243.0,69.2417221069336,65.72038269042969,74.97332000732422
2020-04-04,265.0,66.31375885009766,63.41407012939453,71.70696258544922
2020-04-05,286.0,144.7805633544922,132.9849090576172,153.20692443847656
2020-04-06,299.0,153.52452087402344,142.09326171875,161.0626678466797
2020-04-07,319.0,154.40211486816406,144.4930419921875,161.40518188476562
2020-04-08,332.0,157.3367919921875,145.89230346679688,165.8626708984375
2020-04-09,354.0,173.97705078125,159.50027465820312,184.80215454101562
2020-04-10,365.0,180.0736846923828,164.6443634033203,192.0011444091797
2020-04-11,377.0,161.15147399902344,150.63729858398438,168.10067749023438
2020-04-12,387.0,280.6853332519531,267.2973327636719,289.57098388671875
2020-04-13,394.0,287.6098937988281,276.2033386230469,294.0061950683594
2020-04-14,399.0,289.5767822265625,281.04364013671875,294.8657531738281
2020-04-15,404.0,293.9429016113281,283.12255859375,300.9314880371094
2020-04-16,415.0,307.5821838378906,295.2717590332031,316.2731018066406
2020-04-17,422.0,313.479248046875,301.5835266113281,321.4717102050781
2020-04-18,426.0,298.5120849609375,291.7575378417969,302.3172607421875
2020-04-19,433.0,396.7342834472656,385.3125,402.5914001464844
2020-04-20,433.0,402.21630859375,393.37591552734375,408.34002685546875
2020-04-21,437.0,406.7415466308594,401.38763427734375,410.3356628417969
2020-04-22,439.0,413.5210876464844,406.21881103515625,418.39483642578125
2020-04-23,442.0,423.15966796875,415.7867431640625,426.9117431640625
2020-04-24,444.0,430.7480773925781,424.36126708984375,434.77154541015625
2020-04-25,445.0,427.11376953125,425.1532897949219,430.81451416015625
2020-04-26,448.0,454.1734619140625,446.339599609375,461.1939392089844
2020-04-27,449.0,458.7469787597656,453.4452209472656,465.81781005859375
2020-04-28,451.0,465.6444396972656,463.4111022949219,469.7080383300781
2020-04-29,451.0,473.7244567871094,470.7521667480469,479.56060791015625
2020-04-30,453.0,480.3354797363281,478.1248474121094,484.62384033203125
2020-05-01,453.0,488.6936340332031,484.7466125488281,493.2555847167969
2020-05-02,455.0,494.5260009765625,487.60107421875,498.5208740234375
2020-05-03,455.0,477.6111755371094,472.2581787109375,485.3167724609375
2020-05-04,457.0,481.6080627441406,476.8921203613281,489.250732421875
2020-05-05,456.0,489.8182373046875,484.9712219238281,494.223388671875
2020-05-06,456.0,498.3900146484375,492.0948486328125,504.8255615234375
2020-05-07,456.0,503.1897888183594,497.1568603515625,507.9263610839844
2020-05-08,458.0,511.6692810058594,503.51556396484375,516.7189331054688
2020-05-09,458.0,522.7080688476562,512.289794921875,528.79931640625
2020-05-10,458.0,487.9104309082031,483.2434387207031,495.818359375
2020-05-11,459.0,491.7617492675781,486.2288513183594,499.5639343261719
2020-05-12,461.0,500.4636535644531,494.9056701660156,504.9409484863281
2020-05-13,462.0,509.3289489746094,502.063232421875,515.9243774414062
2020-05-14,462.0,513.5409545898438,506.4349670410156,518.3590087890625
2020-05-15,466.0,522.2797241210938,513.0159912109375,527.3936157226562
2020-05-16,468.0,535.2891845703125,523.9769287109375,542.252197265625
2020-05-17,468.0,491.9565124511719,487.50830078125,499.9375
2020-05-18,470.0,495.8861083984375,490.114990234375,503.7409973144531
2020-05-19,471.0,504.8021545410156,499.04498291015625,509.2958984375
2020-05-20,478.0,513.7518920898438,506.19610595703125,520.398193359375
2020-05-21,479.0,517.9876098632812,510.59552001953125,522.82373046875
2020-05-22,479.0,526.8048706054688,517.25146484375,531.9282836914062
2020-05-23,479.0,540.3052368164062,528.7415161132812,547.5260620117188
2020-05-24,479.0,502.1150817871094,497.1069641113281,510.025634765625
2020-05-25,479.0,506.6522521972656,501.600341796875,514.39990234375
2020-05-26,479.0,515.7984008789062,510.7242431640625,520.1316528320312
2020-05-27,481.0,525.0938110351562,518.28515625,531.5995483398438
2020-05-28,485.0,530.1774291992188,523.80859375,534.7498779296875
2020-05-29,493.0,539.6770629882812,531.4658813476562,544.4378662109375
2020-05-30,505.0,553.1025390625,542.6178588867188,559.5689086914062
2020-05-31,515.0,516.2537231445312,511.92340087890625,524.4772338867188
2020-06-01,519.0,520.6026000976562,514.2506713867188,528.5987548828125
2020-06-02,523.0,530.5256958007812,524.3310546875,534.978759765625
2020-06-03,525.0,540.2269287109375,531.8861083984375,546.9829711914062
2020-06-04,539.0,544.483154296875,536.415771484375,549.2030639648438
2020-06-05,541.0,554.3148803710938,544.3283081054688,559.41357421875
2020-06-06,540.0,570.6697387695312,558.7579956054688,578.506591796875
2020-06-07,545.0,543.7874145507812,535.1431884765625,551.1245727539062
2020-06-08,548.0,552.1143188476562,545.4451293945312,559.124755859375
2020-06-09,554.0,562.0087890625,559.2565307617188,565.4114990234375
2020-06-10,561.0,572.7764892578125,568.954833984375,578.3638305664062
2020-06-11,563.0,583.6741333007812,580.1862182617188,586.7535400390625
2020-06-12,573.0,596.4701538085938,593.4141235351562,599.2381591796875
2020-06-13,588.0,606.7260131835938,603.0032958984375,608.998046875
2020-06-14,601.0,589.8855590820312,584.439697265625,598.115478515625
2020-06-15,609.0,598.1842041015625,594.2537841796875,605.8698120117188
2020-06-16,614.0,610.8659057617188,607.2684326171875,614.5157470703125
2020-06-17,630.0,623.2046508789062,617.2130126953125,629.4349975585938
2020-06-18,655.0,632.3443603515625,628.1632080078125,635.7080688476562
2020-06-19,666.0,646.6653442382812,642.3455200195312,649.5765380859375
2020-06-20,698.0,666.1542358398438,658.8809204101562,671.2233276367188
2020-06-21,717.0,643.3434448242188,634.6821899414062,651.0769653320312
2020-06-22,734.0,656.4114379882812,648.8688354492188,663.3594360351562
2020-06-23,743.0,670.7407836914062,667.3068237304688,673.3494873046875
2020-06-24,766.0,685.410400390625,681.3159790039062,690.6624145507812
2020-06-25,803.0,701.3876953125,696.9822387695312,704.152099609375
2020-06-26,829.0,720.1670532226562,714.9627685546875,724.8023071289062
2020-06-27,852.0,738.1726684570312,738.0460205078125,738.29541015625
2020-06-28,863.0,773.4119262695312,760.1329956054688,780.4741821289062
2020-06-29,919.0,796.3034057617188,782.8944091796875,803.9677124023438
2020-06-30,967.0,816.684814453125,807.6665649414062,825.1784057617188
2020-07-01,1016.0,838.4244995117188,828.4137573242188,845.0413208007812
2020-07-02,1083.0,867.261474609375,854.739501953125,881.6712036132812
2020-07-03,1128.0,897.239013671875,881.2192993164062,917.6286010742188
2020-07-04,1167.0,920.5715942382812,911.5996704101562,933.9969482421875
2020-07-05,1212.0,983.1693725585938,969.0208740234375,990.2734375
2020-07-06,1249.0,1023.15283203125,1006.466796875,1034.800048828125
2020-07-07,1327.0,1058.7376708984375,1045.861083984375,1073.480224609375
2020-07-08,1371.0,1095.1505126953125,1082.4300537109375,1106.477783203125
2020-07-09,1466.0,1145.2138671875,1127.5103759765625,1169.1854248046875
2020-07-10,1593.0,1194.2454833984375,1170.677001953125,1228.3966064453125
2020-07-11,1677.0,1237.0987548828125,1221.41015625,1263.2923583984375
2020-07-12,1758.0,1425.3712158203125,1408.8612060546875,1436.24658203125
2020-07-13,1843.0,1498.3201904296875,1479.3521728515625,1512.5721435546875
2020-07-14,1952.0,1581.1500244140625,1563.9703369140625,1603.0101318359375
2020-07-15,2096.0,1667.6251220703125,1652.890869140625,1685.4764404296875
2020-07-16,2231.0,1757.4515380859375,1740.402099609375,1788.017578125
2020-07-17,2366.0,1863.1702880859375,1842.2564697265625,1904.2216796875
2020-07-18,2471.0,1978.2396240234375,1958.681396484375,2017.186767578125
2020-07-19,,2173.177001953125,2126.169921875,2223.694091796875
2020-07-20,,2277.664306640625,2259.180419921875,2288.663330078125
2020-07-21,,2465.786865234375,2462.052490234375,2472.853759765625
2020-07-22,,2699.359375,2686.327880859375,2715.276123046875
2020-07-23,,2861.3876953125,2836.4794921875,2893.24755859375
2020-07-24,,3108.432373046875,3043.60400390625,3178.520751953125
2020-07-25,,3356.51171875,3325.081787109375,3390.528564453125
