,Indiana,forecast,interval_low,interval_high
2020-01-23,0.0,0.0019854784477502108,-0.17817986011505127,0.1570856273174286
2020-01-24,0.0,0.227299302816391,-0.11797797679901123,1.0474860668182373
2020-01-25,0.0,0.7932233214378357,-0.019062697887420654,3.5828168392181396
2020-01-26,0.0,-0.3360981047153473,-1.4462448358535767,0.019367754459381104
2020-01-27,0.0,8.258811950683594,0.14755094051361084,21.141643524169922
2020-01-28,0.0,-0.6188367605209351,-3.070664644241333,0.0991014838218689
2020-01-29,0.0,-0.7623512148857117,-3.4199576377868652,-0.021702170372009277
2020-01-30,0.0,0.04558676481246948,-0.0502772331237793,0.15301719307899475
2020-01-31,0.0,7.775180816650391,-8.40800666809082,47.411964416503906
2020-02-01,0.0,0.09158002585172653,-0.021638154983520508,0.3941621482372284
2020-02-02,0.0,0.02856932207942009,-0.06254732608795166,0.23598694801330566
2020-02-03,0.0,-0.4177218973636627,-2.007457733154297,0.030006438493728638
2020-02-04,0.0,-0.531851589679718,-2.484729051589966,0.015876352787017822
2020-02-05,0.0,0.055282048881053925,-0.2591555118560791,0.22279092669487
2020-02-06,0.0,-0.02005944214761257,-0.33617961406707764,0.4736522436141968
2020-02-07,0.0,0.4383935034275055,-0.2838537096977234,2.252967596054077
2020-02-08,0.0,-0.03162118047475815,-0.1142236590385437,0.03680941462516785
2020-02-09,0.0,-0.47336825728416443,-4.456428050994873,2.3118622303009033
2020-02-10,0.0,0.9554778933525085,-0.10171085596084595,4.773963928222656
2020-02-11,0.0,0.20326176285743713,-0.03922218084335327,0.5147581696510315
2020-02-12,0.0,-0.06690248101949692,-0.4777626395225525,0.2906108498573303
2020-02-13,0.0,-0.3117082715034485,-1.2176402807235718,0.010998517274856567
2020-02-14,0.0,-0.2676205337047577,-1.1975735425949097,0.02053317427635193
2020-02-15,0.0,0.17247876524925232,-0.04942953586578369,0.5452142953872681
2020-02-16,0.0,2.095081090927124,-0.4370754361152649,7.96628475189209
2020-02-17,0.0,-0.19354994595050812,-1.3285229206085205,0.3593634366989136
2020-02-18,0.0,-0.24797220528125763,-0.5755035877227783,0.26856181025505066
2020-02-19,0.0,0.44610875844955444,-0.009051740169525146,2.070035457611084
2020-02-20,0.0,1.4900301694869995,0.23585271835327148,5.911380767822266
2020-02-21,0.0,0.8715583086013794,-0.27326279878616333,4.909590721130371
2020-02-22,0.0,-0.28457725048065186,-0.8331568241119385,-0.03328973054885864
2020-02-23,0.0,0.1267295479774475,-0.336703896522522,0.45680662989616394
2020-02-24,0.0,0.4208424985408783,-3.1706910133361816,3.070241928100586
2020-02-25,0.0,1.7198879718780518,-0.11270201206207275,8.424431800842285
2020-02-26,0.0,-0.10824455320835114,-0.25044500827789307,-0.03033161163330078
2020-02-27,0.0,4.8341546058654785,0.019407659769058228,10.317387580871582
2020-02-28,0.0,0.17061367630958557,0.03530743718147278,0.3817681670188904
2020-02-29,0.0,-0.0792117640376091,-0.1243746280670166,0.020339518785476685
2020-03-01,0.0,-0.009039640426635742,-0.05202454328536987,0.02158239483833313
2020-03-02,0.0,0.20405802130699158,-0.21076542139053345,1.366687297821045
2020-03-03,0.0,0.04887000843882561,-0.020444810390472412,0.14071998000144958
2020-03-04,0.0,0.2828584909439087,-0.13338083028793335,1.3542449474334717
2020-03-05,0.0,-0.4421171247959137,-2.2456986904144287,0.6803821921348572
2020-03-06,1.0,1.103722333908081,0.8836274147033691,1.2493550777435303
2020-03-07,0.0,0.45567527413368225,-0.03779494762420654,0.9481326341629028
2020-03-08,1.0,1.347203254699707,0.7353154420852661,3.34606671333313
2020-03-09,1.0,4.5546875,-0.3255160450935364,19.603595733642578
2020-03-10,3.0,4.620205402374268,2.714427947998047,10.041461944580078
2020-03-11,5.0,3.141327381134033,-4.269800186157227,5.401462554931641
2020-03-12,2.0,1.943698525428772,1.4997135400772095,2.1451239585876465
2020-03-13,0.0,0.08487716317176819,-0.33921247720718384,0.539362370967865
2020-03-14,3.0,1.0387639999389648,-3.1101982593536377,2.8443992137908936
2020-03-15,4.0,4.193282127380371,2.680220365524292,6.3982768058776855
2020-03-16,5.0,5.402888298034668,4.776401519775391,6.662239074707031
2020-03-17,5.0,5.847553730010986,4.581873416900635,8.890840530395508
2020-03-18,8.0,7.908604621887207,7.704387187957764,8.065483093261719
2020-03-19,22.0,19.709083557128906,9.771878242492676,22.59549903869629
