,New Hampshire,forecast,interval_low,interval_high
2020-03-08,0.0,-0.006553566548973322,-0.025769412517547607,0.00011652708053588867
2020-03-09,0.0,-0.01353804487735033,-0.07439976930618286,0.007169663906097412
2020-03-10,0.0,-0.013081008568406105,-0.06047910451889038,0.00102311372756958
2020-03-11,0.0,0.0020990788470953703,0.00038573145866394043,0.005092442035675049
2020-03-12,0.0,-0.004826343152672052,-0.037401437759399414,0.007476508617401123
2020-03-13,0.0,-0.004674714989960194,-0.011673569679260254,0.0006526410579681396
2020-03-14,0.0,0.004208481404930353,-0.0003483295440673828,0.012783467769622803
2020-03-15,0.0,-0.0009587705135345459,-0.005181610584259033,0.0008543133735656738
2020-03-16,0.0,0.08503417670726776,-0.002779364585876465,0.260633647441864
2020-03-17,0.0,-0.0014142990112304688,-0.01420438289642334,0.0037851929664611816
2020-03-18,0.0,-0.005842626094818115,-0.027798891067504883,0.0033424198627471924
2020-03-19,0.0,-0.01497713290154934,-0.05397576093673706,-0.0018258094787597656
2020-03-20,0.0,0.0015538096195086837,0.00013831257820129395,0.004010558128356934
2020-03-21,0.0,-0.05029532313346863,-0.18056201934814453,0.018758565187454224
2020-03-22,0.0,0.0006672799354419112,-0.001426994800567627,0.004955261945724487
2020-03-23,1.0,0.6001625061035156,0.0037211477756500244,0.9994393587112427
2020-03-24,0.0,-0.00280855898745358,-0.011887729167938232,0.0058820247650146484
2020-03-25,0.0,0.0020450116135179996,-0.0023450255393981934,0.008598536252975464
2020-03-26,0.0,0.01775476336479187,-0.0012260079383850098,0.07693108916282654
2020-03-27,0.0,0.19276300072669983,-0.0003757476806640625,0.9578691720962524
2020-03-28,1.0,0.7898688912391663,-0.0278780460357666,0.9964507818222046
2020-03-29,0.0,0.2583898901939392,0.0002982914447784424,1.0283093452453613
2020-03-30,1.0,0.8592559695243835,0.6463261842727661,0.9981130361557007
2020-03-31,0.0,0.0013419032329693437,0.0004006326198577881,0.002388477325439453
2020-04-01,0.0,0.0015092610847204924,-0.00018471479415893555,0.002543538808822632
2020-04-02,0.0,1.6040356159210205,-0.00475156307220459,3.087834119796753
2020-04-03,2.0,1.9447927474975586,1.728851556777954,2.002112627029419
2020-04-04,2.0,2.0003652572631836,2.000109910964966,2.000642776489258
2020-04-05,2.0,1.9436473846435547,1.718981146812439,2.0011935234069824
2020-04-06,0.0,-0.013957882300019264,-0.06749451160430908,0.0011710524559020996
2020-04-07,0.0,0.2411131113767624,-0.0034453272819519043,1.2005150318145752
2020-04-08,4.0,4.732216835021973,3.9925363063812256,7.655954360961914
2020-04-09,8.0,6.393036842346191,0.002949446439743042,8.001211166381836
2020-04-10,0.0,0.7382737398147583,0.00886911153793335,3.6445305347442627
2020-04-11,1.0,0.9895307421684265,0.9562458395957947,1.0014359951019287
2020-04-12,1.0,0.9982612729072571,0.9974932670593262,0.9993143081665039
2020-04-13,0.0,0.5323469042778015,-0.007380366325378418,2.655698299407959
2020-04-14,2.0,2.0010974407196045,1.989989995956421,2.0186960697174072
2020-04-15,7.0,4.413129806518555,0.5335224866867065,6.991447448730469
2020-04-16,0.0,1.411740779876709,0.005897402763366699,7.023627281188965
2020-04-17,5.0,4.99383020401001,4.985697269439697,5.000288963317871
2020-04-18,1.0,1.1669708490371704,0.9987620711326599,1.8304146528244019
2020-04-19,0.0,0.4917868673801422,-0.0005630254745483398,2.4443202018737793
2020-04-20,4.0,3.996835231781006,3.9932546615600586,3.9993183612823486
2020-04-21,0.0,0.004246843047440052,0.0017199218273162842,0.006225496530532837
2020-04-22,6.0,4.162126541137695,0.49399569630622864,5.998596668243408
2020-04-23,3.0,3.732414960861206,0.39448559284210205,6.628005504608154
2020-04-24,2.0,2.8763234615325928,0.30930545926094055,6.825177192687988
2020-04-25,0.0,1.3905631303787231,0.006245046854019165,6.915543079376221
2020-04-26,7.0,6.9926438331604,6.988992214202881,6.9949049949646
2020-04-27,0.0,0.6714520454406738,-0.002392888069152832,3.3557374477386475
2020-04-28,0.0,0.01460187416523695,-0.004605293273925781,0.0763014554977417
2020-04-29,0.0,1.5720819234848022,0.0035175979137420654,7.835607528686523
2020-04-30,12.0,5.914455413818359,1.317076563835144,11.995567321777344
2020-05-01,9.0,7.796576023101807,3.000319004058838,8.998849868774414
2020-05-02,3.0,3.0042505264282227,3.0003662109375,3.0074901580810547
2020-05-03,2.0,1.9996140003204346,1.998368501663208,2.002476692199707
2020-05-04,0.0,0.00046327113523148,-0.002042412757873535,0.0027292370796203613
2020-05-05,6.0,3.4586570262908936,-1.0202244520187378,5.998110294342041
2020-05-06,0.0,0.008139592595398426,0.005134165287017822,0.010933339595794678
