,Illinois,forecast,interval_low,interval_high
2020-03-29,19.0,16.495738983154297,12.44823169708252,19.000642776489258
2020-03-30,7.0,7.0103936195373535,6.997776508331299,7.049301624298096
2020-03-31,26.0,22.246082305908203,7.252266883850098,26.00214195251465
2020-04-01,42.0,34.923160552978516,21.471654891967773,47.408103942871094
2020-04-02,22.0,32.33791732788086,22.012943267822266,48.342655181884766
2020-04-03,47.0,43.67013168334961,30.552257537841797,46.99372863769531
2020-04-04,34.0,36.590633392333984,33.9451904296875,46.82621765136719
2020-04-05,30.0,32.78183364868164,29.926225662231445,40.8238525390625
2020-04-06,33.0,35.1862907409668,32.960697174072266,43.951534271240234
2020-04-07,73.0,73.02123260498047,72.97958374023438,73.04681396484375
2020-04-08,82.0,81.93283081054688,81.87373352050781,82.02642822265625
2020-04-09,66.0,68.19541931152344,66.04383850097656,76.65550231933594
2020-04-10,69.0,72.03421783447266,68.95679473876953,79.29815673828125
2020-04-11,80.0,78.91984558105469,74.6844253540039,79.99418640136719
2020-04-12,43.0,43.45816421508789,42.99276351928711,45.218780517578125
2020-04-13,78.0,77.97659301757812,77.95901489257812,77.9910659790039
2020-04-14,70.0,74.50602722167969,70.00709533691406,92.31502532958984
2020-04-15,81.0,79.62519836425781,74.09585571289062,81.0339126586914
2020-04-16,123.0,112.338623046875,69.94973754882812,122.96383666992188
2020-04-17,60.0,60.0713996887207,60.04837417602539,60.10575866699219
2020-04-18,127.0,97.40818786621094,50.633544921875,126.9288330078125
2020-04-19,31.0,34.15941619873047,30.99095916748047,46.64677429199219
2020-04-20,59.0,60.894866943359375,59.01155471801758,68.37649536132812
2020-04-21,119.0,114.39060974121094,105.4835433959961,118.98414611816406
2020-04-22,97.0,114.23103332519531,97.03644561767578,134.02781677246094
2020-04-23,123.0,120.62420654296875,111.4886245727539,123.00593566894531
2020-04-24,107.0,101.98316955566406,81.8399429321289,107.06514739990234
2020-04-25,80.0,84.03936767578125,80.00423431396484,99.9809799194336
2020-04-26,58.0,52.00954055786133,41.16649627685547,57.994476318359375
2020-04-27,50.0,53.9008674621582,49.9734001159668,68.96695709228516
2020-04-28,142.0,119.8731689453125,82.81614685058594,141.98956298828125
2020-04-29,90.0,103.02543640136719,90.0204086303711,154.91893005371094
2020-04-30,140.0,119.57283020019531,72.6413345336914,140.00765991210938
2020-05-01,102.0,110.42253112792969,102.0168228149414,130.65878295898438
2020-05-02,102.0,101.9822769165039,101.96581268310547,101.99070739746094
2020-05-03,59.0,58.9911003112793,55.38153839111328,62.536468505859375
2020-05-04,41.0,39.384666442871094,32.789451599121094,41.06986618041992
2020-05-05,175.0,158.0909881591797,126.59613800048828,175.00477600097656
2020-05-06,140.0,151.90826416015625,139.90380859375,172.43617248535156
2020-05-07,137.0,140.07106018066406,136.97445678710938,152.1624298095703
2020-05-08,130.0,128.13925170898438,123.82035064697266,130.03662109375
2020-05-09,108.0,107.96002197265625,107.87544250488281,108.01404571533203
2020-05-10,57.0,60.31732177734375,56.95156478881836,68.79087829589844
2020-05-11,53.0,53.00669479370117,52.96593475341797,53.03430938720703
2020-05-12,142.0,163.9417266845703,142.03590393066406,188.08717346191406
2020-05-13,191.0,190.91229248046875,190.86988830566406,190.95384216308594
2020-05-14,136.0,137.9626922607422,136.0035400390625,145.5641632080078
2020-05-15,131.0,124.86991882324219,100.61861419677734,130.97364807128906
2020-05-16,70.0,77.58502197265625,70.01397705078125,107.68460845947266
2020-05-17,48.0,47.31637191772461,44.68239974975586,48.00775909423828
2020-05-18,57.0,57.026161193847656,56.97538757324219,57.077335357666016
2020-05-19,145.0,139.62100219726562,118.44886016845703,144.96612548828125
2020-05-20,146.0,146.02391052246094,146.0054931640625,146.05345153808594
2020-05-21,82.0,91.88040161132812,81.99172973632812,131.15428161621094
2020-05-22,108.0,96.27510070800781,76.34306335449219,107.93571472167969
2020-05-23,75.0,75.04258728027344,74.98843383789062,75.11478424072266
2020-05-24,66.0,62.03798294067383,46.36058807373047,65.99384307861328
2020-05-25,29.0,23.10681915283203,-0.41132164001464844,28.996139526367188
2020-05-26,38.0,38.06008529663086,38.0299072265625,38.12373352050781
2020-05-27,160.0,159.93707275390625,159.8861846923828,159.9600372314453
2020-05-28,103.0,104.1823501586914,103.00132751464844,108.76709747314453
2020-05-29,84.0,83.98291015625,83.95960998535156,84.00481414794922
2020-05-30,60.0,69.52718353271484,60.02130126953125,89.23251342773438
2020-05-31,60.0,59.988677978515625,59.96377182006836,60.01101303100586
2020-06-01,22.0,25.45537567138672,21.97667694091797,39.310489654541016
2020-06-02,113.0,108.231201171875,89.14154815673828,113.01778411865234
2020-06-03,96.0,105.7124252319336,96.02372741699219,125.97106170654297
2020-06-04,115.0,114.9463119506836,114.9068603515625,114.97664642333984
2020-06-05,59.0,68.44566345214844,59.03479766845703,79.52079010009766
2020-06-06,69.0,68.99687194824219,68.96870422363281,69.01884460449219
2020-06-07,40.0,60.688934326171875,39.99905776977539,115.43013000488281
2020-06-08,20.0,24.843467712402344,19.985233306884766,36.824344635009766
2020-06-09,94.0,91.09757995605469,79.56954193115234,93.99653625488281
2020-06-10,77.0,77.05005645751953,77.03987121582031,77.06758880615234
2020-06-11,90.0,81.41169738769531,68.03382110595703,89.9859848022461
2020-06-12,75.0,74.96717834472656,74.92317962646484,75.00308990478516
2020-06-13,29.0,29.044269561767578,29.004940032958984,29.0977840423584
2020-06-14,19.0,24.081090927124023,18.956844329833984,32.303802490234375
2020-06-15,18.0,17.98940658569336,17.978940963745117,18.01345443725586
2020-06-16,72.0,66.50080871582031,57.14046096801758,72.05516815185547
2020-06-17,87.0,86.92945861816406,86.880126953125,86.9704360961914
2020-06-18,52.0,53.066673278808594,52.035980224609375,57.16290283203125
2020-06-19,43.0,44.205055236816406,40.29344940185547,51.57709503173828
2020-06-20,45.0,40.80320739746094,24.315744400024414,44.9654541015625
2020-06-21,22.0,23.59535789489746,21.995561599731445,29.942285537719727
2020-06-22,24.0,20.67988395690918,7.400665760040283,24.049415588378906
2020-06-23,36.0,36.33130645751953,36.003089904785156,37.603214263916016
2020-06-24,63.0,57.821266174316406,42.812679290771484,63.035579681396484
2020-06-25,40.0,42.06470489501953,39.98173141479492,45.94746398925781
2020-06-26,37.0,33.66072463989258,20.35843276977539,37.01662063598633
