,Guam,forecast,interval_low,interval_high
2020-01-23,0.0,0.027640764149533974,0.027640764149533974,0.027640764149533974
2020-01-24,0.0,0.02291410095836426,0.02291410095836426,0.02291410095836426
2020-01-25,0.0,0.019433192225901605,0.019433192225901605,0.019433192225901605
2020-01-26,0.0,0.01677832645677346,0.01677832645677346,0.01677832645677346
2020-01-27,0.0,0.018122680676695258,0.018122680676695258,0.018122680676695258
2020-01-28,0.0,0.020595943269831794,0.020595943269831794,0.020595943269831794
2020-01-29,0.0,0.022586353214949475,0.022586353214949475,0.022586353214949475
2020-01-30,0.0,0.02253006943609101,0.02253006943609101,0.02253006943609101
2020-01-31,0.0,0.02053308088167592,0.02053308088167592,0.02053308088167592
2020-02-01,0.0,0.018352251721620718,0.018352251721620718,0.018352251721620718
2020-02-02,0.0,0.017409865392215403,0.017409865392215403,0.017409865392215403
2020-02-03,0.0,0.017982893206407738,0.017982893206407738,0.017982893206407738
2020-02-04,0.0,0.019546930257324437,0.019546930257324437,0.019546930257324437
2020-02-05,0.0,0.021065982878391717,0.021065982878391717,0.021065982878391717
2020-02-06,0.0,0.021419040762304897,0.021419040762304897,0.021419040762304897
2020-02-07,0.0,0.02033352912193885,0.02033352912193885,0.02033352912193885
2020-02-08,0.0,0.018741462192422183,0.018741462192422183,0.018741462192422183
2020-02-09,0.0,0.017789886213298543,0.017789886213298543,0.017789886213298543
2020-02-10,0.0,0.017957331125975716,0.017957331125975716,0.017957331125975716
2020-02-11,0.0,0.019015360413977174,0.019015360413977174,0.019015360413977174
2020-02-12,0.0,0.020248137764506634,0.020248137764506634,0.020248137764506634
2020-02-13,0.0,0.020776728917063808,0.020776728917063808,0.020776728917063808
2020-02-14,0.0,0.020192669950513747,0.020192669950513747,0.020192669950513747
2020-02-15,0.0,0.018988068323686734,0.018988068323686734,0.018988068323686734
2020-02-16,0.0,0.018068002711690304,0.018068002711690304,0.018068002711690304
2020-02-17,0.0,0.017984534941780025,0.017984534941780025,0.017984534941780025
2020-02-18,0.0,0.018702802027417254,0.018702802027417254,0.018702802027417254
2020-02-19,0.0,0.01972297035827119,0.01972297035827119,0.01972297035827119
2020-02-20,0.0,0.020331996591263137,0.020331996591263137,0.020331996591263137
2020-02-21,0.0,0.02007017821673919,0.02007017821673919,0.02007017821673919
2020-02-22,0.0,0.019156740435488217,0.019156740435488217,0.019156740435488217
2020-02-23,0.0,0.018291894413812924,0.018291894413812924,0.018291894413812924
2020-02-24,0.0,0.01804232595166263,0.01804232595166263,0.01804232595166263
2020-02-25,0.0,0.018508339940887554,0.018508339940887554,0.018508339940887554
2020-02-26,0.0,0.019352359634849547,0.019352359634849547,0.019352359634849547
2020-02-27,0.0,0.019990543704407882,0.019990543704407882,0.019990543704407882
2020-02-28,0.0,0.01995196203767917,0.01995196203767917,0.01995196203767917
2020-02-29,0.0,0.019273649016116157,0.019273649016116157,0.019273649016116157
2020-03-01,0.0,0.01848043757641141,0.01848043757641141,0.01848043757641141
2020-03-02,0.0,0.0181197699137823,0.0181197699137823,0.0181197699137823
2020-03-03,0.0,0.01838798544436416,0.01838798544436416,0.01838798544436416
2020-03-04,0.0,0.019077099297181425,0.019077099297181425,0.019077099297181425
2020-03-05,0.0,0.019711884456553617,0.019711884456553617,0.019711884456553617
2020-03-06,0.0,0.019832773259330493,0.019832773259330493,0.019832773259330493
2020-03-07,0.0,0.019351579216838444,0.019351579216838444,0.019351579216838444
2020-03-08,0.0,0.018641907526080297,0.018641907526080297,0.018641907526080297
2020-03-09,0.0,0.01821008522764686,0.01821008522764686,0.01821008522764686
2020-03-10,0.0,0.018319046950697655,0.018319046950697655,0.018319046950697655
2020-03-11,0.0,0.01886770028157231,0.01886770028157231,0.01886770028157231
2020-03-12,0.0,0.019476387532849852,0.019476387532849852,0.019476387532849852
2020-03-13,0.0,0.019711089337927288,0.019711089337927288,0.019711089337927288
2020-03-14,0.0,0.019397855242628277,0.019397855242628277,0.019397855242628277
2020-03-15,0.0,0.018780070668090752,0.018780070668090752,0.018780070668090752
2020-03-16,0.0,0.018308298914621837,0.018308298914621837,0.018308298914621837
2020-03-17,0.0,0.01828816841111395,0.01828816841111395,0.01828816841111395
2020-03-18,0.0,0.018707785735560853,0.018707785735560853,0.018707785735560853
2020-03-19,0.0,0.019273799554731044,0.019273799554731044,0.019273799554731044
2020-03-20,0.0,0.01958718814161956,0.01958718814161956,0.01958718814161956
2020-03-21,0.0,0.019417377411303418,0.019417377411303418,0.019417377411303418
2020-03-22,1.0,1.0188966536717465,1.0188966536717465,1.0188966536717465
2020-03-23,0.0,0.06982395925514531,0.06982395925514531,0.06982395925514531
2020-03-24,0.0,0.19983726956755718,0.19983726956755718,0.19983726956755718
2020-03-25,0.0,0.30090231296272113,0.30090231296272113,0.30090231296272113
2020-03-26,0.0,0.07766448671317278,0.07766448671317278,0.07766448671317278
2020-03-27,0.0,0.0,0.0,0.0
2020-03-28,0.0,0.0,0.0,0.0
2020-03-29,0.0,0.0,0.0,0.0
2020-03-30,0.0,0.032018508189085734,0.032018508189085734,0.032018508189085734
2020-03-31,1.0,1.1844038440512752,1.1844038440512752,1.1844038440512752
2020-04-01,1.0,1.2668029978866309,1.2668029978866309,1.2668029978866309
2020-04-02,0.0,0.34247486372134694,0.34247486372134694,0.34247486372134694
2020-04-03,1.0,1.410609318787043,1.410609318787043,1.410609318787043
2020-04-04,0.0,0.22843073113740106,0.22843073113740106,0.22843073113740106
2020-04-05,0.0,0.0,0.0,0.0
2020-04-06,0.0,0.0,0.0,0.0
2020-04-07,0.0,0.0,0.0,0.0
2020-04-08,0.0,0.0,0.0,0.0
2020-04-09,0.0,0.09577872874295013,0.09577872874295013,0.09577872874295013
2020-04-10,0.0,0.1976413381037472,0.1976413381037472,0.1976413381037472
2020-04-11,1.0,1.1720489057185501,1.1720489057185501,1.1720489057185501
2020-04-12,0.0,0.08733409029960537,0.08733409029960537,0.08733409029960537
2020-04-13,0.0,0.07890910989383729,0.07890910989383729,0.07890910989383729
2020-04-14,0.0,0.1297131373578793,0.1297131373578793,0.1297131373578793
2020-04-15,0.0,0.0,0.0,0.0
2020-04-16,0.0,0.0,0.0,0.0
2020-04-17,0.0,0.0,0.0,0.0
2020-04-18,0.0,0.01520389900117133,0.01520389900117133,0.01520389900117133
2020-04-19,0.0,0.08082200646015425,0.08082200646015425,0.08082200646015425
2020-04-20,0.0,0.10163509512890417,0.10163509512890417,0.10163509512890417
2020-04-21,0.0,0.0640077325680517,0.0640077325680517,0.0640077325680517
2020-04-22,0.0,0.0,0.0,0.0
2020-04-23,0.0,0.0,0.0,0.0
2020-04-24,0.0,0.0,0.0,0.0
2020-04-25,0.0,0.0,0.0,0.0
2020-04-26,0.0,0.06460969834304783,0.06460969834304783,0.06460969834304783
2020-04-27,0.0,0.09639174667046119,0.09639174667046119,0.09639174667046119
2020-04-28,0.0,0.07317136252529688,0.07317136252529688,0.07317136252529688
2020-04-29,0.0,0.012268337454849162,0.012268337454849162,0.012268337454849162
2020-04-30,0.0,0.0,0.0,0.0
2020-05-01,0.0,0.0,0.0,0.0
2020-05-02,0.0,0.0,0.0,0.0
2020-05-03,0.0,0.048690496641299985,0.048690496641299985,0.048690496641299985
2020-05-04,0.0,0.08880094111902664,0.08880094111902664,0.08880094111902664
2020-05-05,0.0,0.07907584154432906,0.07907584154432906,0.07907584154432906
2020-05-06,0.0,0.027231589372457378,0.027231589372457378,0.027231589372457378
2020-05-07,0.0,0.0,0.0,0.0
2020-05-08,0.0,0.0,0.0,0.0
2020-05-09,0.0,0.0,0.0,0.0
2020-05-10,0.0,0.033518693389715505,0.033518693389715505,0.033518693389715505
2020-05-11,0.0,0.07938778916044309,0.07938778916044309,0.07938778916044309
2020-05-12,0.0,0.08193713172360546,0.08193713172360546,0.08193713172360546
2020-05-13,0.0,0.04011480332856128,0.04011480332856128,0.04011480332856128
2020-05-14,0.0,0.0,0.0,0.0
2020-05-15,0.0,0.0,0.0,0.0
2020-05-16,0.0,0.0,0.0,0.0
2020-05-17,0.0,0.019490020154472095,0.019490020154472095,0.019490020154472095
2020-05-18,0.0,0.0686654084595135,0.0686654084595135,0.0686654084595135
2020-05-19,0.0,0.0820144836165416,0.0820144836165416,0.0820144836165416
2020-05-20,0.0,0.0507406584287651,0.0507406584287651,0.0507406584287651
2020-05-21,0.0,0.0,0.0,0.0
2020-05-22,0.0,0.0,0.0,0.0
2020-05-23,0.0,0.0,0.0,0.0
