,Georgia,forecast,interval_low,interval_high
2020-05-05,29998.0,25718.837890625,25068.650390625,26735.939453125
2020-05-06,30743.0,26026.193359375,25375.228515625,27062.6875
2020-05-07,31618.0,26455.869140625,25880.09765625,27376.48828125
2020-05-08,32181.0,26996.666015625,26433.15234375,27924.3203125
2020-05-09,32588.0,27960.955078125,27479.951171875,28892.791015625
2020-05-10,33580.0,29979.470703125,29174.669921875,31176.04296875
2020-05-11,34002.0,30525.490234375,29740.72265625,31598.64453125
2020-05-12,34924.0,31236.328125,30518.73046875,32355.08203125
2020-05-13,35427.0,31639.6171875,30930.015625,32767.125
2020-05-14,35977.0,32150.359375,31505.1328125,33162.3984375
2020-05-15,36772.0,32804.65625,32177.91796875,33824.29296875
2020-05-16,37212.0,33884.69921875,33348.40234375,34930.90625
2020-05-17,37579.0,35280.28125,34484.96875,36490.06640625
2020-05-18,38283.0,35890.17578125,35138.4765625,36921.34375
2020-05-19,38855.0,36656.5546875,35958.3203125,37780.3984375
2020-05-20,39801.0,37264.73828125,36601.70703125,38365.2890625
2020-05-21,40663.0,37934.53125,37317.94921875,38927.18359375
2020-05-22,41482.0,38657.53125,38071.37109375,39651.54296875
2020-05-23,42242.0,39719.00390625,39143.2734375,40778.3828125
2020-05-24,42902.0,40218.34375,39457.703125,41412.6953125
2020-05-25,43400.0,40861.1640625,40171.90234375,41817.0859375
2020-05-26,43983.0,41655.19921875,41002.55078125,42752.3984375
2020-05-27,44638.0,42532.2109375,41941.7734375,43573.6015625
2020-05-28,45266.0,43388.28125,42821.203125,44335.39453125
2020-05-29,45881.0,44169.19140625,43647.51171875,45106.953125
2020-05-30,46331.0,45143.48046875,44539.6171875,46187.9609375
2020-05-31,47063.0,45763.89453125,44977.4453125,47011.859375
2020-06-01,47902.0,46536.875,45862.02734375,47468.97265625
2020-06-02,48207.0,47452.80078125,46784.9921875,48592.21484375
2020-06-03,48894.0,48496.70703125,47910.9453125,49552.92578125
2020-06-04,49859.0,49482.9375,48898.54296875,50456.63671875
2020-06-05,50621.0,50424.24609375,49892.125,51386.51953125
2020-06-06,51359.0,51500.89453125,50862.05078125,52631.4453125
2020-06-07,51898.0,50835.17578125,50114.73046875,52036.47265625
2020-06-08,52497.0,51687.26953125,51109.2890625,52505.9765625
2020-06-09,53249.0,52653.61328125,52054.09375,53741.75
2020-06-10,53980.0,53981.4375,53498.546875,54943.2890625
2020-06-11,54973.0,55179.03515625,54673.46875,56072.12890625
2020-06-12,55783.0,56210.26171875,55769.4921875,57082.6796875
2020-06-13,56804.0,57234.28125,56577.27734375,58339.390625
2020-06-14,57681.0,56311.36328125,55600.5859375,57529.0859375
2020-06-15,58414.0,57297.5,56765.875,58057.1953125
2020-06-16,59078.0,58383.38671875,57797.109375,59480.8125
2020-06-17,60030.0,59942.46484375,59450.6875,60881.87109375
2020-06-18,60912.0,61320.55078125,60826.078125,62204.71875
2020-06-19,62009.0,62516.67578125,62079.8046875,63376.3046875
2020-06-20,63809.0,63617.69140625,62939.765625,64780.97265625
2020-06-21,64701.0,62676.46875,61965.42578125,63927.5078125
2020-06-22,65928.0,63851.17578125,63356.1171875,64562.5
2020-06-23,67810.0,65114.07421875,64522.72265625,66244.453125
2020-06-24,69381.0,66915.3984375,66408.4375,67852.5390625
2020-06-25,71095.0,68502.0546875,68002.46875,69393.828125
2020-06-26,72995.0,69925.7734375,69483.453125,70795.265625
2020-06-27,74985.0,71192.03125,70492.6015625,72454.140625
2020-06-28,77210.0,70643.6484375,69869.921875,72005.546875
2020-06-29,79417.0,72149.5,71624.1796875,72884.4296875
2020-06-30,81291.0,73766.59375,73088.984375,75024.4765625
2020-07-01,84242.0,75716.6796875,75187.1328125,76747.921875
2020-07-02,87709.0,77507.1484375,76922.1171875,78491.0546875
2020-07-03,90493.0,79306.4609375,78777.0625,80288.265625
2020-07-04,93319.0,81030.3515625,80262.625,82525.6328125
2020-07-05,95516.0,84225.03125,83262.9453125,85866.453125
2020-07-06,97064.0,86254.1015625,85540.609375,87182.171875
2020-07-07,100470.0,88549.4921875,87615.46875,90137.625
2020-07-08,103890.0,90825.5234375,90044.3671875,92175.984375
2020-07-09,106727.0,93071.8828125,92201.609375,94352.7578125
2020-07-10,111217.0,95568.2109375,94703.5546875,96899.1796875
2020-07-11,114401.0,98186.6875,96932.90625,100202.4140625
2020-07-12,116935.0,105140.4765625,103841.2421875,107270.4453125
2020-07-13,120572.0,107784.875,106529.671875,109301.84375
2020-07-14,123963.0,111139.03125,109688.03125,113355.1171875
2020-07-15,127838.0,114308.8515625,112846.140625,116394.9453125
2020-07-16,131287.0,117770.9375,116268.3203125,119685.4375
2020-07-17,135192.0,121266.2890625,119660.6875,123333.8359375
2020-07-18,139880.0,125276.5625,123138.2734375,128179.65625
2020-07-19,,130011.3984375,127824.6640625,133261.859375
2020-07-20,,133363.8125,130580.203125,136586.71875
2020-07-21,,138578.421875,135827.171875,142273.375
2020-07-22,,142430.578125,139176.953125,146411.265625
2020-07-23,,147859.40625,144795.421875,151359.34375
2020-07-24,,152726.9375,149287.53125,156640.609375
2020-07-25,,159566.140625,155543.53125,164347.578125
