,Indiana,forecast,interval_low,interval_high
2020-03-09,3.0,531.6754150390625,275.528564453125,674.3087768554688
2020-03-10,6.0,475.1058654785156,77.24683380126953,688.3651123046875
2020-03-11,11.0,600.1262817382812,161.2272491455078,835.101318359375
2020-03-12,13.0,697.5509643554688,309.87677001953125,952.3320922851562
2020-03-13,13.0,769.5441284179688,293.6099853515625,1014.407958984375
2020-03-14,16.0,976.2848510742188,496.7055358886719,1224.219970703125
2020-03-15,20.0,315.0287170410156,39.4691047668457,528.5851440429688
2020-03-16,25.0,532.9237670898438,276.99456787109375,675.521728515625
2020-03-17,30.0,477.0301208496094,79.70791625976562,690.1547241210938
2020-03-18,38.0,601.9491577148438,163.59503173828125,836.5048217773438
2020-03-19,60.0,699.8594360351562,312.6940612792969,954.5127563476562
2020-03-20,86.0,772.22705078125,296.9464111328125,1016.9367065429688
2020-03-21,128.0,978.1301879882812,499.135009765625,1225.621337890625
2020-03-22,204.0,334.3641662597656,63.27297592163086,546.25927734375
2020-03-23,270.0,550.3519897460938,297.2201232910156,692.1401977539062
2020-03-24,368.0,499.1578369140625,109.27434539794922,709.7365112304688
2020-03-25,477.0,624.4615478515625,193.8438720703125,853.7411499023438
2020-03-26,645.0,723.2673950195312,342.3615417480469,975.6453857421875
2020-03-27,979.0,798.0038452148438,331.2853088378906,1039.7884521484375
2020-03-28,1233.0,1002.5379028320312,531.7870483398438,1244.5654296875
2020-03-29,1513.0,484.6587219238281,244.1346893310547,687.3667602539062
2020-03-30,1786.0,672.1268920898438,439.05889892578125,809.6659545898438
2020-03-31,2158.0,669.3473510742188,330.34259033203125,865.2111206054688
2020-04-01,2564.0,791.370849609375,413.0663757324219,982.3047485351562
2020-04-02,3038.0,917.33642578125,582.1920166015625,1156.1800537109375
2020-04-03,3437.0,1017.8611450195312,611.363525390625,1242.781494140625
2020-04-04,3953.0,1177.2569580078125,762.2968139648438,1390.31640625
2020-04-05,4411.0,1718.6719970703125,1592.0498046875,1837.262451171875
2020-04-06,4956.0,1763.4840087890625,1694.4990234375,1860.302978515625
2020-04-07,5510.0,2059.400146484375,1923.159423828125,2128.153564453125
2020-04-08,5943.0,2192.8623046875,2081.374267578125,2258.054443359375
2020-04-09,6351.0,2429.4130859375,2288.751220703125,2551.37353515625
2020-04-10,6907.0,2682.355224609375,2538.976318359375,2761.209228515625
2020-04-11,7435.0,2679.863037109375,2568.460205078125,2754.048095703125
2020-04-12,7928.0,4922.25341796875,4490.33642578125,5406.65478515625
2020-04-13,8359.0,4839.5048828125,4555.78271484375,5119.4931640625
2020-04-14,8527.0,5586.11767578125,4940.0888671875,6386.07177734375
2020-04-15,8960.0,5810.33447265625,5124.9521484375,6643.11328125
2020-04-16,9542.0,6147.375,5586.95361328125,6807.0673828125
2020-04-17,10154.0,6638.6484375,5913.634765625,7545.00048828125
2020-04-18,10641.0,6604.70068359375,5905.302734375,7489.75634765625
2020-04-19,11211.0,8846.2294921875,8288.890625,9523.359375
2020-04-20,11688.0,8857.6865234375,8411.8251953125,9345.1728515625
2020-04-21,12097.0,9754.42578125,8888.78515625,10810.69140625
2020-04-22,12438.0,10123.0302734375,9156.541015625,11258.1591796875
2020-04-23,13039.0,10474.13671875,9746.439453125,11372.2412109375
2020-04-24,13681.0,11066.2255859375,10102.1181640625,12264.19921875
2020-04-25,14399.0,11281.6259765625,10311.5888671875,12504.7470703125
2020-04-26,15012.0,12437.4404296875,11921.224609375,13032.93359375
2020-04-27,15961.0,12567.8134765625,12083.169921875,13077.46875
2020-04-28,16588.0,13468.96875,12652.62109375,14369.173828125
2020-04-29,17182.0,13918.4892578125,12969.7958984375,14913.41796875
2020-04-30,17835.0,14357.2421875,13673.806640625,15146.060546875
2020-05-01,18630.0,14998.6396484375,14094.0078125,16025.59765625
2020-05-02,19295.0,15320.16015625,14388.5185546875,16409.638671875
2020-05-03,19933.0,16499.873046875,16122.2177734375,16856.5078125
2020-05-04,20507.0,16755.908203125,16308.658203125,17174.361328125
2020-05-05,21033.0,17596.029296875,16982.076171875,18116.55859375
2020-05-06,21870.0,18082.1953125,17322.52734375,18695.884765625
2020-05-07,22503.0,18670.044921875,18147.169921875,19160.564453125
2020-05-08,23146.0,19348.005859375,18670.423828125,19955.85546875
2020-05-09,23732.0,19661.134765625,18942.68359375,20362.900390625
2020-05-10,24126.0,21511.1171875,21414.6328125,21682.953125
2020-05-11,24627.0,22008.421875,21738.58984375,22158.072265625
2020-05-12,25127.0,22628.705078125,22399.248046875,22940.134765625
2020-05-13,25473.0,23175.115234375,22809.234375,23550.89453125
2020-05-14,26053.0,23775.212890625,23581.732421875,24004.046875
2020-05-15,26656.0,24392.587890625,24155.9921875,24704.78515625
2020-05-16,27280.0,24910.193359375,24616.88671875,25151.369140625
2020-05-17,27778.0,26004.513671875,25556.111328125,26298.95703125
2020-05-18,28255.0,26687.666015625,26565.01953125,26880.75390625
2020-05-19,28705.0,27104.880859375,26533.755859375,27564.412109375
2020-05-20,29274.0,27677.568359375,27152.244140625,28203.1484375
2020-05-21,29936.0,28235.416015625,27760.552734375,28617.626953125
2020-05-22,30409.0,28780.103515625,28153.169921875,29260.931640625
2020-05-23,30901.0,29472.587890625,28993.2109375,29868.888671875
2020-05-24,31376.0,29571.005859375,28934.625,29937.296875
2020-05-25,31715.0,30315.09375,30047.3828125,30544.0234375
2020-05-26,32078.0,30630.650390625,29812.830078125,31159.09765625
2020-05-27,32437.0,31186.1484375,30395.287109375,31775.904296875
2020-05-28,33068.0,31752.154296875,31061.240234375,32220.798828125
2020-05-29,33558.0,32260.296875,31362.88671875,32822.0234375
2020-05-30,34211.0,32958.78515625,32217.98046875,33426.49609375
2020-05-31,34574.0,33138.80078125,32399.359375,33550.84765625
2020-06-01,34830.0,33919.15625,33548.4296875,34164.3984375
2020-06-02,35237.0,34146.90625,33206.703125,34696.09375
2020-06-03,35712.0,34689.16796875,33758.7421875,35290.01171875
2020-06-04,36096.0,35210.14453125,34400.7578125,35731.0625
2020-06-05,36578.0,35666.9765625,34635.8046875,36258.9453125
2020-06-06,36997.0,36412.609375,35545.38671875,36902.15625
2020-06-07,37397.0,36178.35546875,35470.88671875,36603.19921875
2020-06-08,37623.0,36920.3671875,36545.3984375,37159.52734375
2020-06-09,38033.0,37129.2421875,36232.9609375,37654.19921875
2020-06-10,38337.0,37637.37109375,36740.56640625,38202.5859375
2020-06-11,38748.0,38151.5390625,37376.0390625,38683.59375
2020-06-12,39146.0,38585.48046875,37610.015625,39157.25390625
2020-06-13,39543.0,39279.6328125,38467.8984375,39743.61328125
2020-06-14,39909.0,38929.578125,38321.96484375,39345.5625
2020-06-15,40430.0,39617.69140625,39274.2421875,39838.1484375
2020-06-16,40786.0,39827.16796875,39068.87890625,40295.94140625
2020-06-17,41013.0,40308.77734375,39543.234375,40804.75
2020-06-18,41438.0,40782.23828125,40114.44140625,41298.87109375
2020-06-19,41746.0,41192.51171875,40374.828125,41709.84375
2020-06-20,42061.0,41868.5234375,41211.03125,42274.5546875
2020-06-21,42423.0,41352.19140625,40929.0234375,41741.4140625
2020-06-22,42633.0,41933.296875,41685.86328125,42125.03515625
2020-06-23,42871.0,42195.08984375,41671.91015625,42585.9921875
2020-06-24,43140.0,42632.48828125,42100.0703125,43037.78515625
2020-06-25,43655.0,43111.59375,42644.23046875,43591.01953125
2020-06-26,44140.0,43524.69921875,42976.17578125,43962.19140625
2020-06-27,44575.0,44091.5625,43691.38671875,44417.265625
2020-06-28,44930.0,43610.47265625,43413.96875,43955.15234375
2020-06-29,45228.0,44089.61328125,43948.52734375,44246.29296875
2020-06-30,45594.0,44411.33203125,44199.42578125,44692.921875
2020-07-01,45952.0,44833.33203125,44610.53515625,45116.05078125
2020-07-02,46387.0,45249.08203125,45018.5390625,45673.0234375
2020-07-03,46915.0,45649.41015625,45438.33984375,45977.79296875
2020-07-04,47432.0,46196.76171875,46056.5859375,46418.0625
2020-07-05,48201.0,45788.55078125,45377.69921875,46070.44921875
2020-07-06,48524.0,46084.91796875,45937.234375,46201.99609375
2020-07-07,48626.0,46551.40234375,46186.4140625,46777.94140625
2020-07-08,49063.0,46913.87109375,46571.46875,47126.5
2020-07-09,49575.0,47342.76953125,46886.359375,47694.58984375
2020-07-10,50300.0,47787.05078125,47339.21875,48047.3515625
2020-07-11,51079.0,48137.12109375,47700.6328125,48474.82421875
2020-07-12,51612.0,48389.87890625,47613.0390625,48976.0546875
2020-07-13,52037.0,48437.875,48107.046875,48704.5546875
2020-07-14,52685.0,49096.046875,48326.65234375,49913.40625
2020-07-15,53370.0,49397.82421875,48662.71484375,50205.140625
2020-07-16,54080.0,49835.84375,49013.6640625,50413.5703125
2020-07-17,54813.0,50324.92578125,49419.625,51234.46875
2020-07-18,55654.0,50450.38671875,49597.11328125,51376.96875
2020-07-19,,51353.57421875,50078.52734375,52562.71484375
2020-07-20,,51066.09375,50481.34765625,51655.37109375
2020-07-21,,51979.15625,50670.61328125,53568.78515625
2020-07-22,,52196.63671875,50927.94921875,53793.23828125
2020-07-23,,52673.51953125,51350.359375,53903.7578125
2020-07-24,,53233.87109375,51712.875,55007.76953125
2020-07-25,,53059.29296875,51636.25390625,54786.33984375
