,North Carolina,forecast,interval_low,interval_high
2020-01-22,0.0,-0.1882447749376297,-3.0738790035247803,1.21291184425354
2020-01-23,0.0,1.1993377208709717,-1.3200112581253052,6.610649585723877
2020-01-24,0.0,0.2924378216266632,-0.4311373233795166,1.9311014413833618
2020-01-25,0.0,0.3085106313228607,-0.48159438371658325,1.2961769104003906
2020-01-26,0.0,0.7593689560890198,-0.9151374101638794,4.326647758483887
2020-01-27,0.0,-0.04051443189382553,-0.47164851427078247,0.5270856022834778
2020-01-28,0.0,33.558021545410156,-4.13460111618042,173.5480499267578
2020-01-29,0.0,0.15114161372184753,-0.20995944738388062,0.46393388509750366
2020-01-30,0.0,1.921053171157837,-0.7891165018081665,8.77044677734375
2020-01-31,0.0,0.19650021195411682,-0.23907625675201416,0.8125901222229004
2020-02-01,0.0,1.1271154880523682,-0.678960919380188,6.891411781311035
2020-02-02,0.0,1.9900176525115967,-0.3085154891014099,10.359663963317871
2020-02-03,0.0,-0.9028570055961609,-7.234339237213135,1.2018587589263916
2020-02-04,0.0,-1.3236833810806274,-4.252988815307617,1.0209100246429443
2020-02-05,0.0,0.48472529649734497,-1.1232980489730835,1.3978666067123413
2020-02-06,0.0,0.04210437089204788,-0.20247149467468262,0.3642374873161316
2020-02-07,0.0,-0.2060329020023346,-1.8924150466918945,1.018556833267212
2020-02-08,0.0,6.831635475158691,-0.2871767282485962,30.69056510925293
2020-02-09,0.0,-6.6341657638549805,-17.140905380249023,0.7694329023361206
2020-02-10,0.0,0.22075477242469788,-2.4316256046295166,1.8254380226135254
2020-02-11,0.0,-2.6472513675689697,-11.61324405670166,0.786252498626709
2020-02-12,0.0,0.04545013979077339,-1.4622198343276978,0.9297821521759033
2020-02-13,0.0,0.2376238852739334,-0.9052108526229858,1.6096162796020508
2020-02-14,0.0,0.5520433783531189,-0.3344040513038635,1.580522894859314
2020-02-15,0.0,0.23868194222450256,-2.989586353302002,2.807837963104248
2020-02-16,0.0,-0.33288851380348206,-1.3708122968673706,0.5068842768669128
2020-02-17,0.0,0.7944847345352173,0.004384279251098633,1.977384328842163
2020-02-18,0.0,-0.6921346187591553,-2.8200321197509766,0.4262600541114807
2020-02-19,0.0,0.3047733008861542,-1.0705056190490723,1.2321010828018188
2020-02-20,0.0,3.5809664726257324,-3.2089123725891113,15.268218994140625
2020-02-21,0.0,0.6348258256912231,-2.446929454803467,2.8526337146759033
2020-02-22,0.0,-0.5318911075592041,-1.5463387966156006,0.17015814781188965
2020-02-23,0.0,1.0047663450241089,-1.2442889213562012,5.433237075805664
2020-02-24,0.0,0.008448278531432152,-1.227194905281067,0.6472371816635132
2020-02-25,0.0,0.8338521718978882,-1.1647605895996094,4.089951515197754
2020-02-26,0.0,0.7647970914840698,-0.38483351469039917,1.7272366285324097
2020-02-27,0.0,-0.440694659948349,-3.0458898544311523,0.6392306089401245
