,Missouri,forecast,interval_low,interval_high
2020-03-04,0.0,17.83780438559396,7.465429306030273,24.76240348815918
2020-03-05,0.0,17.83780370439802,7.465429306030273,24.762401580810547
2020-03-06,0.0,17.83780438559396,7.465432167053223,24.762401580810547
2020-03-07,0.0,17.837804794311523,7.465432167053223,24.762401580810547
2020-03-08,1.0,17.83780438559396,7.465429306030273,24.762401580810547
2020-03-09,0.0,17.849935122898646,7.465429306030273,24.762401580810547
2020-03-10,0.0,17.867758205958776,7.465429306030273,24.762401580810547
2020-03-11,0.0,17.881042889186315,7.465429306030273,24.762401580810547
2020-03-12,0.0,17.90126214708601,7.465429306030273,24.85416603088379
2020-03-13,3.0,17.936727115086146,7.465429306030273,24.900911331176758
2020-03-14,0.0,18.009648868015834,7.465429306030273,24.91408920288086
2020-03-15,1.0,18.088869707924978,7.657893657684326,24.90251922607422
2020-03-16,3.0,18.11448907852173,7.6879096031188965,24.93998146057129
2020-03-17,6.0,18.187017577035085,7.67912483215332,25.115144729614258
2020-03-18,7.0,18.397332532065256,7.6462178230285645,25.21890640258789
2020-03-19,21.0,18.733352048056467,7.601290225982666,25.315196990966797
2020-03-20,37.0,19.352535520281112,8.130975723266602,25.85590362548828
2020-03-21,10.0,20.448009763445175,8.176675796508789,26.568452835083008
2020-03-22,33.0,21.86857863834926,8.299261093139648,28.500654220581055
2020-03-23,103.0,23.78861631665911,8.808424949645996,32.48446273803711
2020-03-24,66.0,27.512793404715403,9.911558151245117,42.61081314086914
2020-03-25,91.0,32.75701699938093,11.239907264709473,51.65427780151367
2020-03-26,195.0,38.85198334285191,15.183247566223145,63.037471771240234
2020-03-27,167.0,47.41857828412737,22.435338973999023,82.8283462524414
2020-03-28,120.0,58.729649680001394,24.641557693481445,102.24555206298828
2020-03-29,70.0,72.43284225463867,29.60519790649414,122.13501739501953
2020-03-30,355.0,87.82146181379046,47.973121643066406,132.783447265625
2020-03-31,261.0,106.59515108381,60.46969985961914,157.54957580566406
2020-04-01,253.0,129.05778176443917,75.43528747558594,186.03665161132812
2020-04-02,200.0,150.92169080461775,109.84786224365234,212.2583770751953
2020-04-03,121.0,167.81011308942522,139.77020263671875,220.02882385253906
2020-04-04,348.0,183.53795732770647,146.73890686035156,223.18092346191406
2020-04-05,96.0,205.09535435267858,152.01356506347656,249.9431610107422
2020-04-06,462.0,231.52390834263392,202.47821044921875,261.14910888671875
2020-04-07,297.0,249.3724125453404,228.04527282714844,267.37225341796875
2020-04-08,184.0,256.95365251813615,239.57717895507812,277.7952880859375
2020-04-09,243.0,257.1140332903181,236.54693603515625,284.7467041015625
2020-04-10,395.0,258.20599147251676,240.1489715576172,286.8191833496094
2020-04-11,246.0,274.3240487234933,251.16592407226562,314.33355712890625
2020-04-12,139.0,290.1289280482701,263.5595703125,306.5475769042969
2020-04-13,180.0,306.4981471470424,284.47943115234375,335.7350769042969
2020-04-14,166.0,309.6042785644531,272.3833312988281,345.03851318359375
2020-04-15,125.0,303.4217725481306,252.31361389160156,341.604248046875
2020-04-16,303.0,296.8479221888951,242.63706970214844,360.1321105957031
2020-04-17,212.0,287.7947344098772,234.756591796875,376.301025390625
2020-04-18,193.0,266.8409750802176,207.65982055664062,370.9266357421875
2020-04-19,168.0,241.64222499302454,197.08401489257812,337.3077087402344
2020-04-20,162.0,221.94129507882255,185.9065399169922,299.66839599609375
2020-04-21,199.0,213.16310119628906,187.29074096679688,269.9360656738281
2020-04-22,191.0,213.59654235839844,195.4490203857422,235.61380004882812
2020-04-23,267.0,220.12591770717077,195.47503662109375,245.16197204589844
2020-04-24,243.0,221.24549647739954,197.47467041015625,246.1371612548828
2020-04-25,165.0,218.89420645577567,201.74497985839844,251.40101623535156
2020-04-26,167.0,215.367680140904,192.6620635986328,250.51560974121094
2020-04-27,169.0,213.9259316580636,198.0994110107422,241.71563720703125
2020-04-28,147.0,218.0775887625558,201.427978515625,239.5016326904297
2020-04-29,170.0,223.64939444405692,205.12210083007812,239.86424255371094
2020-04-30,195.0,226.71951293945312,205.7821044921875,257.97308349609375
2020-05-01,234.0,223.22565351213728,194.10430908203125,266.3453063964844
2020-05-02,259.0,213.74207850864954,188.55831909179688,264.47918701171875
2020-05-03,263.0,205.17088753836495,176.03005981445312,257.0061340332031
2020-05-04,286.0,200.92651585170202,173.18470764160156,245.62042236328125
2020-05-05,197.0,202.97459411621094,181.4441680908203,236.2168426513672
2020-05-06,252.0,212.04723903111048,197.6474151611328,251.08180236816406
2020-05-07,236.0,226.82615879603796,212.87794494628906,264.8525695800781
2020-05-08,146.0,244.93916756766183,226.2133026123047,271.99542236328125
2020-05-09,159.0,260.1200953892299,247.26686096191406,274.9189453125
2020-05-10,117.0,267.48857552664623,247.2806396484375,298.7151184082031
2020-05-11,107.0,266.42879377092635,225.17520141601562,306.49700927734375
2020-05-12,117.0,256.01409912109375,197.10704040527344,310.2626037597656
2020-05-13,191.0,240.7681841169085,181.7435760498047,316.5224304199219
2020-05-14,164.0,221.44457789829798,165.5663299560547,314.6516418457031
2020-05-15,189.0,198.92810276576452,153.88043212890625,287.6441650390625
2020-05-16,176.0,179.6175776890346,146.44259643554688,260.63641357421875
2020-05-17,123.0,165.76522609165735,140.0251007080078,226.77529907226562
2020-05-18,148.0,159.624516078404,144.787353515625,194.88531494140625
2020-05-19,132.0,161.4508296421596,150.7589111328125,176.20822143554688
2020-05-20,176.0,168.13311549595423,156.18763732910156,178.40557861328125
2020-05-21,147.0,173.90394156319755,161.68504333496094,184.2313232421875
2020-05-22,211.0,176.4595903669085,162.24154663085938,195.9676513671875
