,Oklahoma,forecast,interval_low,interval_high
2020-04-11,74.0,59.30133971897151,59.30133971897151,59.30133971897151
2020-04-12,102.0,120.65247843396202,120.65247843396202,120.65247843396202
2020-04-13,99.0,124.01995219216604,124.01995219216604,124.01995219216604
2020-04-14,115.0,111.21275740251451,111.21275740251451,111.21275740251451
2020-04-15,79.0,95.88123545227731,95.88123545227731,95.88123545227731
2020-04-16,94.0,154.57699110959533,154.57699110959533,154.57699110959533
2020-04-17,108.0,135.7652369560355,135.7652369560355,135.7652369560355
2020-04-18,0.0,0.0,0.0,0.0
2020-04-19,102.0,159.32140378996564,159.32140378996564,159.32140378996564
2020-04-20,113.0,146.09391203048312,146.09391203048312,146.09391203048312
2020-04-21,127.0,105.98742569213894,105.98742569213894,105.98742569213894
2020-04-22,87.0,77.92560319476952,77.92560319476952,77.92560319476952
