,Grand Princess,forecast,interval_low,interval_high
2020-04-28,103.0,103.6178894089484,,
2020-04-29,103.0,103.6178894089484,,
2020-04-30,103.0,103.6178894089484,,
2020-05-01,103.0,103.6178894089484,,
2020-05-02,103.0,103.6178894089484,,
2020-05-03,103.0,103.6178894089484,,
2020-05-04,103.0,103.6178894089484,,
2020-05-05,103.0,103.6178894089484,,
2020-05-06,103.0,103.6178894089484,,
2020-05-07,103.0,103.6178894089484,,
2020-05-08,103.0,103.6178894089484,,
2020-05-09,103.0,103.6178894089484,,
2020-05-10,103.0,103.6178894089484,,
2020-05-11,103.0,103.6178894089484,,
2020-05-12,103.0,103.6178894089484,,
2020-05-13,103.0,103.6178894089484,,
2020-05-14,103.0,103.6178894089484,,
2020-05-15,103.0,103.6178894089484,,
2020-05-16,103.0,103.6178894089484,,
2020-05-17,103.0,103.6178894089484,,
2020-05-18,103.0,103.6178894089484,,
2020-05-19,103.0,103.6178894089484,,
2020-05-20,103.0,103.6178894089484,,
2020-05-21,103.0,103.6178894089484,,
2020-05-22,103.0,103.6178894089484,,
2020-05-23,103.0,103.6178894089484,,
2020-05-24,103.0,103.6178894089484,,
2020-05-25,103.0,103.6178894089484,,
2020-05-26,103.0,103.6178894089484,,
2020-05-27,103.0,103.6178894089484,,
2020-05-28,103.0,103.6178894089484,,
2020-05-29,103.0,103.6178894089484,,
2020-05-30,103.0,103.6178894089484,,
2020-05-31,103.0,103.6178894089484,,
2020-06-01,103.0,103.6178894089484,,
2020-06-02,103.0,103.6178894089484,,
2020-06-03,103.0,103.6178894089484,,
2020-06-04,103.0,103.6178894089484,,
2020-06-05,103.0,103.6178894089484,,
2020-06-06,103.0,103.6178894089484,,
2020-06-07,103.0,103.6178894089484,,
2020-06-08,103.0,103.6178894089484,,
2020-06-09,103.0,103.6178894089484,,
2020-06-10,103.0,103.6178894089484,,
2020-06-11,103.0,103.6178894089484,,
2020-06-12,103.0,103.6178894089484,,
2020-06-13,103.0,103.6178894089484,,
2020-06-14,103.0,103.6178894089484,,
2020-06-15,103.0,103.6178894089484,,
2020-06-16,103.0,103.6178894089484,,
2020-06-17,103.0,103.6178894089484,,
2020-06-18,103.0,103.6178894089484,,
2020-06-19,103.0,103.6178894089484,,
2020-06-20,103.0,103.6178894089484,,
2020-06-21,103.0,103.6178894089484,,
2020-06-22,103.0,103.6178894089484,,
2020-06-23,103.0,103.6178894089484,,
2020-06-24,103.0,103.6178894089484,,
2020-06-25,103.0,103.6178894089484,,
2020-06-26,103.0,103.6178894089484,,
2020-06-27,103.0,103.6178894089484,,
2020-06-28,103.0,103.6178894089484,,
2020-06-29,103.0,103.6178894089484,,
2020-06-30,103.0,103.6178894089484,,
2020-07-01,103.0,103.6178894089484,,
2020-07-02,103.0,103.6178894089484,,
2020-07-03,103.0,103.6178894089484,,
2020-07-04,103.0,103.6178894089484,,
2020-07-05,103.0,103.6178894089484,,
2020-07-06,103.0,103.6178894089484,,
2020-07-07,103.0,103.6178894089484,,
2020-07-08,103.0,103.6178894089484,,
2020-07-09,103.0,103.6178894089484,,
2020-07-10,103.0,103.6178894089484,,
2020-07-11,103.0,103.6178894089484,,
2020-07-12,103.0,103.6178894089484,,
2020-07-13,103.0,103.6178894089484,,
2020-07-14,103.0,103.6178894089484,,
2020-07-15,103.0,103.6178894089484,,
2020-07-16,103.0,103.6178894089484,,
2020-07-17,103.0,103.6178894089484,,
2020-07-18,103.0,103.6178894089484,,
2020-07-19,,103.6178894089484,92.22640183555121,115.00937698234559
2020-07-20,,104.2301131501977,88.19380624059497,120.26642005980042
2020-07-21,,104.83683218070358,85.28485921017652,124.38880515123064
2020-07-22,,105.439830120812,82.94836178414188,127.93129845748213
2020-07-23,,106.03832770516023,80.98608616981798,131.09056924050248
2020-07-24,,106.61642610111915,79.39133582660972,133.84151637562857
2020-07-25,,107.19500462125484,77.95487752139891,136.43513172111076
