,Connecticut,forecast,interval_low,interval_high
2020-03-05,0.0,3.5373523235321045,1.858858346939087,4.806044578552246
2020-03-06,0.0,4.235109806060791,2.121415138244629,5.6338210105896
2020-03-07,0.0,4.613422393798828,3.185516834259033,6.110410213470459
2020-03-08,0.0,6.065906524658203,4.3202056884765625,7.1026930809021
2020-03-09,0.0,2.3587565422058105,0.07851670682430267,3.9011192321777344
2020-03-10,0.0,2.7565975189208984,0.5704964399337769,4.444888591766357
2020-03-11,0.0,3.2219314575195312,1.231270670890808,4.832844257354736
2020-03-12,0.0,3.5373523235321045,1.858858346939087,4.806044578552246
2020-03-13,0.0,4.235109806060791,2.121415138244629,5.6338210105896
2020-03-14,0.0,4.613422393798828,3.185516834259033,6.110410213470459
2020-03-15,0.0,6.065906524658203,4.3202056884765625,7.1026930809021
2020-03-16,0.0,2.3587565422058105,0.07851670682430267,3.9011192321777344
2020-03-17,0.0,2.7565975189208984,0.5704964399337769,4.444888591766357
2020-03-18,1.0,3.2219314575195312,1.231270670890808,4.832844257354736
2020-03-19,2.0,3.5373523235321045,1.858858346939087,4.806044578552246
2020-03-20,1.0,4.235109806060791,2.121415138244629,5.6338210105896
2020-03-21,0.0,4.613422393798828,3.185516834259033,6.110410213470459
2020-03-22,4.0,6.065906524658203,4.3202056884765625,7.1026930809021
2020-03-23,2.0,2.4220659732818604,0.11799734830856323,3.990295171737671
2020-03-24,2.0,2.848112106323242,0.6861816048622131,4.531929969787598
2020-03-25,7.0,3.3138039112091064,1.2842251062393188,4.9625678062438965
2020-03-26,2.0,3.609222412109375,1.9447438716888428,4.871964931488037
2020-03-27,6.0,4.331681728363037,2.213101387023926,5.772010326385498
2020-03-28,6.0,4.719849109649658,3.2970571517944336,6.212369441986084
2020-03-29,1.0,6.134916305541992,4.436931610107422,7.186507225036621
2020-03-30,2.0,4.220202445983887,1.7671887874603271,6.134037494659424
2020-03-31,33.0,4.826393127441406,2.7759666442871094,6.620665073394775
2020-04-01,16.0,5.245051860809326,3.0394253730773926,7.1891398429870605
2020-04-02,27.0,5.380362033843994,3.88330340385437,6.486061096191406
2020-04-03,19.0,6.252447605133057,4.191765785217285,8.059226989746094
2020-04-04,34.0,6.579290866851807,5.191391944885254,8.17009162902832
2020-04-05,24.0,7.806961536407471,6.4799418449401855,8.930630683898926
2020-04-06,17.0,9.225310325622559,6.238171100616455,12.39211654663086
2020-04-07,71.0,10.535008430480957,9.095805168151855,12.504405975341797
2020-04-08,49.0,10.834410667419434,7.914238929748535,13.776482582092285
2020-04-09,54.0,10.567757606506348,9.727468490600586,11.126646995544434
2020-04-10,68.0,12.03735637664795,10.365327835083008,15.088401794433594
2020-04-11,46.0,12.209918975830078,11.022860527038574,14.11194896697998
2020-04-12,60.0,12.766918182373047,11.177290916442871,14.103973388671875
2020-04-13,48.0,30.199716567993164,26.640899658203125,35.876922607421875
2020-04-14,69.0,32.58205032348633,30.742265701293945,35.76262283325195
2020-04-15,197.0,32.37203598022461,28.909265518188477,37.09245681762695
2020-04-16,103.0,30.91640281677246,30.04722785949707,31.5316162109375
2020-04-17,65.0,32.92776107788086,28.539949417114258,38.4360466003418
2020-04-18,50.0,31.91535758972168,29.675212860107422,35.13019561767578
2020-04-19,41.0,31.62196922302246,27.686426162719727,33.7103271484375
2020-04-20,204.0,62.79877853393555,57.977027893066406,70.81348419189453
2020-04-21,92.0,68.50042724609375,65.44638061523438,71.5008316040039
2020-04-22,121.0,67.95263671875,60.382408142089844,77.0751953125
2020-04-23,95.0,63.805660247802734,61.586570739746094,65.61892700195312
2020-04-24,128.0,68.12103271484375,59.66408157348633,78.44102478027344
2020-04-25,98.0,65.5117416381836,62.24152374267578,69.96068572998047
2020-04-26,59.0,61.939815521240234,51.29207229614258,68.77951049804688
2020-04-27,88.0,87.11669921875,81.93476867675781,95.21736145019531
2020-04-28,75.0,91.53270721435547,88.84648895263672,95.79049682617188
2020-04-29,82.0,90.61873626708984,86.6861572265625,97.35177612304688
2020-04-30,88.0,87.2357177734375,84.4305648803711,89.17321014404297
2020-05-01,82.0,88.787353515625,79.9549789428711,98.01782989501953
2020-05-02,97.0,83.98809051513672,78.05789947509766,90.14630126953125
2020-05-03,0.0,82.57296752929688,75.62561798095703,86.19560241699219
2020-05-04,120.0,84.7645492553711,82.43994140625,88.44562530517578
2020-05-05,77.0,85.78223419189453,77.85269927978516,91.81000518798828
2020-05-06,85.0,84.78972625732422,81.88131713867188,88.24592590332031
2020-05-07,79.0,80.8741455078125,77.28142547607422,84.3243637084961
2020-05-08,77.0,78.97777557373047,73.97563171386719,84.4080581665039
2020-05-09,58.0,74.4389877319336,70.95581817626953,79.86505889892578
2020-05-10,35.0,75.3580551147461,68.6565933227539,78.84855651855469
2020-05-11,41.0,72.04633331298828,69.00675964355469,77.63672637939453
2020-05-12,33.0,74.28162384033203,69.22821044921875,79.41224670410156
2020-05-13,84.0,73.3854751586914,70.78532409667969,78.16969299316406
2020-05-14,94.0,70.02848052978516,68.61309051513672,72.3834228515625
2020-05-15,66.0,70.0999755859375,66.58538818359375,76.65723419189453
2020-05-16,54.0,66.40604400634766,62.687042236328125,71.57845306396484
2020-05-17,69.0,66.41597747802734,64.37691497802734,69.4896469116211
2020-05-18,42.0,52.513458251953125,49.82236862182617,56.412818908691406
2020-05-19,22.0,53.809505462646484,48.57490921020508,58.69953155517578
2020-05-20,57.0,53.10942459106445,50.989845275878906,57.20106506347656
2020-05-21,54.0,50.063297271728516,47.9261589050293,52.006649017333984
2020-05-22,54.0,50.20609664916992,45.97382354736328,55.16908264160156
2020-05-23,38.0,47.78529357910156,45.51750183105469,51.78356170654297
2020-05-24,18.0,48.30488204956055,44.78264617919922,50.84761047363281
2020-05-25,49.0,54.69535446166992,52.875511169433594,57.86579513549805
2020-05-26,27.0,54.928157806396484,48.3510627746582,60.4613151550293
2020-05-27,34.0,54.1131706237793,51.789306640625,56.90281677246094
2020-05-28,23.0,51.39051818847656,48.493385314941406,53.88360595703125
2020-05-29,42.0,50.385494232177734,46.03023910522461,54.12908172607422
2020-05-30,44.0,47.55965805053711,45.21122741699219,51.79949951171875
2020-05-31,32.0,49.2308235168457,43.404441833496094,52.884559631347656
2020-06-01,26.0,36.958438873291016,34.586029052734375,40.75405502319336
2020-06-02,2.0,37.591983795166016,33.247432708740234,42.0350341796875
2020-06-03,17.0,37.10892105102539,35.36843490600586,40.04608154296875
2020-06-04,18.0,35.469722747802734,33.855491638183594,37.059288024902344
2020-06-05,31.0,35.57163619995117,32.84811782836914,39.192352294921875
2020-06-06,17.0,33.7979736328125,31.969295501708984,37.36787033081055
2020-06-07,16.0,35.2588005065918,32.36937713623047,36.86659240722656
2020-06-08,13.0,27.11309814453125,25.322282791137695,30.16572380065918
2020-06-09,13.0,27.125959396362305,23.10407257080078,31.21237564086914
2020-06-10,23.0,26.847745895385742,25.294580459594727,28.845739364624023
2020-06-11,26.0,26.07861328125,24.586090087890625,27.51483154296875
2020-06-12,13.0,25.9468994140625,23.848590850830078,28.376853942871094
2020-06-13,27.0,24.50023078918457,22.826248168945312,27.70122718811035
2020-06-14,15.0,26.640466690063477,23.611373901367188,28.566551208496094
2020-06-15,3.0,18.205671310424805,15.677811622619629,21.22064781188965
2020-06-16,6.0,18.89401626586914,16.048480987548828,21.9597110748291
2020-06-17,9.0,18.892427444458008,17.05634307861328,21.470333099365234
2020-06-18,7.0,18.215654373168945,16.93534278869629,19.056066513061523
2020-06-19,12.0,18.932632446289062,16.761003494262695,21.733753204345703
2020-06-20,13.0,18.352296829223633,16.780794143676758,20.845502853393555
2020-06-21,9.0,19.626413345336914,18.05756187438965,20.912824630737305
2020-06-22,3.0,14.96416187286377,12.822656631469727,17.1593074798584
2020-06-23,14.0,15.0877046585083,11.717599868774414,18.13045883178711
2020-06-24,10.0,15.13249683380127,13.904777526855469,16.939743041992188
2020-06-25,11.0,14.757363319396973,12.992571830749512,15.699653625488281
2020-06-26,9.0,15.0122709274292,12.600218772888184,16.892229080200195
2020-06-27,4.0,14.488802909851074,12.738480567932129,16.82772445678711
2020-06-28,5.0,16.358163833618164,13.579407691955566,18.0764102935791
2020-06-29,4.0,10.515854835510254,8.040750503540039,13.064066886901855
2020-06-30,2.0,11.153868675231934,8.82476806640625,13.551200866699219
2020-07-01,2.0,11.37176513671875,9.391275405883789,13.59872817993164
2020-07-02,2.0,11.21255111694336,9.926762580871582,11.915456771850586
2020-07-03,9.0,12.035382270812988,10.102083206176758,14.311857223510742
2020-07-04,0.0,11.908061981201172,10.48150634765625,13.964619636535645
2020-07-05,0.0,13.216846466064453,11.95783805847168,14.354527473449707
2020-07-06,3.0,7.016833782196045,4.782167911529541,8.796887397766113
2020-07-07,0.0,7.278923511505127,4.604982376098633,9.504586219787598
2020-07-08,5.0,7.576204299926758,5.903162002563477,9.233431816101074
2020-07-09,5.0,7.6407623291015625,5.910517692565918,8.758027076721191
2020-07-10,0.0,8.159045219421387,5.92374324798584,9.705462455749512
2020-07-11,0.0,8.18646240234375,6.606036186218262,10.010953903198242
2020-07-12,0.0,9.851906776428223,7.658868789672852,11.027323722839355
2020-07-13,23.0,4.5014448165893555,2.1532843112945557,6.22865104675293
2020-07-14,1.0,4.9460883140563965,2.6455016136169434,6.842716693878174
2020-07-15,8.0,5.3444390296936035,3.3411333560943604,7.115551471710205
2020-07-16,9.0,5.475747585296631,3.8272037506103516,6.6610426902771
2020-07-17,7.0,6.191087245941162,3.999661684036255,7.803997039794922
2020-07-18,0.0,6.464374542236328,4.988257884979248,8.076349258422852
2020-07-19,0.0,7.862485408782959,6.100897789001465,8.94929027557373
2020-07-20,,6.615268707275391,4.078474998474121,9.037969589233398
2020-07-21,,7.362398624420166,5.443497657775879,9.322495460510254
2020-07-22,,7.703249454498291,5.463023662567139,9.884899139404297
2020-07-23,,7.793595790863037,6.570074558258057,8.608743667602539
2020-07-24,,8.78307819366455,7.017665386199951,10.94007682800293
2020-07-25,,8.916512489318848,7.611275672912598,10.736328125
2020-07-26,,10.105303764343262,9.278092384338379,11.20997428894043
