,Virgin Islands,forecast,interval_low,interval_high
2020-04-15,0.0,2.863715887069702,2.096317768096924,3.3860056400299072
2020-04-16,0.0,3.334059476852417,2.7352404594421387,3.939389705657959
2020-04-17,0.0,2.643282175064087,1.4314708709716797,4.510918140411377
2020-04-18,2.0,4.152865409851074,3.6090593338012695,5.226559162139893
2020-04-19,0.0,0.8750035762786865,0.6787102222442627,1.0528181791305542
2020-04-20,0.0,0.6168749928474426,0.29259490966796875,1.2073646783828735
2020-04-21,0.0,1.1200706958770752,0.7792720794677734,1.393678903579712
2020-04-22,1.0,0.4386705160140991,0.07263371348381042,0.7855907678604126
2020-04-23,0.0,0.9878314137458801,0.7933810353279114,1.1947461366653442
2020-04-24,0.0,0.5010206699371338,0.0,1.6257317066192627
2020-04-25,1.0,1.1165589094161987,0.8808100819587708,1.4694854021072388
2020-04-26,2.0,0.42125964164733887,0.34044045209884644,0.5662633180618286
2020-04-27,0.0,0.4713071286678314,0.41781291365623474,0.5723965167999268
2020-04-28,0.0,0.40948572754859924,0.28048428893089294,0.49658751487731934
2020-04-29,0.0,0.6254387497901917,0.4536944627761841,0.8099222183227539
2020-04-30,9.0,0.6594144701957703,0.6215830445289612,0.6842555999755859
2020-05-01,0.0,0.8410909175872803,0.5645819306373596,1.0597270727157593
2020-05-02,0.0,0.8290603756904602,0.7622296214103699,0.8803601861000061
2020-05-03,0.0,0.45323026180267334,0.3526640236377716,0.6086692810058594
2020-05-04,0.0,0.5842378735542297,0.48895910382270813,0.7459901571273804
2020-05-05,0.0,0.4447462856769562,0.29278847575187683,0.5408770442008972
2020-05-06,0.0,0.8348349928855896,0.6200873255729675,1.0187255144119263
2020-05-07,0.0,0.8325824737548828,0.7695220708847046,0.8868432641029358
2020-05-08,2.0,0.8110091090202332,0.49426090717315674,1.1122628450393677
2020-05-09,0.0,1.0955897569656372,1.0217901468276978,1.151535987854004
2020-05-10,1.0,1.1593643426895142,0.7571607828140259,1.4120124578475952
2020-05-11,0.0,0.35783013701438904,0.0,1.1165786981582642
2020-05-12,0.0,0.746673047542572,0.0,2.2716357707977295
2020-05-13,0.0,0.0,0.0,0.32714390754699707
2020-05-14,0.0,0.0,0.0,0.7961533069610596
2020-05-15,0.0,0.0,0.0,1.8168699741363525
2020-05-16,0.0,0.0,0.0,-0.30209383368492126
2020-05-17,0.0,0.4268213212490082,0.33424800634384155,0.5825314521789551
2020-05-18,0.0,0.414144366979599,0.3057517111301422,0.6002664566040039
2020-05-19,0.0,0.49304914474487305,0.3306350111961365,0.5820035338401794
2020-05-20,0.0,0.4103987216949463,0.21268543601036072,0.6269482970237732
2020-05-21,0.0,0.6287510991096497,0.5620757937431335,0.6689696907997131
2020-05-22,0.0,0.5324458479881287,0.25114700198173523,0.9948979616165161
2020-05-23,0.0,0.7235498428344727,0.6761495471000671,0.74761563539505
2020-05-24,0.0,0.092923104763031,0.04640384763479233,0.17914827167987823
2020-05-25,0.0,0.16455566883087158,0.0,0.3059435784816742
2020-05-26,0.0,0.029150238260626793,0.0,0.0893624946475029
2020-05-27,0.0,0.15843041241168976,0.06466177850961685,0.221418097615242
2020-05-28,0.0,0.18381758034229279,0.07646851241588593,0.26488906145095825
2020-05-29,0.0,0.42247843742370605,0.286124050617218,0.5764219164848328
2020-05-30,0.0,0.1455334573984146,0.0,0.2427811473608017
2020-05-31,0.0,0.092923104763031,0.04640384763479233,0.17914827167987823
2020-06-01,1.0,0.16455566883087158,0.0,0.3059435784816742
2020-06-02,0.0,0.029150238260626793,0.0,0.0893624946475029
2020-06-03,0.0,0.15843041241168976,0.06466177850961685,0.221418097615242
2020-06-04,1.0,0.18381758034229279,0.07646851241588593,0.26488906145095825
2020-06-05,0.0,0.42247843742370605,0.286124050617218,0.5764219164848328
2020-06-06,0.0,0.1455334573984146,0.0,0.2427811473608017
2020-06-07,0.0,0.20050841569900513,0.13199599087238312,0.3106707036495209
2020-06-08,0.0,0.31491541862487793,0.23865699768066406,0.3832744061946869
2020-06-09,0.0,0.13286608457565308,0.09913408756256104,0.19413991272449493
2020-06-10,1.0,0.4319136440753937,0.3727726340293884,0.5288799405097961
2020-06-11,0.0,0.4121834337711334,0.359524130821228,0.4503365159034729
2020-06-12,0.0,0.6223507523536682,0.4344095289707184,0.7849240899085999
2020-06-13,0.0,0.47339877486228943,0.29546523094177246,0.5863307118415833
2020-06-14,0.0,0.25083014369010925,0.16604706645011902,0.3850664794445038
2020-06-15,0.0,0.2076677531003952,0.1575239896774292,0.26571691036224365
2020-06-16,0.0,0.2639084756374359,0.19681723415851593,0.3612220585346222
2020-06-17,1.0,0.09582898765802383,0.0,0.2984562814235687
2020-06-18,0.0,0.28866326808929443,0.2617737650871277,0.3064322769641876
2020-06-19,0.0,0.5273342728614807,0.35695913434028625,0.7293189764022827
2020-06-20,0.0,0.19731909036636353,0.09185470640659332,0.365142285823822
2020-06-21,3.0,0.1842566281557083,0.13109950721263885,0.2844279408454895
2020-06-22,0.0,0.24564723670482635,0.11690989881753922,0.35112303495407104
2020-06-23,0.0,0.11212212592363358,0.03895179554820061,0.20104865729808807
2020-06-24,0.0,0.3069467842578888,0.2201705425977707,0.3966117799282074
2020-06-25,4.0,0.2979448139667511,0.21803615987300873,0.35614702105522156
2020-06-26,1.0,0.6792967319488525,0.5235214829444885,0.8874395489692688
2020-06-27,0.0,0.3023395538330078,0.1343100368976593,0.42991194128990173
