,Maine,forecast,interval_low,interval_high
2020-01-23,0.0,0.006507444195449352,0.0010498464107513428,0.018291860818862915
2020-01-24,0.0,0.0006249964353628457,-0.00017964839935302734,0.002142995595932007
2020-01-25,0.0,-0.0015523970359936357,-0.003946185111999512,0.00020143389701843262
2020-01-26,0.0,0.00512267928570509,0.0001411736011505127,0.02168712019920349
2020-01-27,0.0,0.013999372720718384,-9.906291961669922e-05,0.06924527883529663
2020-01-28,0.0,-0.005901217460632324,-0.023668348789215088,-0.0007218718528747559
2020-01-29,0.0,0.005185657646507025,-0.001507103443145752,0.027460724115371704
2020-01-30,0.0,-0.016513776034116745,-0.0758172869682312,0.029230594635009766
2020-01-31,0.0,0.00018824338621925563,-0.0015964508056640625,0.0010268986225128174
2020-02-01,0.0,-6.991028931224719e-05,-0.0005419254302978516,0.0007633864879608154
2020-02-02,0.0,0.0252094566822052,3.185868263244629e-05,0.12492293119430542
2020-02-03,0.0,0.0013893544673919678,-0.001352548599243164,0.009036540985107422
2020-02-04,0.0,-0.00478292116895318,-0.030712127685546875,0.006839156150817871
2020-02-05,0.0,0.0007018446922302246,-0.0004912018775939941,0.0035025179386138916
2020-02-06,0.0,-0.04761115461587906,-0.22323745489120483,0.0006202459335327148
2020-02-07,0.0,-4.187822196399793e-05,-0.0016144514083862305,0.001220017671585083
2020-02-08,0.0,0.0005002975231036544,-0.0010871291160583496,0.0015016496181488037
2020-02-09,0.0,-0.0040808855555951595,-0.021428585052490234,0.0005367398262023926
2020-02-10,0.0,-0.013039636425673962,-0.060163795948028564,0.0002231597900390625
2020-02-11,0.0,0.0044251978397369385,-0.0021272897720336914,0.022323518991470337
2020-02-12,0.0,-0.003026032354682684,-0.013063609600067139,0.0014194846153259277
2020-02-13,0.0,-0.0004599750100169331,-0.0031307339668273926,0.0014926791191101074
2020-02-14,0.0,0.0005907356971874833,-0.0015143752098083496,0.002130270004272461
2020-02-15,0.0,0.00041203497676178813,-0.00015145540237426758,0.001131683588027954
2020-02-16,0.0,0.006370037794113159,-0.017817676067352295,0.056797415018081665
2020-02-17,0.0,-0.004835027270019054,-0.03373080492019653,0.004259258508682251
2020-02-18,0.0,0.002460259245708585,-0.0013058185577392578,0.00784534215927124
2020-02-19,0.0,0.005079072900116444,-0.0010320544242858887,0.019620835781097412
2020-02-20,0.0,-0.0048677148297429085,-0.00920259952545166,0.0004183948040008545
2020-02-21,0.0,-0.0011326909298077226,-0.0030083656311035156,0.0006088614463806152
2020-02-22,0.0,0.012158632278442383,-0.00042122602462768555,0.05907663702964783
2020-02-23,0.0,0.019227439537644386,-0.0007602572441101074,0.05681297183036804
2020-02-24,0.0,-0.0011394262546673417,-0.005133152008056641,7.110834121704102e-05
2020-02-25,0.0,-0.0062487004324793816,-0.026890575885772705,-0.00013893842697143555
2020-02-26,0.0,0.000650513160508126,0.00023874640464782715,0.0011395812034606934
2020-02-27,0.0,0.06826664507389069,0.0015178024768829346,0.21211886405944824
2020-02-28,0.0,0.00036833883496001363,-0.001136183738708496,0.002302318811416626
2020-02-29,0.0,-0.1099725142121315,-0.5488901138305664,0.00036832690238952637
2020-03-01,0.0,-0.0034783841110765934,-0.010694444179534912,-0.0008827447891235352
2020-03-02,0.0,-0.00012043118476867676,-0.001202404499053955,0.0016512572765350342
2020-03-03,0.0,0.006483185105025768,0.001134634017944336,0.021840900182724
2020-03-04,0.0,-0.0027171731926500797,-0.008164465427398682,-0.000571131706237793
2020-03-05,0.0,-0.000454634428024292,-0.004747867584228516,0.0019803643226623535
2020-03-06,0.0,-0.0015583873027935624,-0.01403278112411499,0.0027825534343719482
2020-03-07,0.0,0.014614981599152088,-0.004316568374633789,0.0712575912475586
2020-03-08,0.0,-0.000654798757750541,-0.003522932529449463,0.00098419189453125
2020-03-09,0.0,0.009652185253798962,-0.057689785957336426,0.096861332654953
2020-03-10,0.0,-0.002065253211185336,-0.008308053016662598,0.00011107325553894043
2020-03-11,0.0,0.0020248591899871826,-0.002215266227722168,0.008088231086730957
2020-03-12,0.0,0.0011648416984826326,-0.000933527946472168,0.0038479864597320557
2020-03-13,0.0,-0.0038349092938005924,-0.006765425205230713,0.001128464937210083
2020-03-14,0.0,0.006103521678596735,0.002712637186050415,0.009940087795257568
2020-03-15,0.0,-0.00424990663304925,-0.01283252239227295,-0.0006125569343566895
2020-03-16,0.0,-0.033732980489730835,-0.16050797700881958,0.00039061903953552246
2020-03-17,0.0,-0.0015362619888037443,-0.00394362211227417,0.0006894469261169434
2020-03-18,0.0,0.0037665008567273617,0.00020176172256469727,0.010295599699020386
2020-03-19,0.0,0.001237547374330461,-0.0015859603881835938,0.004343003034591675
2020-03-20,0.0,-0.0006299555534496903,-0.0025510787963867188,0.0014444291591644287
2020-03-21,0.0,-0.0009930789237841964,-0.0019760727882385254,2.0235776901245117e-05
2020-03-22,0.0,0.03865412622690201,-0.004488825798034668,0.196467787027359
2020-03-23,0.0,0.002006709575653076,0.00010690093040466309,0.00556182861328125
2020-03-24,0.0,0.00025427938089706004,-0.0003502964973449707,0.0017871856689453125
2020-03-25,0.0,0.0007858872413635254,-0.00038105249404907227,0.0027677714824676514
2020-03-26,0.0,0.615480899810791,-0.00016683340072631836,1.1352968215942383
2020-03-27,1.0,0.9970834851264954,0.9952467679977417,0.999329686164856
2020-03-28,0.0,0.19669905304908752,0.0018808841705322266,0.9722635746002197
2020-03-29,2.0,0.8632108569145203,-0.02156144380569458,1.9987529516220093
2020-03-30,0.0,0.338622123003006,0.00016805529594421387,1.1921730041503906
2020-03-31,2.0,0.916074275970459,-0.2599186301231384,1.998895287513733
2020-04-01,0.0,0.002927148249000311,0.0022216737270355225,0.004150986671447754
2020-04-02,2.0,1.8057429790496826,1.4144920110702515,1.999994158744812
2020-04-03,2.0,1.996490478515625,1.9949572086334229,1.9981697797775269
2020-04-04,1.0,1.036131739616394,0.9989820718765259,1.1761319637298584
2020-04-05,0.0,0.002392721129581332,-0.000993967056274414,0.004211127758026123
2020-04-06,0.0,0.0008027553558349609,-4.464387893676758e-05,0.001613318920135498
2020-04-07,2.0,1.9956289529800415,1.9926669597625732,1.9968054294586182
2020-04-08,2.0,1.999638557434082,1.9971563816070557,2.001551389694214
2020-04-09,2.0,1.9150230884552002,1.5767327547073364,2.0003104209899902
2020-04-10,1.0,1.006735920906067,1.0027942657470703,1.0127736330032349
2020-04-11,2.0,1.782060980796814,0.9406710863113403,1.9951016902923584
2020-04-12,0.0,0.12940248847007751,-0.001900792121887207,0.6375169157981873
2020-04-13,0.0,0.00048636196879670024,-7.331371307373047e-05,0.0008749961853027344
2020-04-14,1.0,1.3002135753631592,1.0026254653930664,2.4852294921875
2020-04-15,4.0,3.9932548999786377,3.990938901901245,3.994873523712158
2020-04-16,3.0,3.0039782524108887,3.0001659393310547,3.008635997772217
