,Connecticut,forecast,interval_low,interval_high
2020-03-29,1993.0,47861.35432837231,,
2020-03-30,2571.0,47599.11673430027,,
2020-03-31,3128.0,47607.656662535825,,
2020-04-01,3557.0,47712.92102431358,,
2020-04-02,3824.0,47919.400685313514,,
2020-04-03,4914.0,48096.7833426319,,
2020-04-04,5276.0,47134.43450360944,,
2020-04-05,5675.0,48139.408780997874,,
2020-04-06,6906.0,48075.73703969509,,
2020-04-07,7781.0,47212.216640811006,,
2020-04-08,7781.0,47612.729038730206,,
2020-04-09,9784.0,48702.81505058251,,
2020-04-10,10538.0,46536.683512519536,,
2020-04-11,11510.0,47996.73135064638,,
2020-04-12,12035.0,47752.40347089058,,
2020-04-13,13381.0,48646.68329593142,,
2020-04-14,13989.0,47200.55433641595,,
2020-04-15,14755.0,48159.34481730646,,
2020-04-16,15884.0,48176.64494417716,,
2020-04-17,16809.0,47632.484962218325,,
2020-04-18,17550.0,47807.7063310376,,
2020-04-19,17962.0,48058.369106325925,,
2020-04-20,19815.0,48505.616836338515,,
2020-04-21,20360.0,46623.70133514977,,
2020-04-22,22469.0,48381.516242174795,,
2020-04-23,23100.0,46670.03606256707,,
2020-04-24,23936.0,48706.51662186873,,
2020-04-25,24583.0,48024.00150277214,,
2020-04-26,25269.0,48361.77073084312,,
2020-04-27,25997.0,48101.87831588344,,
2020-04-28,26312.0,47945.45681705981,,
2020-04-29,26767.0,48568.90112470129,,
2020-04-30,27700.0,48040.08722573414,,
2020-05-01,28764.0,47502.37515294097,,
2020-05-02,29287.0,47401.07734720653,,
2020-05-03,29287.0,48198.35478796059,,
2020-05-04,29973.0,48729.59282639819,,
2020-05-05,30621.0,47649.24487439989,,
2020-05-06,30995.0,47676.765034775126,,
2020-05-07,31784.0,48115.70930831812,,
2020-05-08,32411.0,47758.47034234895,,
2020-05-09,32984.0,47820.403178554116,,
2020-05-10,33554.0,47808.81993608472,,
2020-05-11,33765.0,47999.64338619494,,
2020-05-12,34333.0,48292.11089898938,,
2020-05-13,34855.0,47763.74295059357,,
2020-05-14,35464.0,47898.7656831415,,
2020-05-15,36085.0,47756.77685345981,,
2020-05-16,36703.0,47847.04674003538,,
2020-05-17,37419.0,47833.49995661693,,
2020-05-18,38116.0,47706.9252709373,,
2020-05-19,38430.0,47825.14315147643,,
2020-05-20,39017.0,48249.4966492215,,
2020-05-21,39208.0,47880.64329188301,,
2020-05-22,39640.0,48281.070447395046,,
2020-05-23,40022.0,47882.307809667145,,
2020-05-24,40468.0,48001.50147973314,,
2020-05-25,40873.0,47844.15143365183,,
2020-05-26,41303.0,47906.615750943434,,
2020-05-27,41288.0,47894.60023373757,,
2020-05-28,41559.0,48321.47559001031,,
2020-05-29,41762.0,47920.55344281525,,
2020-05-30,42022.0,47964.81772454414,,
2020-05-31,42201.0,47852.36069373659,,
2020-06-01,42740.0,48014.77960181446,,
2020-06-02,42979.0,47573.31953187715,,
2020-06-03,43091.0,47928.12093988427,,
2020-06-04,43239.0,48097.16906924944,,
2020-06-05,43460.0,48026.98776893619,,
2020-06-06,43818.0,47847.76124271221,,
2020-06-07,43968.0,47713.631721261016,,
2020-06-08,44092.0,48059.703387580645,,
2020-06-09,44179.0,48010.84167994501,,
2020-06-10,44347.0,47999.31170821049,,
2020-06-11,44461.0,47850.10968292978,,
2020-06-12,44689.0,47943.41466526857,,
2020-06-13,44994.0,47830.97457072494,,
2020-06-14,45088.0,47747.9867636786,,
2020-06-15,45235.0,48003.20185212456,,
2020-06-16,45349.0,47931.530844315756,,
2020-06-17,45429.0,47957.76763926702,,
2020-06-18,45440.0,47938.503860982724,,
2020-06-19,45557.0,48038.78445263147,,
2020-06-20,45715.0,47887.63456753637,,
2020-06-21,45755.0,47811.42395937884,,
2020-06-22,45782.0,47968.66336546982,,
2020-06-23,45899.0,47977.64359764097,,
2020-06-24,45913.0,47844.01068938275,,
2020-06-25,45994.0,47939.69060564427,,
2020-06-26,46059.0,47883.19722616261,,
2020-06-27,46206.0,47917.56248288199,,
2020-06-28,46303.0,47790.01262931499,,
2020-06-29,46362.0,47886.76573996848,,
2020-06-30,46514.0,47939.24864913697,,
2020-07-01,46572.0,47820.95718539743,,
2020-07-02,46646.0,47937.134631654626,,
2020-07-03,46717.0,47909.29843689224,,
2020-07-04,46717.0,47930.559172102,,
2020-07-05,46717.0,47971.024810922354,,
2020-07-06,46976.0,47953.33956892248,,
2020-07-07,47033.0,47669.41374505417,,
2020-07-08,47108.0,47927.53719437456,,
2020-07-09,47209.0,47919.35789434864,,
2020-07-10,47287.0,47906.07216231151,,
2020-07-11,47287.0,47871.64031849433,,
2020-07-12,47287.0,47980.41963423745,,
2020-07-13,47510.0,47995.203305351526,,
2020-07-14,47530.0,47691.429409651915,,
2020-07-15,47636.0,47961.13878428042,,
2020-07-16,47750.0,47871.44710043846,,
2020-07-17,47893.0,47883.94379210648,,
2020-07-18,47893.0,47805.420585307045,,
2020-07-19,,48009.905340489655,47566.297457188935,48453.513223790374
2020-07-20,,48114.42830013682,47507.88620146046,48720.97039881317
2020-07-21,,48190.546967098046,47371.81016441379,49009.2837697823
2020-07-22,,48275.34072581635,47231.32625661967,49319.35519501303
2020-07-23,,48384.34250602648,47075.352410274405,49693.33260177855
2020-07-24,,48477.730304383665,46928.4357466606,50027.02486210673
2020-07-25,,48554.00774728567,46731.55021951414,50376.465275057206
