,Indiana,forecast,interval_low,interval_high
2020-07-03,46915.0,46794.48046875,46312.87109375,46916.72265625
2020-07-04,47432.0,47642.859375,47431.41796875,48335.46875
2020-07-05,48201.0,48427.98046875,48199.78125,48788.53515625
2020-07-06,48524.0,48523.77734375,48522.609375,48524.6484375
2020-07-07,48626.0,48668.8359375,48553.3046875,48911.48828125
2020-07-08,49063.0,49286.1171875,49061.06640625,49625.046875
2020-07-09,49575.0,49574.19140625,49570.1171875,49577.46875
2020-07-10,50300.0,50299.8125,50296.24609375,50303.3359375
2020-07-11,51079.0,51079.5390625,51077.03515625,51081.98046875
2020-07-12,51612.0,51593.50390625,51519.4375,51613.80859375
2020-07-13,52037.0,52136.234375,52037.24609375,52530.44140625
2020-07-14,52685.0,52684.1328125,52680.875,52688.17578125
2020-07-15,53370.0,53370.38671875,53368.41796875,53372.68359375
2020-07-16,54080.0,53900.4140625,53182.94921875,54080.76953125
2020-07-17,54813.0,55128.1171875,54813.44921875,55641.53125
2020-07-18,55654.0,55653.1640625,55652.234375,55654.15234375
2020-07-19,,55638.375,55601.046875,55661.83984375
2020-07-20,,55239.30078125,54677.24609375,55649.2265625
2020-07-21,,55232.51171875,54723.015625,55629.5859375
2020-07-22,,55246.19921875,54705.29296875,55653.90625
2020-07-23,,55234.15625,54678.87890625,55637.9921875
2020-07-24,,55484.9921875,55085.7578125,55682.56640625
2020-07-25,,55658.01953125,55613.8671875,55692.86328125
