,Maryland,forecast,interval_low,interval_high
2020-04-09,656.0,275.2761535644531,255.86082458496094,287.0094299316406
2020-04-10,783.0,279.9019470214844,259.3203430175781,293.58154296875
2020-04-11,726.0,290.70831298828125,269.6024169921875,302.71136474609375
2020-04-12,531.0,298.3751525878906,276.7309265136719,309.7388916015625
2020-04-13,711.0,496.5062561035156,451.20513916015625,520.2885131835938
2020-04-14,536.0,507.8209228515625,486.1499328613281,527.908447265625
2020-04-15,560.0,500.8665466308594,500.19293212890625,501.5637512207031
2020-04-16,752.0,499.0937805175781,486.2275390625,523.478271484375
2020-04-17,788.0,504.6859130859375,487.924072265625,517.3662719726562
2020-04-18,754.0,527.0652465820312,507.8287353515625,551.6209716796875
2020-04-19,521.0,527.1218872070312,492.3614196777344,550.088623046875
2020-04-20,837.0,668.5833129882812,641.8436889648438,683.4432983398438
2020-04-21,509.0,678.2942504882812,647.4633178710938,708.6090087890625
2020-04-22,582.0,672.910400390625,640.4473876953125,696.2772827148438
2020-04-23,962.0,668.9970703125,641.795166015625,683.8226928710938
2020-04-24,879.0,672.8967895507812,637.054443359375,700.0944213867188
2020-04-25,1150.0,660.1868286132812,634.59814453125,673.3186645507812
2020-04-26,815.0,673.6390991210938,644.8405151367188,696.9806518554688
2020-04-27,906.0,703.7953491210938,677.7283325195312,717.2173461914062
2020-04-28,626.0,712.7371215820312,680.0206909179688,746.1030883789062
2020-04-29,736.0,706.6286010742188,671.6431884765625,731.163330078125
2020-04-30,893.0,701.88916015625,672.9548950195312,717.1063232421875
2020-05-01,1730.0,704.9267578125,666.6077270507812,732.9093017578125
2020-05-02,1001.0,690.508056640625,664.1090698242188,705.1076049804688
2020-05-03,989.0,704.0524291992188,673.8596801757812,729.3336181640625
2020-05-04,946.0,899.5686645507812,875.4685668945312,921.3341064453125
2020-05-05,709.0,903.5634155273438,858.9208984375,957.4678344726562
2020-05-06,1046.0,891.359619140625,844.9181518554688,917.6714477539062
2020-05-07,1211.0,882.5162963867188,841.983154296875,915.9993896484375
2020-05-08,1111.0,880.119873046875,827.8155517578125,909.8247680664062
2020-05-09,1049.0,860.2478637695312,829.5276489257812,883.8677978515625
2020-05-10,1053.0,872.64404296875,833.621826171875,910.859375
2020-05-11,786.0,1073.3497314453125,1051.2120361328125,1108.97119140625
2020-05-12,688.0,1070.451171875,1013.6187744140625,1148.6873779296875
2020-05-13,751.0,1050.529296875,995.0213012695312,1083.7608642578125
2020-05-14,1091.0,1038.8182373046875,985.0775146484375,1095.1685791015625
2020-05-15,1083.0,1028.6102294921875,961.6395874023438,1068.1943359375
2020-05-16,982.0,1012.0632934570312,976.5927734375,1045.48876953125
2020-05-17,836.0,1019.1946411132812,965.1787719726562,1071.5140380859375
2020-05-18,958.0,986.6748046875,969.63427734375,1012.6251220703125
2020-05-19,1784.0,986.60009765625,934.4120483398438,1053.498779296875
2020-05-20,777.0,973.1718139648438,914.4683837890625,1003.3231811523438
2020-05-21,1208.0,963.5217895507812,915.0064697265625,1016.0653076171875
2020-05-22,893.0,955.383544921875,892.1486206054688,987.5320434570312
2020-05-23,1071.0,930.3656616210938,895.2952880859375,964.5117797851562
2020-05-24,818.0,942.4544067382812,896.4766235351562,988.0661010742188
2020-05-25,839.0,1080.9822998046875,1042.8360595703125,1124.0108642578125
2020-05-26,535.0,1083.3270263671875,1025.706298828125,1158.5400390625
2020-05-27,736.0,1058.5120849609375,1020.7415771484375,1084.4871826171875
2020-05-28,1286.0,1044.9617919921875,997.6943969726562,1078.684814453125
2020-05-29,1279.0,1043.078369140625,986.771728515625,1073.647216796875
2020-05-30,1027.0,1032.014404296875,1000.29736328125,1052.480712890625
2020-05-31,763.0,1038.9241943359375,989.571044921875,1095.7177734375
2020-06-01,549.0,905.8208618164062,887.8241577148438,925.8989868164062
2020-06-02,848.0,907.9813842773438,861.8547973632812,964.3479614257812
2020-06-03,807.0,897.5581665039062,843.8630981445312,928.271240234375
2020-06-04,876.0,889.30126953125,846.83740234375,931.6702880859375
2020-06-05,912.0,883.6581420898438,826.8644409179688,914.6612548828125
2020-06-06,712.0,860.8776245117188,827.9893798828125,889.599609375
2020-06-07,491.0,873.4454956054688,831.2455444335938,912.3003540039062
2020-06-08,431.0,966.9863891601562,951.543701171875,991.85107421875
2020-06-09,500.0,966.2236938476562,915.0838012695312,1031.8463134765625
2020-06-10,561.0,954.2396850585938,895.7901611328125,984.7395629882812
2020-06-11,732.0,945.1331176757812,898.7173461914062,997.8785400390625
2020-06-12,416.0,935.0033569335938,872.36572265625,967.394287109375
2020-06-13,692.0,913.5724487304688,877.9968872070312,946.7793579101562
2020-06-14,396.0,923.7020874023438,873.8217163085938,968.8583984375
2020-06-15,331.0,668.2628784179688,650.49853515625,677.8543090820312
2020-06-16,377.0,675.5700073242188,643.4061889648438,707.5979614257812
2020-06-17,560.0,672.9935913085938,631.080322265625,702.710205078125
2020-06-18,260.0,670.0062866210938,641.3008422851562,692.7327270507812
2020-06-19,319.0,669.755615234375,628.1943359375,699.1770629882812
2020-06-20,408.0,653.5003051757812,625.2764892578125,672.5155639648438
2020-06-21,350.0,667.1388549804688,633.8094482421875,690.3069458007812
2020-06-22,297.0,521.6514282226562,498.94219970703125,536.2452392578125
2020-06-23,404.0,531.6455688476562,506.4761047363281,553.2246704101562
2020-06-24,330.0,530.4221801757812,501.32763671875,552.5029907226562
2020-06-25,440.0,531.2251586914062,509.0970458984375,542.3565673828125
2020-06-26,338.0,534.5109252929688,503.4678649902344,558.9989013671875
2020-06-27,335.0,528.9033813476562,504.3980407714844,541.3087768554688
2020-06-28,327.0,540.504150390625,511.5999450683594,557.1049194335938
2020-06-29,477.0,364.5273132324219,337.1017761230469,380.8843078613281
2020-06-30,305.0,377.3351135253906,356.85369873046875,392.91943359375
2020-07-01,359.0,376.11474609375,357.092529296875,390.21539306640625
2020-07-02,505.0,382.7064514160156,362.8712158203125,396.29205322265625
2020-07-03,538.0,389.6098937988281,367.3876037597656,408.0771484375
2020-07-04,380.0,391.7311096191406,370.26556396484375,403.06317138671875
2020-07-05,291.0,402.8399963378906,382.2138671875,414.34613037109375
2020-07-06,272.0,394.2640075683594,368.7666015625,410.3631896972656
2020-07-07,492.0,406.5538330078125,385.3382873535156,422.88720703125
2020-07-08,465.0,405.7808837890625,383.6455383300781,422.5241394042969
2020-07-09,586.0,411.2867736816406,390.9236145019531,424.09576416015625
2020-07-10,463.0,417.61181640625,393.2528991699219,437.9460144042969
2020-07-11,557.0,416.9063720703125,394.6402282714844,428.18609619140625
2020-07-12,642.0,428.6882629394531,406.75714111328125,440.5970458984375
2020-07-13,418.0,439.051513671875,413.604248046875,454.5593566894531
