,Georgia,forecast,interval_low,interval_high
2020-04-13,863.0,1982.4759478675705,1982.4759478675705,1982.4759478675705
2020-04-14,1263.0,962.4272872199899,962.4272872199899,962.4272872199899
2020-04-15,409.0,0.0,0.0,0.0
2020-04-16,682.0,2103.7225816848854,2103.7225816848854,2103.7225816848854
2020-04-17,1525.0,1546.800302265849,1546.800302265849,1546.800302265849
2020-04-18,475.0,0.0,0.0,0.0
2020-04-19,632.0,1937.0997152704297,1937.0997152704297,1937.0997152704297
2020-04-20,1106.0,1375.0003233318484,1375.0003233318484,1375.0003233318484
2020-04-21,474.0,0.0,0.0,0.0
2020-04-22,1333.0,2347.7851516259952,2347.7851516259952,2347.7851516259952
2020-04-23,669.0,0.0,0.0,0.0
2020-04-24,608.0,1245.24140825852,1245.24140825852,1245.24140825852
2020-04-25,731.0,1334.2718492100078,1334.2718492100078,1334.2718492100078
2020-04-26,264.0,0.0,0.0,0.0
2020-04-27,816.0,1805.8547232366718,1805.8547232366718,1805.8547232366718
2020-04-28,620.0,102.26343187905377,102.26343187905377,102.26343187905377
2020-04-29,853.0,1017.4994743751249,1017.4994743751249,1017.4994743751249
2020-04-30,489.0,323.2999920574265,323.2999920574265,323.2999920574265
2020-05-01,1225.0,1505.844678797915,1505.844678797915,1505.844678797915
2020-05-02,842.0,0.0,0.0,0.0
2020-05-03,334.0,263.92801392640183,263.92801392640183,263.92801392640183
2020-05-04,786.0,1781.8129806819077,1781.8129806819077,1781.8129806819077
2020-05-05,547.0,0.0,0.0,0.0
2020-05-06,745.0,1037.5512176718903,1037.5512176718903,1037.5512176718903
2020-05-07,875.0,859.7247644273971,859.7247644273971,859.7247644273971
2020-05-08,563.0,286.2776298661433,286.2776298661433,286.2776298661433
2020-05-09,407.0,953.1173759614431,953.1173759614431,953.1173759614431
2020-05-10,992.0,1362.3659042951815,1362.3659042951815,1362.3659042951815
2020-05-11,422.0,0.0,0.0,0.0
2020-05-12,922.0,1588.6578949416703,1588.6578949416703,1588.6578949416703
2020-05-13,503.0,30.782409246091106,30.782409246091106,30.782409246091106
2020-05-14,550.0,861.1066751143363,861.1066751143363,861.1066751143363
2020-05-15,795.0,1053.4922654236088,1053.4922654236088,1053.4922654236088
2020-05-16,440.0,0.0,0.0,0.0
2020-05-17,367.0,952.6199956371742,952.6199956371742,952.6199956371742
2020-05-18,704.0,1046.3097880360779,1046.3097880360779,1046.3097880360779
2020-05-19,572.0,97.18871375729958,97.18871375729958,97.18871375729958
2020-05-20,946.0,1062.472661563823,1062.472661563823,1062.472661563823
2020-05-21,862.0,282.8827310744821,282.8827310744821,282.8827310744821
2020-05-22,819.0,588.0695524993133,588.0695524993133,588.0695524993133
2020-05-23,760.0,731.2226942710101,731.2226942710101,731.2226942710101
2020-05-24,660.0,542.3525545266936,542.3525545266936,542.3525545266936
2020-05-25,498.0,669.6636730746925,669.6636730746925,669.6636730746925
2020-05-26,583.0,978.2115571112948,978.2115571112948,978.2115571112948
2020-05-27,655.0,817.5824049684788,817.5824049684788,817.5824049684788
2020-05-28,628.0,706.2662619153275,706.2662619153275,706.2662619153275
2020-05-29,615.0,833.5220886815163,833.5220886815163,833.5220886815163
2020-05-30,450.0,580.4542178949523,580.4542178949523,580.4542178949523
2020-05-31,732.0,1046.362859094847,1046.362859094847,1046.362859094847
2020-06-01,839.0,459.6512722871953,459.6512722871953,459.6512722871953
2020-06-02,305.0,0.0,0.0,0.0
2020-06-03,687.0,1494.6285715954048,1494.6285715954048,1494.6285715954048
2020-06-04,965.0,552.4608862436362,552.4608862436362,552.4608862436362
2020-06-05,762.0,25.74373224221233,25.74373224221233,25.74373224221233
2020-06-06,738.0,930.449128145729,930.449128145729,930.449128145729
2020-06-07,539.0,555.5340688827964,555.5340688827964,555.5340688827964
2020-06-08,599.0,882.8308957735418,882.8308957735418,882.8308957735418
2020-06-09,752.0,800.8461585796659,800.8461585796659,800.8461585796659
2020-06-10,731.0,531.8357558250567,531.8357558250567,531.8357558250567
2020-06-11,993.0,1116.5816844176452,1116.5816844176452,1116.5816844176452
2020-06-12,810.0,446.77152387450667,446.77152387450667,446.77152387450667
2020-06-13,1021.0,1143.3517980364581,1143.3517980364581,1143.3517980364581
2020-06-14,877.0,561.4132148769393,561.4132148769393,561.4132148769393
2020-06-15,733.0,727.5139492153537,727.5139492153537,727.5139492153537
2020-06-16,664.0,1017.1266648421292,1017.1266648421292,1017.1266648421292
2020-06-17,952.0,1190.582325519993,1190.582325519993,1190.582325519993
2020-06-18,882.0,643.4212295466778,643.4212295466778,643.4212295466778
2020-06-19,1097.0,1228.8229396318375,1228.8229396318375,1228.8229396318375
2020-06-20,1800.0,1615.72429559971,1615.72429559971,1615.72429559971
2020-06-21,892.0,0.0,0.0,0.0
2020-06-22,1227.0,2207.2909858738,2207.2909858738,2207.2909858738
2020-06-23,1882.0,1666.1972202340914,1666.1972202340914,1666.1972202340914
2020-06-24,1571.0,101.16916695046802,101.16916695046802,101.16916695046802
2020-06-25,1714.0,1996.3323053459262,1996.3323053459262,1996.3323053459262
2020-06-26,1900.0,1793.4038442081148,1793.4038442081148,1793.4038442081148
2020-06-27,1990.0,1614.6666990548313,1614.6666990548313,1614.6666990548313
2020-06-28,2225.0,2087.834775086866,2087.834775086866,2087.834775086866
2020-06-29,2207.0,1826.2426615331694,1826.2426615331694,1826.2426615331694
2020-06-30,1874.0,1927.1917395032658,1927.1917395032658,1927.1917395032658
2020-07-01,2951.0,3716.683917671421,3716.683917671421,3716.683917671421
2020-07-02,3467.0,2072.600028901345,2072.600028901345,2072.600028901345
2020-07-03,2784.0,1491.4624658310004,1491.4624658310004,1491.4624658310004
2020-07-04,2826.0,3807.0083997045435,3807.0083997045435,3807.0083997045435
2020-07-05,2197.0,2426.602790392119,2426.602790392119,2426.602790392119
2020-07-06,1548.0,2756.9502094724335,2756.9502094724335,2756.9502094724335
2020-07-07,3406.0,5522.014519374427,5522.014519374427,5522.014519374427
2020-07-08,3420.0,1552.3217184326725,1552.3217184326725,1552.3217184326725
2020-07-09,2837.0,2674.2185488510218,2674.2185488510218,2674.2185488510218
2020-07-10,4490.0,5988.718167929207,5988.718167929207,5988.718167929207
2020-07-11,3184.0,472.07262767658403,472.07262767658403,472.07262767658403
2020-07-12,2534.0,3512.3364579610075,3512.3364579610075,3512.3364579610075
2020-07-13,3637.0,5324.560981674699,5324.560981674699,5324.560981674699
2020-07-14,3391.0,1854.4389601430341,1854.4389601430341,1854.4389601430341
2020-07-15,3875.0,4383.574410955361,4383.574410955361,4383.574410955361
2020-07-16,3449.0,3326.49167911849,3326.49167911849,3326.49167911849
2020-07-17,3905.0,4646.431584600663,4646.431584600663,4646.431584600663
2020-07-18,4688.0,4498.88571257953,4498.88571257953,4498.88571257953
2020-07-19,,3826.624045890422,3280.779370288801,4372.468721492043
2020-07-20,,4068.827677162168,3503.5034844637225,4634.151869860613
2020-07-21,,4379.134604954828,3813.7674716726256,4944.5017382370315
2020-07-22,,4089.9889100705436,3477.1776770583438,4702.8001430827435
2020-07-23,,4509.394436246377,3896.271647149906,5122.517225342848
2020-07-24,,4687.585185417145,4060.0184484700562,5315.1519223642335
2020-07-25,,4698.2943859814595,4006.8450646124675,5389.743707350452
