,Pennsylvania,forecast,interval_low,interval_high
2020-03-09,7.0,634.6111450195312,286.4048767089844,1293.697998046875
2020-03-10,12.0,663.0982666015625,213.68344116210938,1389.67822265625
2020-03-11,16.0,900.3244018554688,497.8404846191406,1650.4290771484375
2020-03-12,22.0,894.621337890625,347.0747985839844,1708.388671875
2020-03-13,41.0,1306.228759765625,808.07470703125,2292.854736328125
2020-03-14,47.0,1667.9853515625,1020.5543212890625,2736.858154296875
2020-03-15,47.0,516.2020874023438,247.6710662841797,1000.385986328125
2020-03-16,79.0,639.6865234375,291.42401123046875,1297.43359375
2020-03-17,112.0,668.437255859375,219.222900390625,1393.0882568359375
2020-03-18,155.0,905.9085083007812,503.4496154785156,1654.150146484375
2020-03-19,206.0,901.63818359375,354.4299011230469,1712.9228515625
2020-03-20,311.0,1313.3509521484375,815.2853393554688,2297.3798828125
2020-03-21,399.0,1675.1328125,1030.481201171875,2741.305419921875
2020-03-22,509.0,579.6205444335938,331.99066162109375,1046.9490966796875
2020-03-23,698.0,712.9686889648438,362.0650634765625,1346.1591796875
2020-03-24,946.0,753.8307495117188,305.9190368652344,1442.60205078125
2020-03-25,1260.0,994.0158081054688,589.8194580078125,1706.58984375
2020-03-26,1795.0,1008.41796875,464.5569152832031,1773.3023681640625
2020-03-27,2345.0,1420.8486328125,921.5165405273438,2356.939697265625
2020-03-28,2845.0,1784.4896240234375,1194.132568359375,2800.662109375
2020-03-29,3432.0,1113.5712890625,861.8330078125,1442.774658203125
2020-03-30,4155.0,1327.8121337890625,956.9520263671875,1760.2130126953125
2020-03-31,4963.0,1465.3292236328125,1030.5634765625,1861.5843505859375
2020-04-01,6009.0,1728.1038818359375,1312.0509033203125,2150.375732421875
2020-04-02,7268.0,1896.9527587890625,1383.6759033203125,2284.447021484375
2020-04-03,8570.0,2316.5126953125,1810.135986328125,2862.121337890625
2020-04-04,10444.0,2695.0400390625,2237.524169921875,3303.938232421875
2020-04-05,11589.0,4519.61328125,4013.392578125,5441.81494140625
2020-04-06,13127.0,5202.86767578125,4438.376953125,6414.93408203125
2020-04-07,14853.0,5983.52099609375,4666.29296875,7590.39013671875
2020-04-08,16631.0,6375.34130859375,5086.04150390625,8089.4814453125
2020-04-09,18300.0,7369.58056640625,5574.61962890625,9402.0361328125
2020-04-10,20051.0,7837.88232421875,6113.27880859375,10016.7626953125
2020-04-11,21719.0,8328.4423828125,6564.66845703125,10638.3603515625
2020-04-12,22938.0,13743.9560546875,11865.1669921875,15981.435546875
2020-04-13,24292.0,15126.9482421875,12539.88671875,17841.1796875
2020-04-14,25465.0,16833.662109375,13239.9619140625,19901.037109375
2020-04-15,26753.0,17637.560546875,13986.0556640625,21173.04296875
2020-04-16,28258.0,19731.119140625,15240.462890625,23279.37890625
2020-04-17,29888.0,20397.201171875,15695.701171875,24658.828125
2020-04-18,31652.0,21172.212890625,16248.42578125,25905.046875
2020-04-19,32902.0,26367.083984375,24594.484375,27986.81640625
2020-04-20,33914.0,27825.064453125,25466.857421875,29700.859375
2020-04-21,35249.0,29743.376953125,27009.5,31452.25390625
2020-04-22,36082.0,30976.806640625,28105.017578125,33186.62109375
2020-04-23,38379.0,32931.1875,29814.375,34626.1796875
2020-04-24,40208.0,33815.32421875,30202.375,36225.10546875
2020-04-25,41153.0,34908.27734375,31038.51953125,37705.66015625
2020-04-26,42616.0,36656.19140625,35798.36328125,37141.203125
2020-04-27,43558.0,37933.26953125,36723.69140625,38543.0625
2020-04-28,45137.0,39595.46484375,38625.2734375,40310.4609375
2020-04-29,46327.0,40975.14453125,39933.4921875,41499.3046875
2020-04-30,47971.0,42541.75,41688.4765625,43353.89453125
2020-05-01,49579.0,43536.38671875,42121.1015625,44496.55078125
2020-05-02,50494.0,44760.38671875,43169.12890625,45723.25390625
2020-05-03,51225.0,46422.72265625,45938.26171875,46842.78515625
2020-05-04,52816.0,47502.71484375,47054.73828125,48047.4921875
2020-05-05,53864.0,48819.484375,48004.99609375,49352.140625
2020-05-06,54800.0,50197.59765625,49416.27734375,50754.703125
2020-05-07,55956.0,51404.81640625,50321.93359375,52374.19921875
2020-05-08,57371.0,52466.04296875,51501.85546875,52983.75390625
2020-05-09,58560.0,53715.70703125,52738.00390625,54325.48046875
2020-05-10,59939.0,55485.046875,54326.828125,56255.6015625
2020-05-11,60459.0,56398.23828125,55238.1796875,57137.8515625
2020-05-12,61310.0,57454.06640625,55982.12109375,58978.6640625
2020-05-13,62101.0,58726.50390625,57116.15625,60352.2734375
2020-05-14,63105.0,59633.30078125,57906.1640625,61734.62890625
2020-05-15,64136.0,60677.30859375,58846.35546875,62361.6953125
2020-05-16,65185.0,61878.27734375,59909.84765625,63564.90625
2020-05-17,65700.0,63130.58203125,61700.32421875,64208.80859375
2020-05-18,66669.0,63928.78515625,62481.24609375,65052.5859375
2020-05-19,67311.0,64779.75390625,63092.51171875,66665.609375
2020-05-20,68126.0,65907.4453125,64003.75,67925.265625
2020-05-21,69252.0,66629.0078125,64716.421875,69096.4140625
2020-05-22,70211.0,67639.109375,65510.80078125,69809.015625
2020-05-23,71009.0,68752.90625,66435.6953125,70970.3359375
2020-05-24,71563.0,69261.9765625,67787.453125,70420.8359375
2020-05-25,71925.0,69990.3125,68495.890625,71234.09375
2020-05-26,72778.0,70746.5546875,69084.8515625,72631.1875
2020-05-27,73557.0,71725.6640625,69832.1875,73742.5390625
2020-05-28,74220.0,72341.8125,70488.1015625,74734.1875
2020-05-29,74984.0,73274.2265625,71164.984375,75489.8828125
2020-05-30,75697.0,74287.71875,71983.1171875,76575.21875
2020-05-31,76129.0,74617.0078125,73281.3359375,75659.640625
2020-06-01,76646.0,75301.3046875,73946.1953125,76449.8828125
2020-06-02,77225.0,75987.1171875,74526.1484375,77600.2578125
2020-06-03,77780.0,76819.1171875,75157.953125,78541.875
2020-06-04,78335.0,77395.2265625,75770.890625,79397.9140625
2020-06-05,78815.0,78255.5859375,76389.3671875,80198.1171875
2020-06-06,79505.0,79164.9375,77127.4453125,81188.25
2020-06-07,79908.0,78968.3359375,77849.8984375,79811.8515625
2020-06-08,80339.0,79638.4609375,78491.1171875,80584.5703125
2020-06-09,80870.0,80319.1640625,79088.171875,81512.890625
2020-06-10,81316.0,81003.0390625,79646.21875,82290.984375
2020-06-11,81848.0,81617.0859375,80234.25,83050.9921875
2020-06-12,82481.0,82384.7734375,80816.75,83878.609375
2020-06-13,82944.0,83191.34375,81496.90625,84772.3671875
2020-06-14,83203.0,82432.984375,81562.140625,83041.296875
2020-06-15,83589.0,83092.8046875,82191.859375,83802.3828125
2020-06-16,83978.0,83770.4609375,82816.1328125,84538.0390625
2020-06-17,84289.0,84340.0,83330.2265625,85169.59375
2020-06-18,84683.0,84991.4453125,83902.3828125,85862.4453125
2020-06-19,85199.0,85687.1953125,84471.6484375,86712.125
2020-06-20,85590.0,86408.5625,85112.0078125,87518.7734375
2020-06-21,85935.0,85448.8515625,84847.7578125,85796.546875
2020-06-22,86576.0,86097.4453125,85469.578125,86546.9296875
2020-06-23,87208.0,86783.3671875,86146.8046875,87109.234375
2020-06-24,87685.0,87262.09375,86652.3359375,87600.953125
2020-06-25,88141.0,87949.53125,87213.71875,88394.6328125
2020-06-26,88860.0,88584.5546875,87784.8203125,89108.859375
2020-06-27,89446.0,89229.5078125,88393.6640625,89833.453125
2020-06-28,89863.0,87950.7890625,87620.1875,88201.4765625
2020-06-29,90467.0,88600.375,88259.3671875,88782.78125
2020-06-30,91139.0,89266.1875,88990.515625,89649.0078125
2020-07-01,91775.0,89683.9140625,89520.3515625,90001.1875
2020-07-02,92612.0,90438.1640625,90140.9453125,91024.1484375
2020-07-03,93392.0,91035.9140625,90730.4296875,91331.5
2020-07-04,93922.0,91613.5234375,91312.359375,91833.0625
2020-07-05,94403.0,91173.1640625,90852.8515625,91416.3671875
2020-07-06,95100.0,91815.9609375,91603.8671875,91940.0859375
2020-07-07,95898.0,92456.8046875,91734.6796875,92934.9375
2020-07-08,96725.0,92801.7890625,91937.296875,93266.1640625
2020-07-09,97542.0,93636.1171875,92535.9296875,94427.4453125
2020-07-10,98482.0,94196.28125,93473.65625,94579.65625
2020-07-11,99216.0,94687.5703125,94022.734375,95135.1171875
2020-07-12,99794.0,94995.1640625,94145.984375,95614.203125
2020-07-13,100330.0,95628.0703125,94898.6796875,96281.0390625
2020-07-14,101266.0,96242.9765625,94734.421875,97155.75
2020-07-15,102269.0,96502.3125,94722.3828125,97772.9296875
2020-07-16,103075.0,97429.7265625,95301.984375,98503.1015625
2020-07-17,104079.0,97942.0,96285.03125,99200.625
2020-07-18,104780.0,98328.90625,96707.296875,99731.2265625
2020-07-19,,99306.125,97787.4453125,100606.40625
2020-07-20,,99917.1484375,98543.515625,101260.9375
2020-07-21,,100504.5078125,98040.7578125,102220.2734375
2020-07-22,,100654.0078125,97767.171875,102886.6171875
2020-07-23,,101686.96875,98334.4453125,103652.90625
2020-07-24,,102143.2578125,99366.703125,104434.6953125
2020-07-25,,102407.4296875,99637.1328125,104932.5234375
