,California,forecast,interval_low,interval_high
2020-03-04,1.0,3.807422644835074,3.807422644835074,3.807422644835074
2020-03-05,0.0,2.1972354385631325,2.1972354385631325,2.1972354385631325
2020-03-06,0.0,2.6947074929065638,2.6947074929065638,2.6947074929065638
2020-03-07,0.0,2.8647147458370448,2.8647147458370448,2.8647147458370448
2020-03-08,0.0,2.7930448249226707,2.7930448249226707,2.7930448249226707
2020-03-09,0.0,2.814033769011484,2.814033769011484,2.814033769011484
2020-03-10,1.0,3.9639315268181585,3.9639315268181585,3.9639315268181585
2020-03-11,2.0,4.714103509514456,4.714103509514456,4.714103509514456
2020-03-12,0.0,1.4743330803626815,1.4743330803626815,1.4743330803626815
2020-03-13,0.0,2.6392844419800303,2.6392844419800303,2.6392844419800303
2020-03-14,-1.0,1.9076290269266236,1.9076290269266236,1.9076290269266236
2020-03-15,2.0,5.395465335458628,5.395465335458628,5.395465335458628
2020-03-16,2.0,3.869494514555625,3.869494514555625,3.869494514555625
2020-03-17,5.0,7.134211662349722,7.134211662349722,7.134211662349722
2020-03-18,4.0,4.693754473437387,4.693754473437387,4.693754473437387
2020-03-19,2.0,1.8823154981075425,1.8823154981075425,1.8823154981075425
2020-03-20,6.0,7.250605856132024,7.250605856132024,7.250605856132024
2020-03-21,1.0,0.0,0.0,0.0
2020-03-22,5.0,7.957826976097443,7.957826976097443,7.957826976097443
2020-03-23,9.0,10.801493476257795,10.801493476257795,10.801493476257795
2020-03-24,11.0,10.946785341314625,10.946785341314625,10.946785341314625
2020-03-25,15.0,12.773166486414782,12.773166486414782,12.773166486414782
2020-03-26,16.0,10.837888246975993,10.837888246975993,10.837888246975993
2020-03-27,13.0,8.145285725939964,8.145285725939964,8.145285725939964
2020-03-28,16.0,11.131684626891804,11.131684626891804,11.131684626891804
2020-03-29,14.0,10.345779345304473,10.345779345304473,10.345779345304473
2020-03-30,22.0,21.448688723621714,21.448688723621714,21.448688723621714
2020-03-31,27.0,23.674013934057832,23.674013934057832,23.674013934057832
2020-04-01,26.0,20.767786818788153,20.767786818788153,20.767786818788153
2020-04-02,39.0,34.36866551078951,34.36866551078951,34.36866551078951
2020-04-03,27.0,13.626085111636051,13.626085111636051,13.626085111636051
2020-04-04,24.0,17.644328853563962,17.644328853563962,17.644328853563962
2020-04-05,59.0,56.838037963304174,56.838037963304174,56.838037963304174
2020-04-06,32.0,12.856092182036775,12.856092182036775,12.856092182036775
2020-04-07,52.0,47.90055005689125,47.90055005689125,47.90055005689125
2020-04-08,63.0,53.2268859330405,53.2268859330405,53.2268859330405
2020-04-09,49.0,33.03175816753281,33.03175816753281,33.03175816753281
2020-04-10,39.0,25.42800139061003,25.42800139061003,25.42800139061003
2020-04-11,21.0,19.1992485968934,19.1992485968934,19.1992485968934
2020-04-12,36.0,59.34638954929072,59.34638954929072,59.34638954929072
2020-04-13,74.0,79.09828474859502,79.09828474859502,79.09828474859502
2020-04-14,53.0,44.29936739479302,44.29936739479302,44.29936739479302
2020-04-15,93.0,97.37661841761044,97.37661841761044,97.37661841761044
2020-04-16,96.0,71.37733884829572,71.37733884829572,71.37733884829572
2020-04-17,81.0,40.40200615206446,40.40200615206446,40.40200615206446
2020-04-18,103.0,67.10551771992388,67.10551771992388,67.10551771992388
2020-04-19,37.0,2.5304149393018918,2.5304149393018918,2.5304149393018918
2020-04-20,48.0,67.03926737761819,67.03926737761819,67.03926737761819
2020-04-21,57.0,73.66846081851274,73.66846081851274,73.66846081851274
2020-04-22,139.0,165.8844012080048,165.8844012080048,165.8844012080048
2020-04-23,112.0,88.76217886657804,88.76217886657804,88.76217886657804
2020-04-24,88.0,67.60590401147888,67.60590401147888,67.60590401147888
2020-04-25,68.0,70.9764916830114,70.9764916830114,70.9764916830114
2020-04-26,36.0,18.827336631478303,18.827336631478303,18.827336631478303
2020-04-27,54.0,65.25706188511644,65.25706188511644,65.25706188511644
2020-04-28,85.0,105.38684330020412,105.38684330020412,105.38684330020412
2020-04-29,82.0,117.8951513614772,117.8951513614772,117.8951513614772
2020-04-30,85.0,102.8790177589329,102.8790177589329,102.8790177589329
2020-05-01,95.0,97.15728865240153,97.15728865240153,97.15728865240153
2020-05-02,54.0,33.873037006296315,33.873037006296315,33.873037006296315
2020-05-03,36.0,26.46089716162585,26.46089716162585,26.46089716162585
2020-05-04,62.0,82.7309428999427,82.7309428999427,82.7309428999427
2020-05-05,103.0,122.97541085745162,122.97541085745162,122.97541085745162
2020-05-06,83.0,73.57040792339312,73.57040792339312,73.57040792339312
2020-05-07,71.0,73.74586314568948,73.74586314568948,73.74586314568948
2020-05-08,78.0,90.93038179591258,90.93038179591258,90.93038179591258
2020-05-09,74.0,58.439458982589855,58.439458982589855,58.439458982589855
2020-05-10,29.0,9.727914676071897,9.727914676071897,9.727914676071897
2020-05-11,63.0,91.93398963449884,91.93398963449884,91.93398963449884
2020-05-12,100.0,130.91207309386672,130.91207309386672,130.91207309386672
2020-05-13,78.0,67.81300789720753,67.81300789720753,67.81300789720753
2020-05-14,95.0,91.52829996972052,91.52829996972052,91.52829996972052
2020-05-15,84.0,76.9603530463646,76.9603530463646,76.9603530463646
2020-05-16,72.0,59.07825542272283,59.07825542272283,59.07825542272283
2020-05-17,32.0,11.237496713448746,11.237496713448746,11.237496713448746
2020-05-18,39.0,66.34182905177443,66.34182905177443,66.34182905177443
2020-05-19,124.0,166.84308782459397,166.84308782459397,166.84308782459397
2020-05-20,94.0,73.28585009369206,73.28585009369206,73.28585009369206
2020-05-21,86.0,81.97266188567848,81.97266188567848,81.97266188567848
2020-05-22,82.0,83.17669760817202,83.17669760817202,83.17669760817202
2020-05-23,72.0,61.161795664570036,61.161795664570036,61.161795664570036
2020-05-24,16.0,0.0,0.0,0.0
2020-05-25,15.0,43.57679798091803,43.57679798091803,43.57679798091803
2020-05-26,50.0,124.16925454277506,124.16925454277506,124.16925454277506
2020-05-27,76.0,109.07628033708839,109.07628033708839,109.07628033708839
2020-05-28,99.0,108.1871571333052,108.1871571333052,108.1871571333052
2020-05-29,84.0,74.23907473637543,74.23907473637543,74.23907473637543
2020-05-30,67.0,50.84601604047343,50.84601604047343,50.84601604047343
2020-05-31,28.0,0.0,0.0,0.0
2020-06-01,45.0,42.64030860368341,42.64030860368341,42.64030860368341
2020-06-02,88.0,101.21638787483921,101.21638787483921,101.21638787483921
2020-06-03,69.0,69.01131868949446,69.01131868949446,69.01131868949446
2020-06-04,70.0,87.72076806048769,87.72076806048769,87.72076806048769
2020-06-05,85.0,95.79980024456876,95.79980024456876,95.79980024456876
2020-06-06,78.0,63.04926633077638,63.04926633077638,63.04926633077638
2020-06-07,25.0,0.0,0.0,0.0
2020-06-08,25.0,45.11235420440981,45.11235420440981,45.11235420440981
2020-06-09,88.0,132.7278146683257,132.7278146683257,132.7278146683257
2020-06-10,109.0,102.78536645602958,102.78536645602958,102.78536645602958
2020-06-11,80.0,57.45062843964287,57.45062843964287,57.45062843964287
2020-06-12,44.0,46.695510903193245,46.695510903193245,46.695510903193245
2020-06-13,98.0,114.31527395970691,114.31527395970691,114.31527395970691
2020-06-14,23.0,0.0,0.0,0.0
2020-06-15,15.0,21.512754786208617,21.512754786208617,21.512754786208617
2020-06-16,86.0,145.11691619243786,145.11691619243786,145.11691619243786
2020-06-17,71.0,88.69950735425773,88.69950735425773,88.69950735425773
2020-06-18,84.0,83.20304624337324,83.20304624337324,83.20304624337324
2020-06-19,71.0,57.49249633081304,57.49249633081304,57.49249633081304
2020-06-20,68.0,75.19924699769642,75.19924699769642,75.19924699769642
2020-06-21,21.0,0.0,0.0,0.0
2020-06-22,51.0,57.87103801182799,57.87103801182799,57.87103801182799
2020-06-23,60.0,88.31401374225646,88.31401374225646,88.31401374225646
2020-06-24,99.0,109.98692882781482,109.98692882781482,109.98692882781482
2020-06-25,81.0,74.23454806585251,74.23454806585251,74.23454806585251
2020-06-26,62.0,54.40678676057335,54.40678676057335,54.40678676057335
2020-06-27,31.0,30.426020033551968,30.426020033551968,30.426020033551968
2020-06-28,33.0,32.353385762372575,32.353385762372575,32.353385762372575
2020-06-29,51.0,68.96988780826604,68.96988780826604,68.96988780826604
2020-06-30,99.0,114.89487003951547,114.89487003951547,114.89487003951547
2020-07-01,87.0,89.35239155509191,89.35239155509191,89.35239155509191
2020-07-02,96.0,88.78457403172595,88.78457403172595,88.78457403172595
2020-07-03,50.0,26.477644646894053,26.477644646894053,26.477644646894053
2020-07-04,19.0,5.563286999878347,5.563286999878347,5.563286999878347
2020-07-05,39.0,54.52038010905266,54.52038010905266,54.52038010905266
2020-07-06,68.0,88.78268679029051,88.78268679029051,88.78268679029051
2020-07-07,132.0,154.70934029419766,154.70934029419766,154.70934029419766
2020-07-08,145.0,121.88222549850745,121.88222549850745,121.88222549850745
2020-07-09,141.0,101.35739584222814,101.35739584222814,101.35739584222814
2020-07-10,96.0,32.08710125720371,32.08710125720371,32.08710125720371
2020-07-11,72.0,23.119993027074194,23.119993027074194,23.119993027074194
2020-07-12,24.0,9.719818695341694,9.719818695341694,9.719818695341694
2020-07-13,38.0,78.2850220960395,78.2850220960395,78.2850220960395
2020-07-14,161.0,232.5124474827707,232.5124474827707,232.5124474827707
2020-07-15,125.0,123.27220462062198,123.27220462062198,123.27220462062198
2020-07-16,114.0,112.59816617574957,112.59816617574957,112.59816617574957
2020-07-17,114.0,102.88099953776457,102.88099953776457,102.88099953776457
2020-07-18,99.0,65.46517442413167,65.46517442413167,65.46517442413167
2020-07-19,,52.69999613983413,18.40783964077002,86.99215263889823
2020-07-20,,62.74929059033499,25.943820564711054,99.55476061595891
2020-07-21,,128.89369519912182,92.06363650586026,165.7237538923834
2020-07-22,,130.7791171434651,93.93595660905947,167.62227767787073
2020-07-23,,119.51532479123628,82.66871551582379,156.36193406664876
2020-07-24,,115.90337546460698,79.05623754079693,152.75051338841703
2020-07-25,,99.9890531491111,62.731855143258834,137.24625115496337
