,Wyoming,forecast,interval_low,interval_high
2020-04-13,5.0,13.616959571838379,12.249021530151367,14.480067253112793
2020-04-14,7.0,12.174031257629395,11.372784614562988,13.14103889465332
2020-04-15,5.0,13.711616516113281,12.036430358886719,15.97258472442627
2020-04-16,9.0,14.182772636413574,13.271918296813965,15.609569549560547
2020-04-17,9.0,13.216736793518066,12.511882781982422,14.24631404876709
2020-04-18,4.0,13.240699768066406,12.136436462402344,13.864350318908691
2020-04-19,4.0,10.384217262268066,9.405594825744629,11.392199516296387
2020-04-20,4.0,10.247557640075684,9.30597972869873,10.787042617797852
2020-04-21,126.0,9.509005546569824,9.00963306427002,10.170051574707031
2020-04-22,4.0,10.675426483154297,9.395777702331543,12.567431449890137
2020-04-23,6.0,10.89079761505127,10.312697410583496,11.957470893859863
2020-04-24,20.0,10.30945110321045,9.793204307556152,11.087724685668945
2020-04-25,18.0,10.65735149383545,9.659433364868164,11.275863647460938
2020-04-26,11.0,15.300097465515137,12.586418151855469,18.309127807617188
2020-04-27,18.0,19.967472076416016,16.784828186035156,21.944791793823242
2020-04-28,16.0,21.278173446655273,18.675189971923828,25.34580421447754
2020-04-29,9.0,21.067991256713867,18.048160552978516,24.162641525268555
2020-04-30,14.0,19.683271408081055,16.191650390625,24.019771575927734
2020-05-01,7.0,21.26410484313965,18.087024688720703,24.317052841186523
2020-05-02,13.0,21.5317325592041,15.910432815551758,25.983139038085938
2020-05-03,7.0,14.457945823669434,13.3799409866333,15.46924877166748
2020-05-04,10.0,14.89316177368164,13.893555641174316,15.607908248901367
2020-05-05,8.0,14.68675708770752,14.024859428405762,15.418526649475098
2020-05-06,27.0,15.734148979187012,14.25070571899414,17.59490203857422
2020-05-07,4.0,16.096694946289062,15.287141799926758,17.237092971801758
2020-05-08,9.0,15.647583961486816,14.989052772521973,16.673297882080078
2020-05-09,9.0,16.298246383666992,14.94715404510498,17.294382095336914
2020-05-10,9.0,11.042232513427734,10.491124153137207,11.812457084655762
2020-05-11,7.0,11.460098266601562,11.108798027038574,11.90419864654541
2020-05-12,6.0,13.059074401855469,12.443390846252441,13.556461334228516
2020-05-13,13.0,13.717002868652344,12.616616249084473,15.454187393188477
2020-05-14,13.0,13.33289623260498,12.699116706848145,14.134591102600098
2020-05-15,15.0,13.125480651855469,12.61839771270752,14.076492309570312
2020-05-16,25.0,14.498919486999512,13.232510566711426,15.248248100280762
2020-05-17,13.0,8.251618385314941,7.7573418617248535,8.911727905273438
2020-05-18,12.0,8.518974304199219,8.087438583374023,8.873132705688477
2020-05-19,10.0,9.11331844329834,8.761951446533203,9.497258186340332
2020-05-20,11.0,9.828601837158203,8.8992338180542,11.392727851867676
2020-05-21,14.0,9.659393310546875,9.135250091552734,10.382575035095215
2020-05-22,2.0,9.503527641296387,9.147472381591797,10.180648803710938
2020-05-23,10.0,10.444476127624512,9.43316650390625,11.104158401489258
2020-05-24,25.0,14.673484802246094,13.367061614990234,15.916446685791016
2020-05-25,5.0,14.700210571289062,13.508705139160156,15.32977294921875
2020-05-26,7.0,14.107131004333496,13.339885711669922,15.003310203552246
2020-05-27,10.0,15.3914213180542,13.73332691192627,17.529722213745117
2020-05-28,16.0,15.768376350402832,14.866558074951172,17.105260848999023
2020-05-29,15.0,15.025727272033691,14.461098670959473,16.13964080810547
2020-05-30,7.0,15.489028930664062,14.139791488647461,16.321170806884766
2020-05-31,5.0,10.820704460144043,10.04716968536377,11.662847518920898
2020-06-01,7.0,10.96904468536377,10.269697189331055,11.424823760986328
2020-06-02,2.0,10.843173027038574,10.324487686157227,11.362257957458496
2020-06-03,3.0,11.82096004486084,10.700458526611328,13.507948875427246
2020-06-04,6.0,11.928772926330566,11.44792366027832,12.811447143554688
2020-06-05,12.0,11.516268730163574,11.081336975097656,12.22807788848877
2020-06-06,6.0,12.151597023010254,11.174139022827148,12.86920166015625
2020-06-07,8.0,8.77217960357666,7.760801792144775,9.906084060668945
2020-06-08,13.0,8.257888793945312,7.291351795196533,9.034557342529297
2020-06-09,10.0,7.238394260406494,6.727494239807129,7.9744462966918945
2020-06-10,10.0,8.498324394226074,7.245094299316406,10.556573867797852
2020-06-11,29.0,8.64981460571289,7.992918491363525,9.814909934997559
2020-06-12,18.0,7.910280704498291,7.20701789855957,8.683963775634766
2020-06-13,23.0,8.071999549865723,7.216761589050293,8.574868202209473
2020-06-14,10.0,9.498356819152832,8.889704704284668,10.236299514770508
2020-06-15,19.0,9.82800579071045,9.293787956237793,10.242897987365723
2020-06-16,10.0,10.242547035217285,9.833772659301758,10.692163467407227
2020-06-17,25.0,11.008476257324219,9.987753868103027,12.612227439880371
2020-06-18,30.0,10.972729682922363,10.489792823791504,11.783943176269531
2020-06-19,29.0,10.788493156433105,10.386289596557617,11.543505668640137
2020-06-20,6.0,11.664115905761719,10.58912467956543,12.395267486572266
2020-06-21,18.0,18.035987854003906,16.623241424560547,19.484766006469727
2020-06-22,33.0,18.028051376342773,16.925718307495117,18.67306900024414
2020-06-23,24.0,18.24616241455078,17.07347297668457,19.321868896484375
2020-06-24,28.0,19.5235538482666,17.71013832092285,21.911725997924805
2020-06-25,44.0,19.769651412963867,18.92996597290039,21.272201538085938
2020-06-26,42.0,18.843351364135742,18.042856216430664,20.257366180419922
2020-06-27,24.0,19.684656143188477,18.12418556213379,20.47913932800293
2020-06-28,25.0,21.852746963500977,20.622610092163086,23.07674789428711
2020-06-29,33.0,22.696985244750977,21.824695587158203,23.665803909301758
2020-06-30,37.0,23.709028244018555,22.38282585144043,24.691362380981445
2020-07-01,27.0,24.597061157226562,22.860666275024414,26.67808723449707
2020-07-02,36.0,24.980981826782227,24.15428352355957,26.33884048461914
2020-07-03,32.0,24.436193466186523,23.561410903930664,25.914518356323242
2020-07-04,24.0,25.691741943359375,23.940969467163086,26.908174514770508
2020-07-05,28.0,30.123960494995117,28.32037353515625,31.711029052734375
2020-07-06,41.0,31.19755744934082,29.623838424682617,32.57170867919922
2020-07-07,34.0,30.68506622314453,28.596155166625977,32.19612121582031
2020-07-08,31.0,31.998098373413086,29.7203426361084,34.51034164428711
2020-07-09,29.0,33.06693649291992,31.731111526489258,35.00019836425781
2020-07-10,21.0,32.069644927978516,31.110883712768555,33.90420913696289
2020-07-11,49.0,32.70571517944336,30.84847068786621,33.98142623901367
2020-07-12,23.0,29.66082191467285,27.88146209716797,31.144672393798828
2020-07-13,41.0,31.2927188873291,29.758373260498047,32.887725830078125
2020-07-14,47.0,31.67209815979004,29.919668197631836,33.12616729736328
2020-07-15,35.0,32.60848617553711,30.199068069458008,35.026092529296875
2020-07-16,41.0,33.61247253417969,32.020687103271484,35.514652252197266
2020-07-17,43.0,33.079437255859375,31.62346649169922,35.0826301574707
2020-07-18,39.0,34.20286178588867,31.82929229736328,35.92428970336914
2020-07-19,,31.559066772460938,30.16568374633789,32.58850860595703
2020-07-20,,34.046974182128906,32.89842987060547,35.9772834777832
2020-07-21,,35.20017623901367,33.47001266479492,36.36020278930664
2020-07-22,,35.64741897583008,33.52491760253906,37.538570404052734
2020-07-23,,36.66435623168945,35.30557632446289,38.15626907348633
2020-07-24,,36.614830017089844,35.125511169433594,38.35399627685547
2020-07-25,,38.14109420776367,35.82146453857422,40.281822204589844
