,Diamond Princess,forecast,interval_low,interval_high
2020-03-08,0.0,2.01239013671875,0.6894634962081909,3.58712100982666
2020-03-09,0.0,3.002692461013794,1.9639811515808105,4.358226776123047
2020-03-10,0.0,3.8348941802978516,2.8828492164611816,5.073171615600586
2020-03-11,0.0,4.782262802124023,4.043319225311279,5.95262336730957
2020-03-12,0.0,5.767908573150635,4.94085693359375,7.136557102203369
2020-03-13,0.0,6.823338985443115,6.1957244873046875,7.973238945007324
2020-03-14,0.0,7.817205429077148,7.1512675285339355,8.852619171142578
2020-03-15,0.0,2.01239013671875,0.6894634962081909,3.58712100982666
2020-03-16,0.0,3.002692461013794,1.9639811515808105,4.358226776123047
2020-03-17,47.0,3.8348941802978516,2.8828492164611816,5.073171615600586
2020-03-18,47.0,4.782262802124023,4.043319225311279,5.95262336730957
2020-03-19,47.0,5.767908573150635,4.94085693359375,7.136557102203369
2020-03-20,49.0,6.823338985443115,6.1957244873046875,7.973238945007324
2020-03-21,49.0,7.817205429077148,7.1512675285339355,8.852619171142578
2020-03-22,49.0,15.46160888671875,8.887456893920898,23.105072021484375
2020-03-23,49.0,15.241541862487793,8.727892875671387,22.826656341552734
2020-03-24,49.0,19.579477310180664,12.421581268310547,28.080989837646484
2020-03-25,49.0,22.625167846679688,15.858840942382812,30.68254280090332
2020-03-26,49.0,21.337623596191406,14.703241348266602,29.347640991210938
2020-03-27,49.0,18.279911041259766,12.052216529846191,25.752849578857422
2020-03-28,49.0,17.49170684814453,11.882899284362793,24.391115188598633
2020-03-29,49.0,49.35432052612305,48.70111083984375,49.88418960571289
2020-03-30,49.0,49.35611343383789,48.66427230834961,49.916107177734375
2020-03-31,49.0,49.30768966674805,48.59817123413086,49.88022994995117
2020-04-01,49.0,49.31295394897461,48.7407112121582,49.772464752197266
2020-04-02,49.0,49.3286018371582,48.824668884277344,49.752620697021484
2020-04-03,49.0,49.34591293334961,48.74260330200195,49.84014129638672
2020-04-04,49.0,49.25642013549805,48.75566482543945,49.65985870361328
2020-04-05,49.0,49.400390625,48.88531494140625,49.71181106567383
2020-04-06,49.0,49.368255615234375,48.89912033081055,49.68140411376953
2020-04-07,49.0,49.32597351074219,48.764442443847656,49.67961883544922
2020-04-08,49.0,49.37174987792969,48.83232498168945,49.73175811767578
2020-04-09,49.0,49.33415222167969,48.869834899902344,49.656036376953125
2020-04-10,49.0,49.3746223449707,48.9283332824707,49.663719177246094
2020-04-11,49.0,49.34007263183594,49.082069396972656,49.50550079345703
2020-04-12,49.0,49.400390625,48.88531494140625,49.7118034362793
2020-04-13,49.0,49.368255615234375,48.89912033081055,49.681400299072266
2020-04-14,49.0,49.32597351074219,48.764442443847656,49.67961883544922
2020-04-15,49.0,49.37174987792969,48.83232498168945,49.73175811767578
2020-04-16,49.0,49.33414840698242,48.86982727050781,49.656036376953125
2020-04-17,49.0,49.3746223449707,48.928340911865234,49.66371154785156
2020-04-18,49.0,49.34006881713867,49.08206558227539,49.505496978759766
2020-04-19,49.0,49.400390625,48.88531494140625,49.7118034362793
2020-04-20,49.0,49.368255615234375,48.89912033081055,49.681400299072266
2020-04-21,49.0,49.32597351074219,48.764442443847656,49.67961883544922
2020-04-22,49.0,49.37174987792969,48.83232498168945,49.73175811767578
2020-04-23,49.0,49.33414840698242,48.86982727050781,49.656036376953125
2020-04-24,49.0,49.3746223449707,48.928340911865234,49.66371154785156
2020-04-25,49.0,49.34006881713867,49.08206558227539,49.505496978759766
2020-04-26,49.0,49.400390625,48.88531494140625,49.7118034362793
2020-04-27,49.0,49.368255615234375,48.89912033081055,49.681400299072266
2020-04-28,49.0,49.32597351074219,48.764442443847656,49.67961883544922
2020-04-29,49.0,49.37174987792969,48.83232498168945,49.73175811767578
2020-04-30,49.0,49.33414840698242,48.86982727050781,49.656036376953125
2020-05-01,49.0,49.3746223449707,48.928340911865234,49.66371154785156
2020-05-02,49.0,49.34006881713867,49.08206558227539,49.505496978759766
2020-05-03,49.0,49.400390625,48.88531494140625,49.7118034362793
2020-05-04,49.0,49.368255615234375,48.89912033081055,49.681400299072266
2020-05-05,49.0,49.32597351074219,48.764442443847656,49.67961883544922
2020-05-06,49.0,49.37174987792969,48.83232498168945,49.73175811767578
2020-05-07,49.0,49.33414840698242,48.86982727050781,49.656036376953125
2020-05-08,49.0,49.3746223449707,48.928340911865234,49.66371154785156
2020-05-09,49.0,49.34006881713867,49.08206558227539,49.505496978759766
2020-05-10,49.0,49.400390625,48.88531494140625,49.7118034362793
2020-05-11,49.0,49.368255615234375,48.89912033081055,49.681400299072266
2020-05-12,49.0,49.32597351074219,48.764442443847656,49.67961883544922
2020-05-13,49.0,49.37174987792969,48.83232498168945,49.73175811767578
2020-05-14,49.0,49.33414840698242,48.86982727050781,49.656036376953125
2020-05-15,49.0,49.3746223449707,48.928340911865234,49.66371154785156
2020-05-16,49.0,49.34006881713867,49.08206558227539,49.505496978759766
2020-05-17,49.0,49.400390625,48.88531494140625,49.7118034362793
2020-05-18,49.0,49.368255615234375,48.89912033081055,49.681400299072266
2020-05-19,49.0,49.32597351074219,48.764442443847656,49.67961883544922
2020-05-20,49.0,49.37174987792969,48.83232498168945,49.73175811767578
2020-05-21,49.0,49.33414840698242,48.86982727050781,49.656036376953125
2020-05-22,49.0,49.3746223449707,48.928340911865234,49.66371154785156
2020-05-23,49.0,49.34006881713867,49.08206558227539,49.505496978759766
2020-05-24,49.0,49.400390625,48.88531494140625,49.7118034362793
2020-05-25,49.0,49.368255615234375,48.89912033081055,49.681400299072266
2020-05-26,49.0,49.32597351074219,48.764442443847656,49.67961883544922
2020-05-27,49.0,49.37174987792969,48.83232498168945,49.73175811767578
2020-05-28,49.0,49.33414840698242,48.86982727050781,49.656036376953125
2020-05-29,49.0,49.3746223449707,48.928340911865234,49.66371154785156
2020-05-30,49.0,49.34006881713867,49.08206558227539,49.505496978759766
2020-05-31,49.0,49.400390625,48.88531494140625,49.7118034362793
2020-06-01,49.0,49.368255615234375,48.89912033081055,49.681400299072266
2020-06-02,49.0,49.32597351074219,48.764442443847656,49.67961883544922
2020-06-03,49.0,49.37174987792969,48.83232498168945,49.73175811767578
2020-06-04,49.0,49.33414840698242,48.86982727050781,49.656036376953125
2020-06-05,49.0,49.3746223449707,48.928340911865234,49.66371154785156
2020-06-06,49.0,49.34006881713867,49.08206558227539,49.505496978759766
2020-06-07,49.0,49.400390625,48.88531494140625,49.71181106567383
2020-06-08,49.0,49.368255615234375,48.89912033081055,49.68140411376953
2020-06-09,49.0,49.32597351074219,48.764442443847656,49.67961883544922
2020-06-10,49.0,49.37174987792969,48.83232498168945,49.73175811767578
2020-06-11,49.0,49.33415222167969,48.869834899902344,49.656036376953125
2020-06-12,49.0,49.3746223449707,48.9283332824707,49.663719177246094
2020-06-13,49.0,49.34007263183594,49.082069396972656,49.50550079345703
2020-06-14,49.0,49.400390625,48.88531494140625,49.7118034362793
2020-06-15,49.0,49.368255615234375,48.89912033081055,49.681400299072266
2020-06-16,49.0,49.32597351074219,48.764442443847656,49.67961883544922
2020-06-17,49.0,49.37174987792969,48.83232498168945,49.73175811767578
2020-06-18,49.0,49.33414840698242,48.86982727050781,49.656036376953125
2020-06-19,49.0,49.3746223449707,48.928340911865234,49.66371154785156
2020-06-20,49.0,49.34006881713867,49.08206558227539,49.505496978759766
2020-06-21,49.0,49.400390625,48.88531494140625,49.7118034362793
2020-06-22,49.0,49.368255615234375,48.89912033081055,49.681400299072266
2020-06-23,49.0,49.32597351074219,48.764442443847656,49.67961883544922
2020-06-24,49.0,49.37174987792969,48.83232498168945,49.73175811767578
2020-06-25,49.0,49.33414840698242,48.86982727050781,49.656036376953125
2020-06-26,49.0,49.3746223449707,48.928340911865234,49.66371154785156
2020-06-27,49.0,49.34006881713867,49.08206558227539,49.505496978759766
2020-06-28,49.0,49.400390625,48.88531494140625,49.7118034362793
2020-06-29,49.0,49.368255615234375,48.89912033081055,49.681400299072266
2020-06-30,49.0,49.32597351074219,48.764442443847656,49.67961883544922
2020-07-01,49.0,49.37174987792969,48.83232498168945,49.73175811767578
2020-07-02,49.0,49.33414840698242,48.86982727050781,49.656036376953125
2020-07-03,49.0,49.3746223449707,48.928340911865234,49.66371154785156
2020-07-04,49.0,49.34006881713867,49.08206558227539,49.505496978759766
2020-07-05,49.0,49.400390625,48.88531494140625,49.7118034362793
2020-07-06,49.0,49.368255615234375,48.89912033081055,49.681400299072266
2020-07-07,49.0,49.32597351074219,48.764442443847656,49.67961883544922
2020-07-08,49.0,49.37174987792969,48.83232498168945,49.73175811767578
2020-07-09,49.0,49.33414840698242,48.86982727050781,49.656036376953125
2020-07-10,49.0,49.3746223449707,48.928340911865234,49.66371154785156
2020-07-11,49.0,49.34006881713867,49.08206558227539,49.505496978759766
2020-07-12,49.0,49.400390625,48.88531494140625,49.7118034362793
2020-07-13,49.0,49.368255615234375,48.89912033081055,49.681400299072266
2020-07-14,49.0,49.32597351074219,48.764442443847656,49.67961883544922
2020-07-15,49.0,49.37174987792969,48.83232498168945,49.73175811767578
2020-07-16,49.0,49.33414840698242,48.86982727050781,49.656036376953125
2020-07-17,49.0,49.3746223449707,48.928340911865234,49.66371154785156
2020-07-18,49.0,49.34006881713867,49.08206558227539,49.505496978759766
2020-07-19,,49.400390625,48.88531494140625,49.7118034362793
2020-07-20,,49.368255615234375,48.89912033081055,49.681400299072266
2020-07-21,,49.32597351074219,48.764442443847656,49.67961883544922
2020-07-22,,49.37174987792969,48.83232498168945,49.73175811767578
2020-07-23,,49.33414840698242,48.86982727050781,49.656036376953125
2020-07-24,,49.3746223449707,48.928340911865234,49.66371154785156
2020-07-25,,49.34006881713867,49.08206558227539,49.505496978759766
