,Rhode Island,forecast,interval_low,interval_high
2020-01-22,0.0,0.08896537125110626,-0.010099232196807861,0.25168031454086304
2020-01-23,0.0,-0.5363360047340393,-2.416616916656494,0.08487662672996521
2020-01-24,0.0,-0.048288095742464066,-0.2739202380180359,0.12781918048858643
2020-01-25,0.0,-0.38358449935913086,-2.5701277256011963,0.6020423769950867
2020-01-26,0.0,0.07554344832897186,-0.063693106174469,0.22630414366722107
2020-01-27,0.0,-10.232110977172852,-30.537633895874023,0.20583266019821167
2020-01-28,0.0,13.60930347442627,-3.727475166320801,71.98114776611328
2020-01-29,0.0,0.036402422934770584,-0.0037509799003601074,0.16228792071342468
2020-01-30,0.0,-3.5853919982910156,-22.679784774780273,7.522717475891113
2020-01-31,0.0,-0.7252062559127808,-3.6334333419799805,0.05277100205421448
2020-02-01,0.0,-0.08464225381612778,-0.24037253856658936,0.004073143005371094
2020-02-02,0.0,-0.036504290997982025,-0.26856935024261475,0.07600846886634827
2020-02-03,0.0,1.7360732555389404,-0.1437091827392578,8.638211250305176
2020-02-04,0.0,-0.09080371260643005,-0.4194640517234802,0.17981579899787903
2020-02-05,0.0,0.04677026718854904,-0.11641430854797363,0.3231539726257324
2020-02-06,0.0,1.6799434423446655,-0.69148850440979,8.918255805969238
2020-02-07,0.0,-0.9139667749404907,-4.9048171043396,0.2563192844390869
2020-02-08,0.0,0.016718775033950806,-0.25307464599609375,0.3669999837875366
2020-02-09,0.0,0.0070829568430781364,-0.1885310411453247,0.1121516227722168
2020-02-10,0.0,-0.003568112850189209,-0.052805542945861816,0.03789651393890381
2020-02-11,0.0,-0.24789254367351532,-1.9487931728363037,0.3999220132827759
2020-02-12,0.0,-0.12464294582605362,-0.5334234237670898,0.20909565687179565
2020-02-13,0.0,-0.013337475247681141,-0.367023229598999,0.24336791038513184
2020-02-14,0.0,0.19609634578227997,-0.1351291537284851,1.057809829711914
2020-02-15,0.0,0.08389200270175934,0.025387555360794067,0.12676075100898743
2020-02-16,0.0,-0.011554407887160778,-0.4394148588180542,0.14696866273880005
2020-02-17,0.0,-0.07957471907138824,-0.30533069372177124,0.18827936053276062
2020-02-18,0.0,-0.11100472509860992,-0.5440022945404053,0.0476112961769104
2020-02-19,0.0,0.8436056971549988,-0.6465672254562378,4.882532119750977
2020-02-20,0.0,-1.6390091180801392,-7.817625045776367,0.14307263493537903
2020-02-21,0.0,-2.8709969520568848,-13.248055458068848,0.0637059211730957
2020-02-22,0.0,0.17355331778526306,-0.03391408920288086,0.6127150058746338
2020-02-23,0.0,-0.055637259036302567,-0.38825708627700806,0.17140746116638184
2020-02-24,0.0,0.09344609826803207,-0.05629998445510864,0.2678748369216919
2020-02-25,0.0,7.430152893066406,-0.4279823899269104,37.2797737121582
2020-02-26,0.0,0.0922306627035141,-0.05087125301361084,0.2710672616958618
2020-02-27,0.0,-0.0012260436778888106,-0.018329381942749023,0.019054502248764038
2020-02-28,0.0,-0.9373011589050293,-2.8825876712799072,0.13248208165168762
2020-02-29,0.0,-0.016503077000379562,-0.11559510231018066,0.08233374357223511
2020-03-01,1.0,0.7911022901535034,-0.38287705183029175,1.3306742906570435
2020-03-02,2.0,2.035217046737671,1.9428304433822632,2.2181546688079834
2020-03-03,2.0,1.9127448797225952,1.804738163948059,1.9994264841079712
2020-03-04,2.0,-1.0743399858474731,-13.924880981445312,2.273926258087158
2020-03-05,2.0,2.1469149589538574,1.7217423915863037,3.286390542984009
2020-03-06,2.0,2.416451930999756,1.961305856704712,3.7876172065734863
2020-03-07,3.0,2.806466579437256,1.8707005977630615,3.0733914375305176
2020-03-08,3.0,3.3674075603485107,2.9491515159606934,4.923463821411133
2020-03-09,3.0,2.9949774742126465,2.8143415451049805,3.251915216445923
2020-03-10,3.0,3.4750640392303467,2.628180742263794,5.516033172607422
2020-03-11,5.0,3.3537604808807373,-2.2933614253997803,5.000738143920898
2020-03-12,3.0,3.232374668121338,2.908247232437134,3.526071786880493
2020-03-13,12.0,11.966197967529297,11.660298347473145,12.158750534057617
2020-03-14,20.0,19.993722915649414,19.721118927001953,20.19535255432129
2020-03-15,20.0,20.483243942260742,19.775808334350586,22.6811466217041
2020-03-16,21.0,22.606304168701172,20.59455680847168,28.79166030883789
2020-03-17,23.0,25.127904891967773,22.75656509399414,33.07988739013672
2020-03-18,33.0,34.85881805419922,32.13889694213867,43.26347732543945
2020-03-19,44.0,45.87240219116211,43.889259338378906,53.12554168701172
2020-03-20,54.0,54.057037353515625,43.46369171142578,65.03731536865234
2020-03-21,66.0,69.3246078491211,65.61902618408203,82.2900161743164
2020-03-22,83.0,88.15699005126953,82.84431457519531,108.73281860351562
2020-03-23,106.0,105.912109375,105.50856018066406,106.20639038085938
2020-03-24,124.0,125.59428405761719,123.71346282958984,131.6307830810547
2020-03-25,132.0,132.0037384033203,131.71775817871094,132.27053833007812
2020-03-26,165.0,165.0650634765625,164.8015899658203,165.20008850097656
2020-03-27,203.0,211.0712432861328,171.76104736328125,240.02394104003906
2020-03-28,239.0,250.07958984375,238.94970703125,294.0096740722656
2020-03-29,294.0,293.9822082519531,293.9189453125,294.0669250488281
2020-03-30,408.0,412.3404846191406,273.2282409667969,488.76788330078125
2020-03-31,488.0,426.5276794433594,263.751708984375,488.1184387207031
2020-04-01,566.0,581.2288818359375,565.9837036132812,641.9335327148438
2020-04-02,645.0,642.8648681640625,567.2760620117188,711.8757934570312
2020-04-03,711.0,729.0682983398438,710.7305908203125,801.2295532226562
2020-04-04,806.0,851.5648193359375,805.7545166015625,921.9503784179688
2020-04-05,922.0,922.0260009765625,921.9112548828125,922.094970703125
2020-04-06,1082.0,1039.0667724609375,716.7176513671875,1233.4984130859375
2020-04-07,1229.0,1288.729736328125,1228.769775390625,1526.734375
2020-04-08,1450.0,1614.2850341796875,1449.5030517578125,1727.3214111328125
2020-04-09,1727.0,1726.1839599609375,1722.270751953125,1727.3851318359375
2020-04-10,1727.0,1848.3460693359375,1723.766357421875,2336.762939453125
2020-04-11,2349.0,2411.611083984375,2347.713134765625,2663.5263671875
2020-04-12,2665.0,2665.186279296875,2664.981689453125,2665.694580078125
2020-04-13,2665.0,2665.0068359375,2664.8603515625,2665.17333984375
2020-04-14,3251.0,3249.217041015625,3242.015869140625,3251.14208984375
2020-04-15,3251.0,3304.35986328125,3250.88427734375,3517.45703125
2020-04-16,3529.0,3648.133544921875,3528.358642578125,4126.94677734375
2020-04-17,4177.0,4177.1904296875,4176.66162109375,4177.65771484375
2020-04-18,4491.0,4491.05859375,4490.37451171875,4491.669921875
2020-04-19,4706.0,4793.8330078125,4705.7392578125,5144.99560546875
2020-04-20,5090.0,5044.87646484375,4864.49267578125,5090.14794921875
2020-04-21,5500.0,5630.4794921875,5073.662109375,6054.0556640625
2020-04-22,5841.0,6000.07568359375,5840.52734375,6242.93310546875
2020-04-23,6256.0,6256.2119140625,6255.67822265625,6256.59814453125
2020-04-24,6699.0,6616.7236328125,6287.40869140625,6699.47802734375
2020-04-25,7129.0,7104.83447265625,6941.466796875,7195.546875
2020-04-26,7439.0,7590.89453125,7438.58984375,8199.7919921875
2020-04-27,7708.0,7708.14208984375,7707.95751953125,7708.5986328125
2020-04-28,7927.0,8038.44677734375,7926.904296875,8241.7646484375
2020-04-29,8247.0,8246.8671875,8246.3603515625,8247.263671875
2020-04-30,8621.0,8454.2490234375,8157.390625,8621.29296875
2020-05-01,8962.0,8962.0908203125,8961.908203125,8962.3984375
2020-05-02,9289.0,9329.8759765625,9287.7314453125,9494.8125
2020-05-03,9477.0,9544.419921875,9476.939453125,9812.822265625
2020-05-04,9652.0,9701.62890625,9651.5673828125,9780.3525390625
2020-05-05,9933.0,9933.28125,9932.873046875,9933.6552734375
2020-05-06,10205.0,10204.8681640625,10204.5322265625,10205.17578125
2020-05-07,10530.0,10580.548828125,10529.00390625,10783.61328125
2020-05-08,10779.0,10849.501953125,10778.2744140625,10971.70703125
2020-05-09,10989.0,10989.130859375,10988.7119140625,10989.5888671875
2020-05-10,11274.0,11438.2626953125,11145.0625,11977.439453125
2020-05-11,11450.0,11450.0732421875,11449.9052734375,11450.2724609375
2020-05-12,11614.0,11646.8193359375,11613.283203125,11703.9853515625
2020-05-13,11835.0,11903.333984375,11834.87109375,12174.6435546875
2020-05-14,12016.0,12015.861328125,12015.3603515625,12016.5380859375
2020-05-15,12219.0,12218.9638671875,12218.1171875,12219.658203125
2020-05-16,12434.0,12434.1025390625,12433.5439453125,12435.091796875
2020-05-17,12674.0,12644.0517578125,12525.0556640625,12674.1181640625
2020-05-18,12795.0,12794.998046875,12794.6181640625,12795.6669921875
2020-05-19,12951.0,12865.0703125,12689.9755859375,12951.7578125
2020-05-20,13356.0,13472.912109375,13355.783203125,13665.74609375
2020-05-21,13571.0,13579.34375,13570.7705078125,13612.2666015625
2020-05-22,13736.0,13677.7470703125,13619.943359375,13735.9306640625
2020-05-23,13952.0,13912.494140625,13627.8056640625,14047.5498046875
