,Indiana,forecast,interval_low,interval_high
2020-01-23,0.0,0.000445568555733189,-0.011572599411010742,0.011692672967910767
2020-01-24,0.0,0.033011145889759064,-0.007060587406158447,0.167444109916687
2020-01-25,0.0,0.009875625371932983,0.0033364593982696533,0.03177797794342041
2020-01-26,0.0,-0.03172188997268677,-0.14549779891967773,-0.000466763973236084
2020-01-27,0.0,0.12816579639911652,-0.0033020973205566406,0.6471506357192993
2020-01-28,0.0,-0.002416122006252408,-0.008117854595184326,0.0030528903007507324
2020-01-29,0.0,-0.03925513103604317,-0.1856657862663269,0.001692354679107666
2020-01-30,0.0,-0.007423490285873413,-0.03437209129333496,0.0008672177791595459
2020-01-31,0.0,0.003410124685615301,-0.0006480813026428223,0.007064104080200195
2020-02-01,0.0,-0.407301127910614,-2.2222347259521484,0.17980650067329407
2020-02-02,0.0,-0.2667081654071808,-1.307084083557129,-0.001134037971496582
2020-02-03,0.0,-0.0034598112106323242,-0.00644916296005249,-0.0005687475204467773
2020-02-04,0.0,0.007678019814193249,0.0003458261489868164,0.03210440278053284
2020-02-05,0.0,0.005154830403625965,-0.000592350959777832,0.010353624820709229
2020-02-06,0.0,0.00946758408099413,-0.010119140148162842,0.03474929928779602
2020-02-07,0.0,0.04685806483030319,-0.014708220958709717,0.24929428100585938
2020-02-08,0.0,-0.007661926560103893,-0.02422022819519043,-0.0005736947059631348
2020-02-09,0.0,-0.04667555168271065,-0.24967890977859497,0.016958504915237427
2020-02-10,0.0,0.00660784263163805,-0.004405856132507324,0.019885748624801636
2020-02-11,0.0,0.013020950369536877,-0.0005183219909667969,0.04410329461097717
2020-02-12,0.0,-0.01589200459420681,-0.0809829831123352,0.00658339262008667
2020-02-13,0.0,-0.01819714345037937,-0.03573554754257202,-0.0028653740882873535
2020-02-14,0.0,-0.02388356253504753,-0.13406729698181152,0.021445363759994507
2020-02-15,0.0,0.026133805513381958,-0.0026067495346069336,0.041580647230148315
2020-02-16,0.0,-0.31006714701652527,-1.3039830923080444,0.014558613300323486
2020-02-17,0.0,-0.0006938755395822227,-0.011044681072235107,0.014237970113754272
2020-02-18,0.0,-0.12728530168533325,-0.6144866943359375,0.016181528568267822
2020-02-19,0.0,1.50535249710083,-0.0031922459602355957,7.390498161315918
2020-02-20,0.0,-0.004814893007278442,-0.018935799598693848,0.008717268705368042
2020-02-21,0.0,0.18364964425563812,0.008128553628921509,0.4719637334346771
2020-02-22,0.0,-0.0239860899746418,-0.05236709117889404,-0.0026227235794067383
2020-02-23,0.0,-0.013402801938354969,-0.05309557914733887,0.007116466760635376
2020-02-24,0.0,0.022604674100875854,-0.006144523620605469,0.10591903328895569
2020-02-25,0.0,0.01242014765739441,-0.0004519820213317871,0.026723474264144897
2020-02-26,0.0,-0.034132324159145355,-0.10074663162231445,-0.008258223533630371
2020-02-27,0.0,0.008619064465165138,0.0035222768783569336,0.015338629484176636
2020-02-28,0.0,0.02114909328520298,-0.04401898384094238,0.11893653869628906
2020-02-29,0.0,-0.02152961492538452,-0.12973856925964355,0.07378822565078735
2020-03-01,0.0,-0.1317247450351715,-0.6657963991165161,0.007346302270889282
2020-03-02,0.0,-0.0842033177614212,-0.42504453659057617,0.005236119031906128
2020-03-03,0.0,0.031040918081998825,-0.0029709339141845703,0.13920089602470398
2020-03-04,0.0,0.13878025114536285,-0.017102181911468506,0.708413302898407
2020-03-05,0.0,-0.006282067392021418,-0.02559608221054077,0.00649946928024292
2020-03-06,0.0,0.009624612517654896,-0.005850493907928467,0.020878970623016357
2020-03-07,0.0,-0.0727224349975586,-0.35671466588974,0.0029278993606567383
2020-03-08,0.0,-0.45062488317489624,-1.678072214126587,-0.005726635456085205
2020-03-09,0.0,0.049942903220653534,-0.011354625225067139,0.2192610800266266
2020-03-10,0.0,0.04710885137319565,0.0002073049545288086,0.20890545845031738
2020-03-11,0.0,0.028050249442458153,-0.0009302496910095215,0.08589687943458557
2020-03-12,0.0,-0.06435712426900864,-0.24164223670959473,-0.005937933921813965
2020-03-13,0.0,0.01736775040626526,-0.00013893842697143555,0.05222436785697937
2020-03-14,0.0,-0.08531930297613144,-0.38509953022003174,0.004438161849975586
