,Northern Mariana Islands,forecast,interval_low,interval_high
2020-04-28,14.0,37.11381190565772,,
2020-04-29,14.0,37.14905762773143,,
2020-04-30,14.0,37.12357747814444,,
2020-05-01,14.0,37.141997813571756,,
2020-05-02,14.0,37.12868122152836,,
2020-05-03,14.0,37.138308170198755,,
2020-05-04,14.0,37.13134857119621,,
2020-05-05,14.0,37.13637986615108,,
2020-05-06,15.0,37.13274259783812,,
2020-05-07,15.0,37.315217898459075,,
2020-05-08,15.0,37.162263312264436,,
2020-05-09,16.0,37.26067279541552,,
2020-05-10,16.0,37.15989765809301,,
2020-05-11,19.0,37.472015845014525,,
2020-05-12,19.0,37.57628119402389,,
2020-05-13,19.0,37.22831309105305,,
2020-05-14,19.0,37.70367472855888,,
2020-05-15,19.0,36.5341213447353,,
2020-05-16,21.0,38.16053380913815,,
2020-05-17,21.0,36.75204378682336,,
2020-05-18,21.0,37.72820601808907,,
2020-05-19,21.0,36.99817856944144,,
2020-05-20,21.0,37.106980685750756,,
2020-05-21,22.0,37.54893021143568,,
2020-05-22,22.0,37.014343862496865,,
2020-05-23,22.0,37.379773835303986,,
2020-05-24,22.0,37.10342816152201,,
2020-05-25,22.0,37.09372852721055,,
2020-05-26,22.0,37.361043530416104,,
2020-05-27,22.0,36.970326751731655,,
2020-05-28,22.0,37.2527871861131,,
2020-05-29,22.0,37.04858838702495,,
2020-05-30,22.0,37.196209591532245,,
2020-05-31,22.0,37.089489962829745,,
2020-06-01,22.0,37.16664066206982,,
2020-06-02,23.0,37.11086619522056,,
2020-06-03,24.0,37.33103298120741,,
2020-06-04,26.0,37.3306759469589,,
2020-06-05,26.0,37.65742195941734,,
2020-06-06,26.0,37.15748828915786,,
2020-06-07,27.0,37.545398125162414,,
2020-06-08,28.0,37.08869274083287,,
2020-06-09,30.0,37.90080479773721,,
2020-06-10,30.0,37.24525936075328,,
2020-06-11,30.0,37.45545252567318,,
2020-06-12,30.0,37.32999118011226,,
2020-06-13,30.0,37.06457082309864,,
2020-06-14,30.0,37.57958952498527,,
2020-06-15,30.0,36.81233354558837,,
2020-06-16,30.0,37.367005034107265,,
2020-06-17,30.0,36.96601700867982,,
2020-06-18,30.0,37.25590282373325,,
2020-06-19,30.0,37.04633600268014,,
2020-06-20,30.0,37.19783790517307,,
2020-06-21,30.0,37.088312807909894,,
2020-06-22,30.0,37.167491661331006,,
2020-06-23,30.0,37.11025098329702,,
2020-06-24,30.0,37.15163192126494,,
2020-06-25,30.0,37.121716447061644,,
2020-06-26,30.0,37.14334320664602,,
2020-06-27,30.0,37.12770859805042,,
2020-06-28,30.0,37.13901130777834,,
2020-06-29,30.0,37.13084025274921,,
2020-06-30,30.0,37.13674734422517,,
2020-07-01,30.0,37.1324769373339,,
2020-07-02,31.0,37.13556413770844,,
2020-07-03,31.0,37.31317812586451,,
2020-07-04,31.0,37.16373792273558,,
2020-07-05,31.0,37.25960675695251,,
2020-07-06,31.0,36.980822513665615,,
2020-07-07,31.0,37.44266654578176,,
2020-07-08,31.0,36.9113191184958,,
2020-07-09,31.0,37.29544550698619,,
2020-07-10,31.0,37.017749455857555,,
2020-07-11,33.0,37.21850394480453,,
2020-07-12,33.0,37.43306436028294,,
2020-07-13,33.0,37.23587659305188,,
2020-07-14,36.0,37.35409771814808,,
2020-07-15,36.0,37.389213905435625,,
2020-07-16,37.0,37.82131933875582,,
2020-07-17,37.0,37.2573521650202,,
2020-07-18,37.0,37.01558869440869,,
2020-07-19,,37.959109255864966,36.80255992003938,39.115658591690554
2020-07-20,,37.606733012458406,35.81798966118424,39.39547636373257
2020-07-21,,38.3792192785441,36.08584473467477,40.672593822413425
2020-07-22,,38.27571628146756,35.479660183954365,41.071772378980754
2020-07-23,,38.57399986194389,35.410707044190744,41.737292679697035
2020-07-24,,38.95171887289825,35.31395543112418,42.58948231467232
2020-07-25,,38.89199101558416,34.89095025754748,42.89303177362084
