,Oregon,forecast,interval_low,interval_high
2020-04-12,4.0,3.996293544769287,3.9802677631378174,4.005573272705078
2020-04-13,1.0,1.286723017692566,0.9969460964202881,2.4297361373901367
2020-04-14,2.0,2.0043985843658447,1.9948952198028564,2.015010356903076
2020-04-15,3.0,3.5653274059295654,2.9971985816955566,4.495821475982666
2020-04-16,6.0,5.99185037612915,5.984246730804443,6.00065279006958
2020-04-17,6.0,4.161198616027832,2.0990891456604004,5.990013599395752
2020-04-18,2.0,2.7049829959869385,2.001802444458008,5.090443134307861
2020-04-19,2.0,2.644645929336548,1.99053156375885,5.212775707244873
2020-04-20,1.0,1.4551678895950317,0.9989352822303772,3.2694664001464844
2020-04-21,3.0,2.344118595123291,-0.25770795345306396,2.99937105178833
2020-04-22,0.0,0.013752907514572144,0.004706352949142456,0.02550327777862549
2020-04-23,5.0,4.988910675048828,4.980025768280029,4.995189189910889
2020-04-24,3.0,2.9833085536956787,1.7736804485321045,4.72120475769043
2020-04-25,1.0,1.8043025732040405,1.0070205926895142,4.986502170562744
2020-04-26,5.0,4.995206356048584,4.991726398468018,5.0004754066467285
2020-04-27,0.0,1.547187089920044,-0.001576542854309082,4.7469048500061035
2020-04-28,7.0,5.637667655944824,0.21844390034675598,6.9994215965271
2020-04-29,2.0,1.8168809413909912,1.0769033432006836,2.0069351196289062
2020-04-30,2.0,2.0029358863830566,1.9996997117996216,2.006373405456543
2020-05-01,1.0,0.9458888173103333,0.7137814164161682,1.0109726190567017
2020-05-02,5.0,2.435750961303711,0.105966717004776,4.993553638458252
2020-05-03,0.0,0.9275862574577332,0.001106947660446167,2.6650190353393555
2020-05-04,0.0,0.0034997821785509586,0.0015829205513000488,0.005373239517211914
2020-05-05,4.0,3.991962432861328,3.9863626956939697,3.9958295822143555
2020-05-06,2.0,2.285754442214966,2.005772113800049,3.391899347305298
2020-05-07,6.0,5.458518028259277,3.345578193664551,5.991411209106445
2020-05-08,3.0,3.164801597595215,2.997826337814331,3.803295612335205
2020-05-09,3.0,2.6388332843780518,1.1955020427703857,3.0059561729431152
2020-05-10,0.0,0.575125515460968,-0.001712501049041748,2.866339921951294
2020-05-11,3.0,2.9956042766571045,2.9893832206726074,2.9988327026367188
2020-05-12,0.0,0.014141583815217018,0.00934290885925293,0.01813635230064392
2020-05-13,4.0,3.4973971843719482,1.5482757091522217,3.9864470958709717
2020-05-14,3.0,3.0009751319885254,2.9933228492736816,3.013090133666992
2020-05-15,0.0,1.0019686222076416,0.0017995834350585938,2.605851411819458
2020-05-16,0.0,-0.05200608819723129,-0.24599182605743408,0.00902828574180603
2020-05-17,0.0,-0.0003592073917388916,-0.00672835111618042,0.011701911687850952
2020-05-18,1.0,1.2533645629882812,0.9984818696975708,2.2553765773773193
2020-05-19,2.0,2.094393730163574,1.3526585102081299,2.96594500541687
2020-05-20,4.0,2.171177387237549,0.6167604923248291,3.9889395236968994
2020-05-21,1.0,1.0140599012374878,1.0098429918289185,1.018463134765625
2020-05-22,2.0,1.9849284887313843,1.9785083532333374,1.9882917404174805
2020-05-23,0.0,0.0101223886013031,0.002480238676071167,0.01748797297477722
2020-05-24,1.0,0.9987937211990356,0.9978375434875488,1.0012257099151611
2020-05-25,0.0,0.27802902460098267,-0.006903469562530518,1.398172378540039
2020-05-26,0.0,0.5597079992294312,-0.0008335113525390625,1.887155532836914
2020-05-27,0.0,0.8750254511833191,0.003818005323410034,2.393993854522705
2020-05-28,3.0,2.9934747219085693,2.9884495735168457,2.9965972900390625
2020-05-29,0.0,1.6048272848129272,0.006480664014816284,2.9658288955688477
2020-05-30,2.0,1.9944727420806885,1.9867377281188965,1.9992527961730957
2020-05-31,0.0,0.700191855430603,0.0016199350357055664,2.118190050125122
2020-06-01,1.0,1.0622735023498535,0.997719407081604,1.3079088926315308
2020-06-02,3.0,2.3635613918304443,0.8310670852661133,3.0073928833007812
2020-06-03,2.0,1.6165683269500732,0.17699822783470154,1.9979642629623413
2020-06-04,0.0,0.4459005296230316,0.004318356513977051,2.1878833770751953
2020-06-05,2.0,1.5421408414840698,0.49630501866340637,2.000819206237793
2020-06-06,0.0,0.006067806389182806,-0.004368960857391357,0.012865632772445679
2020-06-07,2.0,1.9950237274169922,1.9863314628601074,2.0017247200012207
2020-06-08,1.0,1.6878139972686768,0.9943534135818481,4.427260398864746
2020-06-09,5.0,4.105645179748535,0.5606905221939087,4.9989542961120605
2020-06-10,0.0,0.4127548336982727,1.952052116394043e-05,2.048880100250244
2020-06-11,2.0,1.8485383987426758,1.3527765274047852,2.0117650032043457
2020-06-12,2.0,1.688288927078247,0.4613170325756073,1.9995955228805542
2020-06-13,0.0,0.5480390787124634,0.0009438693523406982,2.7103724479675293
2020-06-14,3.0,2.7590270042419434,1.799901008605957,3.003533124923706
2020-06-15,4.0,3.993664264678955,3.9874958992004395,3.99947190284729
2020-06-16,2.0,2.002661943435669,2.0004475116729736,2.0083675384521484
2020-06-17,1.0,1.4065358638763428,1.0091428756713867,2.9746737480163574
2020-06-18,4.0,3.987187623977661,3.9756836891174316,3.993662118911743
2020-06-19,1.0,1.3853824138641357,1.0026545524597168,2.887587070465088
2020-06-20,1.0,0.9977998733520508,0.9930691123008728,1.0014501810073853
2020-06-21,1.0,1.0001064538955688,0.9928280115127563,1.003115177154541
2020-06-22,2.0,1.6698650121688843,0.3561398386955261,2.004014492034912
2020-06-23,0.0,0.5374053716659546,0.0023012757301330566,2.6646506786346436
2020-06-24,3.0,2.5180673599243164,0.6154385209083557,2.9991400241851807
2020-06-25,2.0,2.598562717437744,1.9981606006622314,4.074251174926758
2020-06-26,5.0,2.3586831092834473,0.18384435772895813,4.993687152862549
2020-06-27,0.0,0.06070254370570183,-0.0011324882507324219,0.3050205707550049
2020-06-28,0.0,0.3206638693809509,0.0007499158382415771,1.583459496498108
2020-06-29,2.0,2.0009231567382812,1.9987696409225464,2.002016544342041
2020-06-30,3.0,2.9008727073669434,2.5102014541625977,2.9988863468170166
2020-07-01,1.0,0.9375920295715332,0.6948217153549194,1.0000896453857422
2020-07-02,1.0,0.9358875155448914,0.6791121959686279,1.0009803771972656
2020-07-03,0.0,0.7789153456687927,-0.00030994415283203125,3.8774430751800537
2020-07-04,4.0,3.992659091949463,3.9899497032165527,3.9971771240234375
2020-07-05,2.0,2.6097776889801025,2.0014257431030273,3.6744279861450195
2020-07-06,0.0,1.0228241682052612,-0.0005625486373901367,3.1562721729278564
2020-07-07,5.0,4.769354820251465,3.844926118850708,5.001845359802246
2020-07-08,4.0,4.003832817077637,4.000853538513184,4.006376266479492
2020-07-09,6.0,5.858315944671631,5.3010687828063965,6.000722885131836
2020-07-10,2.0,2.0713577270507812,1.993444561958313,2.3734283447265625
2020-07-11,0.0,0.42367038130760193,0.0033803582191467285,2.0946242809295654
2020-07-12,2.0,1.9981571435928345,1.9936777353286743,2.00150203704834
2020-07-13,3.0,2.9010112285614014,2.4974679946899414,3.0053882598876953
2020-07-14,7.0,4.567054748535156,2.793123483657837,6.996394157409668
2020-07-15,3.0,2.9092817306518555,2.551501750946045,3.0000603199005127
2020-07-16,2.0,2.0053725242614746,2.003377914428711,2.0071563720703125
2020-07-17,5.0,4.996699333190918,4.992774963378906,4.999686241149902
2020-07-18,3.0,2.726130723953247,1.6277823448181152,3.0024774074554443
2020-07-19,3.0,2.9991037845611572,2.9959380626678467,3.001314640045166
2020-07-20,,4.087863445281982,3.0835890769958496,5.342108249664307
2020-07-21,,4.845637321472168,4.110990524291992,6.476193428039551
2020-07-22,,3.6665401458740234,0.9816607236862183,4.715895652770996
2020-07-23,,3.582833766937256,0.8425503969192505,4.892195224761963
2020-07-24,,5.180302619934082,4.844372272491455,5.414445877075195
2020-07-25,,2.446537733078003,1.576823115348816,2.8484647274017334
2020-07-26,,3.1691184043884277,2.757513999938965,3.597903251647949
