,South Dakota,forecast,interval_low,interval_high
2020-01-22,0.0,-0.4246273636817932,-1.2964320182800293,-0.002628803253173828
2020-01-23,0.0,-0.01347416639328003,-0.06874370574951172,0.05035635828971863
2020-01-24,0.0,3.5248074531555176,-0.04566413164138794,15.427870750427246
2020-01-25,0.0,0.9672946929931641,-2.1506717205047607,6.8610639572143555
2020-01-26,0.0,0.07358838617801666,-0.022594451904296875,0.35381123423576355
2020-01-27,0.0,0.017802095040678978,-0.011163830757141113,0.06318840384483337
2020-01-28,0.0,-0.157131165266037,-0.40671485662460327,-0.01066511869430542
2020-01-29,0.0,0.5653731822967529,-0.13120919466018677,2.9517982006073
2020-01-30,0.0,-0.5600541234016418,-2.6859290599823,0.04488062858581543
2020-01-31,0.0,-0.003873032284900546,-0.09555560350418091,0.07323840260505676
2020-02-01,0.0,-0.7139713168144226,-3.661087989807129,0.06476002931594849
2020-02-02,0.0,0.1988317370414734,-0.0006649494171142578,0.9020835161209106
2020-02-03,0.0,0.050013162195682526,-0.10318535566329956,0.3698691129684448
2020-02-04,0.0,-0.1227547898888588,-0.3700627088546753,-0.018701016902923584
2020-02-05,0.0,-0.0512881763279438,-0.27920830249786377,0.05339860916137695
2020-02-06,0.0,0.21141834557056427,0.038852959871292114,0.4792085886001587
2020-02-07,0.0,0.053782425820827484,0.0019746720790863037,0.1359347701072693
2020-02-08,0.0,0.0161655955016613,-0.07240992784500122,0.32045772671699524
2020-02-09,0.0,-0.05236012488603592,-0.26588869094848633,0.060202986001968384
2020-02-10,0.0,-0.01753915473818779,-0.061243414878845215,0.008101999759674072
2020-02-11,0.0,0.06326662003993988,-0.08891844749450684,0.36455726623535156
2020-02-12,0.0,-0.008338624611496925,-0.30438417196273804,0.441705584526062
2020-02-13,0.0,0.11493925005197525,-0.37174975872039795,0.6203866004943848
2020-02-14,0.0,-0.1650916486978531,-0.954637885093689,0.08914941549301147
2020-02-15,0.0,-0.828338623046875,-2.5259597301483154,0.12464654445648193
2020-02-16,0.0,0.47534021735191345,-0.1556473970413208,2.6026015281677246
2020-02-17,0.0,0.1363202929496765,-0.04412764310836792,0.42078861594200134
2020-02-18,0.0,-0.007237869314849377,-0.05322366952896118,0.06032156944274902
2020-02-19,0.0,-0.010633897967636585,-0.21886694431304932,0.11171907186508179
