,North Dakota,forecast,interval_low,interval_high
2020-03-13,1.0,41.61732864379883,0.0,82.81319427490234
2020-03-14,1.0,51.33192443847656,0.0,93.84270477294922
2020-03-15,1.0,10.886778831481934,0.0,32.306392669677734
2020-03-16,1.0,20.052766799926758,0.0,47.4974479675293
2020-03-17,3.0,18.69952392578125,0.0,46.99443817138672
2020-03-18,6.0,31.976194381713867,0.0,60.98664093017578
2020-03-19,19.0,34.1532096862793,0.0,71.66282653808594
2020-03-20,26.0,41.61732864379883,0.0,82.81319427490234
2020-03-21,28.0,51.33192443847656,0.0,93.84270477294922
2020-03-22,28.0,12.2366361618042,0.0,33.40972900390625
2020-03-23,30.0,21.360679626464844,0.0,48.55352783203125
2020-03-24,36.0,20.24991798400879,0.0,48.226051330566406
2020-03-25,45.0,33.34386444091797,0.0,62.085655212402344
2020-03-26,51.0,35.84977722167969,0.0,72.98037719726562
2020-03-27,68.0,43.24211120605469,0.0,84.0564956665039
2020-03-28,94.0,53.0617561340332,0.0,95.1841049194336
2020-03-29,98.0,42.761383056640625,21.91458511352539,58.441864013671875
2020-03-30,109.0,51.81617736816406,26.244699478149414,73.29954528808594
2020-03-31,122.0,54.50543212890625,28.294130325317383,75.3704833984375
2020-04-01,142.0,65.4560775756836,35.32866668701172,88.16515350341797
2020-04-02,159.0,72.19779968261719,39.966182708740234,100.90008544921875
2020-04-03,173.0,79.91393280029297,42.85747146606445,112.12361145019531
2020-04-04,186.0,90.9717025756836,50.446495056152344,124.4371109008789
2020-04-05,207.0,117.4735336303711,112.00920104980469,120.6656723022461
2020-04-06,225.0,126.20166778564453,117.0428237915039,134.62643432617188
2020-04-07,237.0,138.21665954589844,131.9275665283203,142.92633056640625
2020-04-08,251.0,143.8808135986328,134.6637725830078,152.68568420410156
2020-04-09,269.0,161.42710876464844,154.0903778076172,170.74261474609375
2020-04-10,278.0,169.40821838378906,158.68238830566406,181.80471801757812
2020-04-11,293.0,183.769287109375,172.55343627929688,197.20028686523438
2020-04-12,308.0,255.6909942626953,240.2394256591797,274.2414855957031
2020-04-13,331.0,266.8692932128906,255.03224182128906,283.9861755371094
2020-04-14,341.0,289.82415771484375,270.0733642578125,314.89105224609375
2020-04-15,365.0,292.10687255859375,279.4796447753906,316.46014404296875
2020-04-16,393.0,318.9028625488281,298.02215576171875,351.3168640136719
2020-04-17,393.0,333.5680847167969,314.4474792480469,365.7149353027344
2020-04-18,528.0,349.817626953125,331.76898193359375,385.81365966796875
2020-04-19,585.0,390.2476806640625,362.16680908203125,425.2406921386719
2020-04-20,627.0,404.7611389160156,378.4200439453125,440.54217529296875
2020-04-21,644.0,435.2587585449219,398.6876220703125,481.9237365722656
2020-04-22,679.0,437.3249816894531,409.46124267578125,485.6783752441406
2020-04-23,709.0,468.7908630371094,426.0873107910156,529.5768432617188
2020-04-24,748.0,491.0030822753906,448.95098876953125,553.9447631835938
2020-04-25,803.0,508.0138244628906,467.2200012207031,577.6666870117188
2020-04-26,867.0,625.7357788085938,581.2786254882812,678.7146606445312
2020-04-27,942.0,638.6893920898438,593.0223999023438,695.5631713867188
2020-04-28,991.0,690.9248657226562,634.4085083007812,758.85986328125
2020-04-29,1033.0,685.3378295898438,635.5731811523438,762.0563354492188
2020-04-30,1067.0,744.9096069335938,674.5228271484375,836.126953125
2020-05-01,1107.0,761.995361328125,691.7734375,856.9970092773438
2020-05-02,1153.0,792.61962890625,721.62109375,899.2557373046875
2020-05-03,1191.0,979.43994140625,940.0521850585938,1027.017822265625
2020-05-04,1225.0,1001.419677734375,954.9204711914062,1057.94140625
2020-05-05,1266.0,1060.5953369140625,1008.90625,1122.4290771484375
2020-05-06,1323.0,1065.9249267578125,1015.1369018554688,1144.0008544921875
2020-05-07,1371.0,1126.7562255859375,1053.14453125,1218.839599609375
2020-05-08,1425.0,1156.4493408203125,1081.8714599609375,1253.5906982421875
2020-05-09,1464.0,1191.0030517578125,1114.9725341796875,1299.8197021484375
2020-05-10,1491.0,1335.2105712890625,1321.5880126953125,1353.5281982421875
2020-05-11,1518.0,1369.8612060546875,1343.918212890625,1400.7021484375
2020-05-12,1571.0,1423.1162109375,1400.742431640625,1450.8199462890625
2020-05-13,1647.0,1448.5531005859375,1421.1605224609375,1493.8865966796875
2020-05-14,1712.0,1493.525390625,1446.23486328125,1551.14013671875
2020-05-15,1761.0,1538.693359375,1490.685546875,1599.2271728515625
2020-05-16,1848.0,1572.2508544921875,1523.4478759765625,1638.87841796875
2020-05-17,1900.0,1646.6820068359375,1635.97705078125,1658.3253173828125
2020-05-18,1931.0,1688.69677734375,1685.2344970703125,1691.9998779296875
2020-05-19,1994.0,1738.6123046875,1731.799072265625,1745.8427734375
2020-05-20,2095.0,1777.1417236328125,1769.9423828125,1787.3524169921875
2020-05-21,2229.0,1816.1568603515625,1798.4097900390625,1835.9755859375
2020-05-22,2317.0,1865.9537353515625,1848.2364501953125,1885.866943359375
2020-05-23,2365.0,1903.0921630859375,1884.363037109375,1924.04248046875
2020-05-24,2418.0,2020.3994140625,1982.920654296875,2055.09423828125
2020-05-25,2457.0,2065.992431640625,2042.3526611328125,2084.833251953125
2020-05-26,2422.0,2115.5986328125,2075.2021484375,2151.394287109375
2020-05-27,2439.0,2163.481689453125,2140.20458984375,2182.4775390625
2020-05-28,2481.0,2207.347900390625,2188.5615234375,2219.70166015625
2020-05-29,2520.0,2252.509521484375,2230.8154296875,2265.88427734375
2020-05-30,2554.0,2300.2060546875,2275.739501953125,2314.011474609375
2020-05-31,2577.0,2519.921142578125,2459.539794921875,2575.707275390625
2020-06-01,2625.0,2573.2119140625,2523.158447265625,2616.71630859375
2020-06-02,2646.0,2612.429931640625,2542.811767578125,2674.576904296875
2020-06-03,2679.0,2673.5966796875,2616.216064453125,2717.266357421875
2020-06-04,2706.0,2709.08154296875,2650.689453125,2755.52880859375
2020-06-05,2745.0,2755.934814453125,2692.48779296875,2804.126953125
2020-06-06,2816.0,2809.491455078125,2737.88037109375,2856.04541015625
2020-06-07,2861.0,2732.0810546875,2662.345703125,2797.214111328125
2020-06-08,2880.0,2789.0068359375,2726.682861328125,2845.380859375
2020-06-09,2901.0,2823.477294921875,2743.865966796875,2895.486328125
2020-06-10,2941.0,2885.802001953125,2813.19482421875,2942.768310546875
2020-06-11,2980.0,2914.487548828125,2840.82080078125,2975.833984375
2020-06-12,3016.0,2966.780517578125,2887.729248046875,3030.10400390625
2020-06-13,3058.0,3016.530517578125,2927.3662109375,3080.006591796875
2020-06-14,3080.0,2973.556884765625,2912.337890625,3031.877685546875
2020-06-15,3101.0,3029.397705078125,2971.331787109375,3084.00830078125
2020-06-16,3124.0,3063.066650390625,2989.724365234375,3129.7275390625
2020-06-17,3166.0,3124.052001953125,3058.189453125,3175.8037109375
2020-06-18,3193.0,3158.005615234375,3086.953125,3218.1796875
2020-06-19,3226.0,3206.705810546875,3130.908203125,3269.00341796875
2020-06-20,3251.0,3261.821533203125,3177.82666015625,3323.763427734375
2020-06-21,3288.0,3212.697021484375,3168.735595703125,3259.027099609375
2020-06-22,3313.0,3268.14453125,3220.769775390625,3317.6669921875
2020-06-23,3320.0,3300.584716796875,3245.561279296875,3354.5380859375
2020-06-24,3362.0,3356.968994140625,3303.0087890625,3401.641845703125
2020-06-25,3393.0,3392.341064453125,3335.33447265625,3445.541259765625
2020-06-26,3421.0,3442.197998046875,3380.496826171875,3497.9580078125
2020-06-27,3458.0,3496.921875,3427.9306640625,3553.774658203125
2020-06-28,3495.0,3417.835205078125,3404.00341796875,3443.318359375
2020-06-29,3539.0,3469.771728515625,3444.0244140625,3506.259765625
2020-06-30,3576.0,3506.026611328125,3485.633544921875,3536.56201171875
2020-07-01,3615.0,3552.2763671875,3521.755126953125,3581.659423828125
2020-07-02,3657.0,3597.531494140625,3573.2216796875,3631.34423828125
2020-07-03,3722.0,3644.947998046875,3614.262451171875,3682.843994140625
2020-07-04,3779.0,3700.267333984375,3663.035888671875,3740.683349609375
2020-07-05,3816.0,3623.510498046875,3601.4853515625,3648.62158203125
2020-07-06,3849.0,3668.522705078125,3647.894287109375,3684.965576171875
2020-07-07,3898.0,3712.3564453125,3690.22265625,3734.921875
2020-07-08,3971.0,3746.07421875,3735.341552734375,3753.18408203125
2020-07-09,4071.0,3808.100830078125,3783.918701171875,3826.962158203125
2020-07-10,4155.0,3850.06640625,3826.793701171875,3862.982666015625
2020-07-11,4243.0,3908.873779296875,3886.653076171875,3921.7626953125
2020-07-12,4334.0,3913.863037109375,3860.98828125,4005.212646484375
2020-07-13,4442.0,3948.149658203125,3911.888671875,4004.3681640625
2020-07-14,4493.0,4001.658935546875,3948.319580078125,4095.16064453125
2020-07-15,4565.0,4017.875732421875,3975.766845703125,4091.2353515625
2020-07-16,4668.0,4102.52587890625,4055.455810546875,4193.52587890625
2020-07-17,4792.0,4137.71728515625,4088.646484375,4224.7099609375
2020-07-18,4907.0,4201.728515625,4147.5537109375,4291.56787109375
2020-07-19,,4369.0556640625,4216.5888671875,4588.6142578125
2020-07-20,,4376.93798828125,4281.95947265625,4535.11279296875
2020-07-21,,4453.65771484375,4296.24755859375,4681.16650390625
2020-07-22,,4433.75390625,4295.46630859375,4643.21533203125
2020-07-23,,4572.51611328125,4425.81787109375,4806.06982421875
2020-07-24,,4589.322265625,4451.80322265625,4822.29638671875
2020-07-25,,4667.603515625,4527.82080078125,4921.40576171875
