,Washington,forecast,interval_low,interval_high
2020-04-06,8311.0,8349.20703125,8309.1865234375,8501.5927734375
2020-04-07,8692.0,8689.33203125,8684.1572265625,8694.48046875
2020-04-08,9276.0,9467.548828125,9276.43359375,9752.6748046875
2020-04-09,9639.0,9639.833984375,9637.685546875,9643.49609375
2020-04-10,10119.0,10117.962890625,10115.01171875,10119.4482421875
2020-04-11,10434.0,10468.30859375,10429.5908203125,10607.7275390625
2020-04-12,10609.0,10608.787109375,10605.912109375,10611.412109375
2020-04-13,10635.0,10727.2939453125,10633.349609375,10911.8974609375
2020-04-14,10799.0,10800.791015625,10798.6875,10804.5087890625
2020-04-15,10942.0,10907.4501953125,10774.166015625,10942.2919921875
2020-04-16,11057.0,11230.767578125,11055.353515625,11511.375
2020-04-17,11517.0,11417.75,11033.5361328125,11519.05078125
2020-04-18,11776.0,11773.7431640625,11401.97265625,12136.4892578125
2020-04-19,11978.0,12027.794921875,11977.962890625,12225.16796875
2020-04-20,12114.0,12148.166015625,12112.8623046875,12278.2060546875
2020-04-21,12392.0,12420.041015625,12389.09765625,12535.8759765625
2020-04-22,12596.0,12621.896484375,12588.486328125,12736.685546875
2020-04-23,12753.0,12820.970703125,12751.201171875,13086.0859375
2020-04-24,12977.0,12918.474609375,12686.7587890625,12981.810546875
2020-04-25,13319.0,13416.953125,12969.2041015625,13870.078125
2020-04-26,13521.0,13559.9248046875,13516.5673828125,13713.5927734375
2020-04-27,13686.0,13686.5654296875,13685.0908203125,13688.833984375
2020-04-28,13842.0,13840.212890625,13837.080078125,13842.302734375
2020-04-29,14070.0,13996.828125,13694.1298828125,14075.337890625
2020-04-30,14327.0,14170.828125,13553.8525390625,14326.3671875
2020-05-01,14637.0,14900.515625,14635.01953125,15506.734375
2020-05-02,15003.0,15290.4248046875,15003.25,15907.13671875
2020-05-03,15185.0,15229.0751953125,15182.580078125,15408.69921875
2020-05-04,15462.0,15382.478515625,14968.4775390625,15641.1806640625
2020-05-05,15594.0,15868.921875,15591.548828125,16502.671875
2020-05-06,15905.0,16063.990234375,15905.033203125,16336.796875
2020-05-07,16231.0,16235.384765625,16230.640625,16240.375
2020-05-08,16388.0,16450.01171875,16386.837890625,16696.935546875
2020-05-09,16674.0,16740.205078125,16672.814453125,16861.677734375
2020-05-10,16891.0,16890.29296875,16889.58203125,16890.990234375
2020-05-11,17122.0,17122.330078125,17120.765625,17123.470703125
2020-05-12,17330.0,17329.33203125,17327.962890625,17330.748046875
2020-05-13,17512.0,17563.46875,17508.939453125,17771.357421875
2020-05-14,17773.0,17797.15625,17765.853515625,17903.08203125
2020-05-15,17951.0,18219.11328125,17946.69921875,19295.404296875
2020-05-16,18288.0,18327.87109375,18285.55078125,18484.568359375
2020-05-17,18433.0,18434.34375,18432.484375,18438.02734375
2020-05-18,18611.0,18727.64453125,18611.291015625,18944.8515625
2020-05-19,18811.0,18843.96875,18808.177734375,18981.294921875
2020-05-20,18971.0,18996.998046875,18969.05859375,19098.771484375
2020-05-21,19117.0,19161.556640625,19115.314453125,19334.08984375
2020-05-22,19265.0,19289.17578125,19264.92578125,19384.67578125
2020-05-23,19265.0,19321.978515625,19263.23828125,19552.1953125
2020-05-24,19828.0,19923.259765625,19826.39453125,20305.87890625
2020-05-25,20065.0,20081.541015625,20028.82421875,20190.53515625
2020-05-26,20181.0,20281.576171875,20183.361328125,20469.068359375
2020-05-27,20406.0,20404.2890625,20403.2109375,20405.576171875
2020-05-28,20764.0,20662.212890625,19932.4140625,21081.306640625
2020-05-29,21071.0,21220.5625,21069.76171875,21478.16796875
2020-05-30,21349.0,21349.36328125,21346.908203125,21350.96875
2020-05-31,21702.0,21701.662109375,21700.580078125,21703.078125
2020-06-01,21977.0,21977.21875,21976.6953125,21977.359375
2020-06-02,22157.0,22157.052734375,22155.720703125,22158.01953125
2020-06-03,22484.0,22511.650390625,22396.853515625,22714.2421875
2020-06-04,22729.0,22729.38671875,22726.345703125,22732.654296875
2020-06-05,22993.0,23080.30078125,22988.27734375,23432.119140625
2020-06-06,23442.0,23498.435546875,23440.193359375,23726.34375
2020-06-07,23729.0,23975.466796875,23725.6796875,24964.203125
2020-06-08,24041.0,24125.00390625,24038.935546875,24397.904296875
2020-06-09,24354.0,24344.77734375,24308.759765625,24354.3125
2020-06-10,24354.0,24355.84375,24353.619140625,24359.75
2020-06-11,24779.0,24856.0390625,24773.353515625,25168.30078125
2020-06-12,25171.0,25171.49609375,25169.30859375,25175.634765625
2020-06-13,25538.0,25587.53515625,25537.0390625,25783.533203125
2020-06-14,25834.0,25764.05078125,25611.248046875,25834.365234375
2020-06-15,26158.0,26227.8125,26155.28125,26508.125
2020-06-16,26531.0,26583.22265625,26525.953125,26797.009765625
2020-06-17,26784.0,26785.0,26781.615234375,26790.931640625
2020-06-18,27192.0,27189.755859375,27185.837890625,27192.693359375
2020-06-19,27601.0,27603.38671875,27601.09375,27606.65625
2020-06-20,28225.0,28297.771484375,28223.08203125,28591.580078125
2020-06-21,28680.0,28679.8125,28679.287109375,28680.90625
2020-06-22,28870.0,28978.43359375,28869.6015625,29412.34375
2020-06-23,29386.0,29496.18359375,29384.986328125,29936.716796875
2020-06-24,29869.0,29970.18359375,29868.314453125,30373.626953125
2020-06-25,30367.0,30357.072265625,29850.6015625,30832.9140625
2020-06-26,30855.0,30852.869140625,30850.15625,30855.138671875
2020-06-27,31404.0,31404.865234375,31402.66015625,31406.298828125
2020-06-28,31752.0,31683.603515625,31409.759765625,31753.630859375
2020-06-29,32253.0,32056.125,31269.1875,32253.3203125
2020-06-30,32824.0,32421.099609375,31463.1484375,32824.1875
2020-07-01,33435.0,33435.45703125,33434.72265625,33436.49609375
2020-07-02,34151.0,34150.2890625,34148.3359375,34152.0
2020-07-03,34778.0,34577.91015625,33773.12890625,34780.7578125
2020-07-04,35247.0,35317.2578125,34872.5234375,35972.203125
2020-07-05,35898.0,35989.9765625,35256.22265625,37001.59375
2020-07-06,36985.0,37146.73046875,36838.75390625,37619.296875
2020-07-07,37420.0,37420.23828125,37419.44140625,37420.828125
2020-07-08,37941.0,37977.8203125,37936.30078125,38128.67578125
2020-07-09,38581.0,38581.4296875,38579.75390625,38585.0703125
2020-07-10,39218.0,39246.90625,39214.55859375,39366.359375
2020-07-11,39218.0,39514.046875,39217.76171875,40695.19140625
2020-07-12,40656.0,41096.3671875,40655.47265625,42151.75390625
2020-07-13,41757.0,41757.26953125,41756.59765625,41758.04296875
2020-07-14,42304.0,42574.5703125,42303.82421875,43036.71875
2020-07-15,43046.0,43299.5390625,43045.57421875,44312.99609375
2020-07-16,44313.0,44389.55859375,43149.84375,45115.07421875
2020-07-17,45067.0,45104.87109375,44300.40625,46022.8359375
2020-07-18,46026.0,45681.47265625,44305.8671875,46025.984375
2020-07-19,,45669.2109375,44305.48828125,46026.6640625
2020-07-20,,45083.91015625,43694.65234375,45678.1953125
2020-07-21,,45088.0546875,43688.67578125,45683.38671875
2020-07-22,,45210.01171875,44302.19921875,45694.515625
2020-07-23,,45239.6640625,44302.7890625,45706.15625
2020-07-24,,45315.1328125,44304.51953125,46024.2734375
2020-07-25,,45673.32421875,44294.6328125,46034.4375
