,Colorado,forecast,interval_low,interval_high
2020-01-23,0.0,,,
2020-01-24,0.0,0.0218410380704328,0.0218410380704328,0.0218410380704328
2020-01-25,0.0,0.030419395648342312,0.030419395648342312,0.030419395648342312
2020-01-26,0.0,0.04007246339137749,0.04007246339137749,0.04007246339137749
2020-01-27,0.0,0.050308559587827185,0.050308559587827185,0.050308559587827185
2020-01-28,0.0,0.054290527589097755,0.054290527589097755,0.054290527589097755
2020-01-29,0.0,0.06503827188791886,0.06503827188791886,0.06503827188791886
2020-01-30,0.0,0.07504658891772528,0.07504658891772528,0.07504658891772528
2020-01-31,0.0,0.07592451424294722,0.07592451424294722,0.07592451424294722
2020-02-01,0.0,0.06755656132725907,0.06755656132725907,0.06755656132725907
2020-02-02,0.0,0.05879915634705759,0.05879915634705759,0.05879915634705759
2020-02-03,0.0,0.05566369640272918,0.05566369640272918,0.05566369640272918
2020-02-04,0.0,0.05834125918407305,0.05834125918407305,0.05834125918407305
2020-02-05,0.0,0.06399360145511095,0.06399360145511095,0.06399360145511095
2020-02-06,0.0,0.06831400956840925,0.06831400956840925,0.06831400956840925
2020-02-07,0.0,0.06789833138735657,0.06789833138735657,0.06789833138735657
2020-02-08,0.0,0.0636007602772242,0.0636007602772242,0.0636007602772242
2020-02-09,0.0,0.059452182166260255,0.059452182166260255,0.059452182166260255
2020-02-10,0.0,0.05830368201733321,0.05830368201733321,0.05830368201733321
2020-02-11,0.0,0.060264127540850025,0.060264127540850025,0.060264127540850025
2020-02-12,0.0,0.06350431595376645,0.06350431595376645,0.06350431595376645
2020-02-13,0.0,0.06550560384545948,0.06550560384545948,0.06550560384545948
2020-02-14,0.0,0.0648188361671724,0.0648188361671724,0.0648188361671724
2020-02-15,0.0,0.062326040390328935,0.062326040390328935,0.062326040390328935
2020-02-16,0.0,0.060204670093611336,0.060204670093611336,0.060204670093611336
2020-02-17,0.0,0.05988577550557422,0.05988577550557422,0.05988577550557422
2020-02-18,0.0,0.061267479268203855,0.061267479268203855,0.061267479268203855
2020-02-19,0.0,0.06312333276801445,0.06312333276801445,0.06312333276801445
2020-02-20,0.0,0.06401957825640672,0.06401957825640672,0.06401957825640672
2020-02-21,0.0,0.0633815170424763,0.0633815170424763,0.0633815170424763
2020-02-22,0.0,0.06190766514198785,0.06190766514198785,0.06190766514198785
2020-02-23,0.0,0.06082422509376973,0.06082422509376973,0.06082422509376973
2020-02-24,0.0,0.060841195436634236,0.060841195436634236,0.060841195436634236
2020-02-25,0.0,0.06176937100027045,0.06176937100027045,0.06176937100027045
2020-02-26,0.0,0.06280868928903782,0.06280868928903782,0.06280868928903782
2020-02-27,0.0,0.06317249263860614,0.06317249263860614,0.06317249263860614
2020-02-28,0.0,0.06267371253866216,0.06267371253866216,0.06267371253866216
2020-02-29,0.0,0.06180998777745452,0.06180998777745452,0.06180998777745452
2020-03-01,0.0,0.06127392658540656,0.06127392658540656,0.06127392658540656
2020-03-02,0.0,0.06140101007593469,0.06140101007593469,0.06140101007593469
2020-03-03,0.0,0.06199859119555339,0.06199859119555339,0.06199859119555339
2020-03-04,0.0,0.0625638405630135,0.0625638405630135,0.0625638405630135
2020-03-05,0.0,0.06268164189409625,0.06268164189409625,0.06268164189409625
2020-03-06,0.0,0.06232520851583262,0.06232520851583262,0.06232520851583262
2020-03-07,0.0,0.061828331687002976,0.061828331687002976,0.061828331687002976
2020-03-08,0.0,0.06157730226733688,0.06157730226733688,0.06157730226733688
2020-03-09,0.0,0.06171721463677648,0.06171721463677648,0.06171721463677648
2020-03-10,0.0,0.062088347184044455,0.062088347184044455,0.062088347184044455
2020-03-11,0.0,0.06238554775249023,0.06238554775249023,0.06238554775249023
2020-03-12,1.0,1.0623989890587886,1.0623989890587886,1.0623989890587886
2020-03-13,1.0,0.354974802089562,0.354974802089562,0.354974802089562
2020-03-14,0.0,0.0,0.0,0.0
2020-03-15,0.0,0.38998772650128344,0.38998772650128344,0.38998772650128344
2020-03-16,0.0,0.4910244231306444,0.4910244231306444,0.4910244231306444
2020-03-17,1.0,1.2931178639817178,1.2931178639817178,1.2931178639817178
2020-03-18,0.0,0.0,0.0,0.0
2020-03-19,2.0,2.4230303925799412,2.4230303925799412,2.4230303925799412
2020-03-20,0.0,0.0,0.0,0.0
2020-03-21,1.0,1.5359985409697385,1.5359985409697385,1.5359985409697385
2020-03-22,1.0,0.5978342038523912,0.5978342038523912,0.5978342038523912
2020-03-23,0.0,0.0,0.0,0.0
2020-03-24,4.0,4.4657043603593225,4.4657043603593225,4.4657043603593225
2020-03-25,9.0,7.009417163153355,7.009417163153355,7.009417163153355
2020-03-26,-1.0,0.0,0.0,0.0
2020-03-27,12.0,14.904337888060622,14.904337888060622,14.904337888060622
2020-03-28,13.0,7.187625079465304,7.187625079465304,7.187625079465304
2020-03-29,3.0,0.0,0.0,0.0
2020-03-30,4.0,6.069790753931022,6.069790753931022,6.069790753931022
2020-03-31,18.0,22.37013299098094,22.37013299098094,22.37013299098094
2020-04-01,10.0,2.6575307516243747,2.6575307516243747,2.6575307516243747
2020-04-02,18.0,16.28672150840272,16.28672150840272,16.28672150840272
2020-04-03,14.0,9.162643072098664,9.162643072098664,9.162643072098664
2020-04-04,15.0,14.95035556181611,14.95035556181611,14.95035556181611
2020-04-05,14.0,11.354206934396599,11.354206934396599,11.354206934396599
2020-04-06,10.0,10.081782338918206,10.081782338918206,10.081782338918206
2020-04-07,29.0,32.113862675352586,32.113862675352586,32.113862675352586
2020-04-08,14.0,4.507931382265481,4.507931382265481,4.507931382265481
2020-04-09,33.0,35.682071999300575,35.682071999300575,35.682071999300575
2020-04-10,24.0,13.3132305780088,13.3132305780088,13.3132305780088
2020-04-11,24.0,22.314445192238697,22.314445192238697,22.314445192238697
2020-04-12,15.0,11.471895479311712,11.471895479311712,11.471895479311712
2020-04-13,17.0,24.345432019006168,24.345432019006168,24.345432019006168
2020-04-14,21.0,25.12287440724956,25.12287440724956,25.12287440724956
2020-04-15,27.0,28.752796801331087,28.752796801331087,28.752796801331087
2020-04-16,18.0,14.391759479372443,14.391759479372443,14.391759479372443
2020-04-17,17.0,20.115797233066154,20.115797233066154,20.115797233066154
2020-04-18,22.0,23.898397815589767,23.898397815589767,23.898397815589767
2020-04-19,9.0,5.249664504794474,5.249664504794474,5.249664504794474
2020-04-20,27.0,31.96470185724348,31.96470185724348,31.96470185724348
2020-04-21,36.0,30.588397010612276,30.588397010612276,30.588397010612276
2020-04-22,23.0,13.803214068287113,13.803214068287113,13.803214068287113
2020-04-23,46.0,46.75980480698221,46.75980480698221,46.75980480698221
2020-04-24,122.0,108.71205392429263,108.71205392429263,108.71205392429263
2020-04-25,10.0,0.0,0.0,0.0
2020-04-26,4.0,27.750891393453983,27.750891393453983,27.750891393453983
2020-04-27,18.0,55.96221499332972,55.96221499332972,55.96221499332972
2020-04-28,30.0,55.05625093617349,55.05625093617349,55.05625093617349
2020-04-29,30.0,23.50641984938813,23.50641984938813,23.50641984938813
2020-04-30,11.0,15.70027970722056,15.70027970722056,15.70027970722056
2020-05-01,44.0,63.01785164621321,63.01785164621321,63.01785164621321
2020-05-02,11.0,0.0,0.0,0.0
2020-05-03,10.0,7.886644368791348,7.886644368791348,7.886644368791348
2020-05-04,9.0,7.9309599108339075,7.9309599108339075,7.9309599108339075
2020-05-05,52.0,62.82157665479145,62.82157665479145,62.82157665479145
2020-05-06,16.0,0.0,0.0,0.0
2020-05-07,25.0,38.60934278212915,38.60934278212915,38.60934278212915
2020-05-08,16.0,20.430292883495373,20.430292883495373,20.430292883495373
2020-05-09,7.0,11.64683581355995,11.64683581355995,11.64683581355995
2020-05-10,4.0,1.6435224326047622,1.6435224326047622,1.6435224326047622
2020-05-11,16.0,21.68112873462841,21.68112873462841,21.68112873462841
2020-05-12,23.0,24.547267731439735,24.547267731439735,24.547267731439735
2020-05-13,52.0,52.25816546626528,52.25816546626528,52.25816546626528
2020-05-14,24.0,3.3599694329057677,3.3599694329057677,3.3599694329057677
2020-05-15,64.0,62.64312275034248,62.64312275034248,62.64312275034248
2020-05-16,42.0,8.955094438846963,8.955094438846963,8.955094438846963
2020-05-17,23.0,12.246216550690605,12.246216550690605,12.246216550690605
2020-05-18,9.0,17.8351632888309,17.8351632888309,17.8351632888309
2020-05-19,33.0,65.15758377998762,65.15758377998762,65.15758377998762
2020-05-20,42.0,49.52954220451111,49.52954220451111,49.52954220451111
2020-05-21,11.0,6.322424128238033,6.322424128238033,6.322424128238033
2020-05-22,14.0,27.007048308976913,27.007048308976913,27.007048308976913
2020-05-23,3.0,8.849259506274382,8.849259506274382,8.849259506274382
2020-05-24,5.0,10.026078952669833,10.026078952669833,10.026078952669833
2020-05-25,1.0,0.9487086672592477,0.9487086672592477,0.9487086672592477
2020-05-26,19.0,30.452475378166206,30.452475378166206,30.452475378166206
2020-05-27,40.0,40.145293714580575,40.145293714580575,40.145293714580575
2020-05-28,29.0,12.668152208399555,12.668152208399555,12.668152208399555
2020-05-29,15.0,3.110991660949484,3.110991660949484,3.110991660949484
2020-05-30,7.0,5.466064759106896,5.466064759106896,5.466064759106896
2020-05-31,2.0,6.771199283506379,6.771199283506379,6.771199283506379
2020-06-01,13.0,22.24148300238921,22.24148300238921,22.24148300238921
2020-06-02,16.0,22.58167365501305,22.58167365501305,22.58167365501305
2020-06-03,20.0,27.44353138448689,27.44353138448689,27.44353138448689
2020-06-04,18.0,18.394244595800537,18.394244595800537,18.394244595800537
2020-06-05,12.0,6.494516227320128,6.494516227320128,6.494516227320128
2020-06-06,3.0,0.0,0.0,0.0
2020-06-07,0.0,0.0,0.0,0.0
2020-06-08,16.0,24.065231640699167,24.065231640699167,24.065231640699167
2020-06-09,10.0,12.267722206522755,12.267722206522755,12.267722206522755
2020-06-10,19.0,27.157553595132654,27.157553595132654,27.157553595132654
2020-06-11,10.0,7.609863733305445,7.609863733305445,7.609863733305445
2020-06-12,0.0,0.0,0.0,0.0
2020-06-13,15.0,13.52764178194747,13.52764178194747,13.52764178194747
2020-06-14,1.0,0.0,0.0,0.0
2020-06-15,7.0,12.987762689099416,12.987762689099416,12.987762689099416
2020-06-16,12.0,19.819355527244678,19.819355527244678,19.819355527244678
2020-06-17,14.0,19.895558906703386,19.895558906703386,19.895558906703386
2020-06-18,7.0,3.0813294903022275,3.0813294903022275,3.0813294903022275
2020-06-19,5.0,2.271103558986276,2.271103558986276,2.271103558986276
2020-06-20,4.0,0.6632709618424939,0.6632709618424939,0.6632709618424939
2020-06-21,0.0,0.0,0.0,0.0
2020-06-22,4.0,10.347815392847082,10.347815392847082,10.347815392847082
2020-06-23,14.0,20.96260944324728,20.96260944324728,20.96260944324728
2020-06-24,2.0,0.366609198292819,0.366609198292819,0.366609198292819
2020-06-25,2.0,4.720016530548724,4.720016530548724,4.720016530548724
2020-06-26,4.0,2.904714005195701,2.904714005195701,2.904714005195701
2020-06-27,1.0,0.0,0.0,0.0
2020-06-28,2.0,0.30373422494591473,0.30373422494591473,0.30373422494591473
2020-06-29,5.0,8.461312200684066,8.461312200684066,8.461312200684066
2020-06-30,9.0,13.032335124623785,13.032335124623785,13.032335124623785
2020-07-01,7.0,6.120284910113013,6.120284910113013,6.120284910113013
2020-07-02,4.0,1.5675998375872546,1.5675998375872546,1.5675998375872546
2020-07-03,0.0,0.0,0.0,0.0
2020-07-04,0.0,0.3545046412753107,0.3545046412753107,0.3545046412753107
2020-07-05,0.0,1.9871528248520263,1.9871528248520263,1.9871528248520263
2020-07-06,-10.0,0.0,0.0,0.0
2020-07-07,5.0,17.337997801767045,17.337997801767045,17.337997801767045
2020-07-08,8.0,6.415595648580711,6.415595648580711,6.415595648580711
2020-07-09,2.0,0.0,0.0,0.0
2020-07-10,18.0,12.661090025542517,12.661090025542517,12.661090025542517
2020-07-11,1.0,0.0,0.0,0.0
2020-07-12,0.0,2.199631650688592,2.199631650688592,2.199631650688592
2020-07-13,2.0,7.781163225546109,7.781163225546109,7.781163225546109
2020-07-14,11.0,18.052141078249935,18.052141078249935,18.052141078249935
2020-07-15,6.0,2.236578492296938,2.236578492296938,2.236578492296938
2020-07-16,1.0,0.9945222101799622,0.9945222101799622,0.9945222101799622
2020-07-17,6.0,8.56448634134166,8.56448634134166,8.56448634134166
2020-07-18,1.0,0.0,0.0,0.0
2020-07-19,0.0,0.0,0.0,0.0
2020-07-20,6.0,8.383780682565142,8.383780682565142,8.383780682565142
2020-07-21,5.0,5.713594727057288,5.713594727057288,5.713594727057288
2020-07-22,,5.699772774478186,-16.56009922303752,27.959644771993894
2020-07-23,,4.935893766056484,-18.25830111031527,28.130088642428237
2020-07-24,,3.5441855727510703,-20.137556837294014,27.22592798279615
2020-07-25,,1.6594087532392248,-22.945345910006594,26.264163416485047
2020-07-26,,2.2308760716818137,-23.96460499390894,28.426357137272564
2020-07-27,,4.143804272958083,-22.72293165151262,31.010540197428785
2020-07-28,,5.783237253326885,-22.189144356443055,33.75561886309683
